,rule_id,rule,frequence,label
442,442,人物一/演员/人物二,7,0
443,443,人物二/人物一/一位,7,0
444,444,人物二/人物一/一直,7,0
445,445,人物二/人物一/人物二/妻子,7,0
446,446,人物二/人物一/便,7,0
447,447,人物二/人物一/兄弟,7,0
448,448,人物二/人物一/关系,7,0
449,449,人物二/人物一/写,7,0
450,450,人物二/人物一/出,7,0
451,451,人物二/人物一/北京,7,0
452,452,人物二/人物一/周仓,7,0
453,453,人物二/人物一/想,7,0
454,454,人物二/人物一/日本,7,0
455,455,人物二/人物一/时间,7,0
456,456,人物二/人物一/杀,7,0
457,457,人物二/人物一/皇帝,7,0
458,458,人物二/人物一/经营,7,0
459,459,人物二/人物二/人物一/年,7,0
460,460,人物二/人物二/儿子/人物一,7,0
461,461,人物二/会/人物一,7,0
462,462,人物二/偕/人物一,7,0
463,463,人物二/偕/夫人/人物一,7,0
464,464,人物二/先生/人物一,7,0
465,465,人物二/公主/人物一,7,0
466,466,人物二/兼/人物一,7,0
467,467,人物二/前妻/人物一,7,0
468,468,人物二/后主/人物一,7,0
469,469,人物二/嫁给/人物一,7,0
470,470,人物二/子女/人物一,7,0
471,471,人物二/年/人物一/结婚,7,0
472,472,人物二/年/月/人物二/人物一,7,0
473,473,人物二/年/月/生于/人物一,7,0
474,474,人物二/年/生于/人物一,7,0
475,475,人物二/当时/人物一,7,0
476,476,人物二/成为/人物一,7,0
477,477,人物二/月/生于/人物一,7,0
478,478,人物二/本名/人物一,7,0
479,479,人物二/母/人物一,7,0
480,480,人物二/父/人物一,7,0
481,481,人物二/角色/人物一,7,0
483,483,信息/人物二/人物一,7,0
484,484,国家/主席/人物二/人物一,7,0
485,485,婚姻/人物二/人物一,7,0
486,486,婚礼/人物一/人物二,7,0
487,487,孙权/人物二/人物一,7,0
488,488,家庭/人物一/人物二,7,0
489,489,家庭/人物二/人物一,7,0
490,490,家庭成员/人物二/人物一,7,0
491,491,年/人物一/人物二/上海,7,0
492,492,年/人物一/人物二/举行,7,0
493,493,年/人物一/人物二/女儿,7,0
494,494,年/人物一/人物二/年,7,0
495,495,年/人物一/人物二/离婚,7,0
496,496,年/人物二/人物一/月,7,0
497,497,年/人物二/人物一/离婚,7,0
498,498,年/日/人物一/夫人/人物二,7,0
499,499,年/月/人物一/人物二/婚礼,7,0
500,500,年/月/人物一/夫人/人物二,7,0
501,501,年/月/人物二/人物一/人物二,7,0
502,502,年/月/人物二/人物一/月,7,0
503,503,年/月/日/人物一/夫人/人物二,7,0
504,504,当时/人物一/人物二,7,0
505,505,当时/人物二/人物一,7,0
506,506,故事/人物一/人物二,7,0
509,509,日/人物二/妻子/人物一,7,0
516,516,母亲/人物二/人物一,7,0
517,517,生活/月/人物一/人物二,7,0
518,518,称/人物一/人物二,7,0
519,519,经历/人物二/人物一,7,0
520,520,蜀汉/人物二/人物一,7,0
521,521,设定/人物一/人物二,7,0
522,522,诗人/人物二/人物一,7,0
523,523,香港/人物二/人物一,7,0
524,524,月/日/人物一/人物二/举行,6,0
525,525,月/日/人物一/妻子/人物二,6,0
526,526,月/日/人物二/人物一/年,6,0
527,527,月/日/人物二/夫人/人物一,6,0
528,528,月/日/人物二/结婚/人物一,6,0
529,529,月/日/岁/人物二/人物一,6,0
