sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_268559,潘金莲,武大郎,“ 潘金莲 ” 缘何 偏爱 “ 武大郎 ”,人物一  缘何 偏爱  人物二,1,0
TRAIN_SENT_ID_275949,夏东海,夏雨,谓 称 ： 叔叔 、 老夏 （ 通用 ） 、 夏东海 （ 刘梅 、 玛丽 用 ） 爸爸 、 爸 、 老爸 （ 夏雪 、 刘星 、 夏雨 用 ） 小哥 、 加 （ ga ） 菲猫 、 爸爸 （ 刘梅 用 ）,谓 称  叔叔  老夏  通用   人物一  刘梅  玛丽  爸爸  爸  老爸  夏雪  刘星  人物二  小哥  加    菲猫  爸爸  刘梅,-1,0
TRAIN_SENT_ID_277251,王惠,郭德纲,就 这样 ， 王惠 接受 了 郭德纲 。,人物一 接受 人物二,1,0
TRAIN_SENT_ID_274269,贾敬,贾珍,大色空 十二 贾氏 : ： 贾敬 、 贾赦 、 贾政 、 贾宝玉 、 贾琏 、 贾珍 、 贾环 、 贾蓉 、 贾兰 、 贾芸 、 贾蔷 、 贾芹 。,大色空 十二 贾氏   人物一  贾赦  贾政  贾宝玉  贾琏  人物二  贾环  贾蓉  贾兰  贾芸  贾蔷  贾芹,-1,0
TRAIN_SENT_ID_259576,冯小刚,徐帆,除了 刘晓庆 、 文章 、 马伊琍 等 压轴 出场 ， 在 现场 看来 ， 可谓 平淡无味 ， 冯小刚 、 陈坤 、 周迅 、 徐帆 、 李冰冰 等 被提名者 均 缺席 。,刘晓庆  文章  马伊琍 压轴 出场  现场 看来  可谓 平淡无味  人物一  陈坤  周迅  人物二  李冰冰 被提名者 均 缺席,1,0
TRAIN_SENT_ID_271921,阎婆惜,宋江,卖俏行奸 词语 辨析 : 【 举例 造句 】 ： 这 阎婆惜 被 那 张三 小意儿 百依百随 ， 轻怜重惜 ， 卖俏迎奸 ， 引乱 这 婆娘 的 心 ， 如何 肯恋 宋江 ？,卖俏行奸 词语 辨析   举例 造句   人物一 张三 小意儿 百依百随  轻怜重惜  卖俏迎奸  引乱 婆娘 心  肯恋 人物二,1,0
TRAIN_SENT_ID_282506,钟灵,段正淳,万劫谷 （ 20 级 ） 木婉清 、 钟灵 、 段延庆 、 段誉 （ 段正淳 ）,万劫谷   级  木婉清  人物一  段延庆  段誉  人物二,-1,0
TRAIN_SENT_ID_263681,陈文琦,王雪红,王雪红 找到 陈文琦 ， 力邀 其 加入 。,人物二 找到 人物一  力邀 加入,1,0
TRAIN_SENT_ID_253515,祝彪,扈三娘,扈家庄 比武招亲 ， 扈三娘 与 祝家庄 祝彪 一见钟情 ， 定下 婚约 。,扈家庄 比武招亲  人物二 祝家庄 人物一 一见钟情  定下 婚约,1,0
TRAIN_SENT_ID_254350,金友庄,高凌风,20100414 来宾 ： 金友庄 、 高凌风,来宾  人物一  人物二,1,0
TRAIN_SENT_ID_265709,贾环,贾政,两伙 势力 先后 攻占 大观园 ， 贾环 弑 杀 贾政 ， 宝玉 被 掠走 。,两伙 势力 先后 攻占 大观园  人物一 弑 杀 人物二  宝玉 掠走,-1,0
TRAIN_SENT_ID_285011,庄月明,李嘉诚,从此 ， 庄月明 就 成 了 李嘉诚 的 广东话 老师 。,人物一 成 人物二 广东话 老师,1,0
TRAIN_SENT_ID_257976,夏东海,刘梅,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  人物一   妈妈  妈  刘星  夏雨  夏雪   人物二  阿姨  通用,1,0
TRAIN_SENT_ID_260520,严嵩,严世蕃,2 、 严嵩 被 罢 ， 严世蕃 等 人 下狱 。,人物一 罢  人物二 下狱,-1,0
TRAIN_SENT_ID_256153,蒋介石,宋美龄,宋美龄 与 蒋介石 闹别扭,人物二 人物一 闹别扭,1,0
TRAIN_SENT_ID_256270,孙尚香,刘备,吴侯 孙权 为了 夺取 被 刘备 占据 的 荆州 ， 以 孙尚香 为 钓饵 设 下 联姻 骗局 。,吴侯 孙权 夺取 人物二 占据 荆州  人物一 钓饵 设 联姻 骗局,1,0
TRAIN_SENT_ID_268080,樊梨花,薛丁山,薛丁山 三气 樊梨花,人物二 三气 人物一,1,0
TRAIN_SENT_ID_258460,刘禅,刘备,荀彧 、 小乔 等 武将 可以 与 刘谌 有 特殊 的 刷牌 配合 ， 刘备 、 刘禅 则 可以 增加 刘谌 的 续航 能力 。,荀彧  小乔 武将 刘谌 特殊 刷牌 配合  人物二  人物一 增加 刘谌 续航 能力,-1,0
TRAIN_SENT_ID_273437,杨乐乐,汪涵,《 越 淘越 开心 》 主持人 ： 汪涵 ， 杨乐乐,越 淘越 开心  主持人  人物二  人物一,1,0
TRAIN_SENT_ID_281573,赵雅倩,赵鑫鑫,赵鑫鑫 赵雅倩,人物二 人物一,1,0
TRAIN_SENT_ID_262746,熊美玲,林秋离,No.143 痛彻 心扉 林秋离 熊美玲 何家劲,痛彻 心扉 人物二 人物一 何家劲,1,0
TRAIN_SENT_ID_275596,闵柔,石清,梅芳姑 厉声 问 ， 既然如此 ， 为什么 石清 偏 跟 闵柔 好 ， 而 不 喜欢 她 ？,梅芳姑 厉声 问  既然如此  人物二 偏 人物一  喜欢,1,0
TRAIN_SENT_ID_260507,严嵩,严世蕃,严嵩 只好 派 人 飞马 向 严世蕃 求教 。,人物一 只好 派 飞马 人物二 求教,-1,0
TRAIN_SENT_ID_279241,长孙无极,孟扶摇,只是 那 刹那 一 触 ， 孟扶摇 颤 了 颤 ， 长孙无极 已 含笑 捧 着 她 的 脸 ， 细细 端详 那 一对 耳环 ， 道 ： “ 这才 是 最 适合 你 的 颜色 和 花样 。 ”,刹那 触  人物二 颤 颤  人物一 含笑 捧 脸  细细 端详 一对 耳环  道   这才 适合 颜色 花样,1,0
TRAIN_SENT_ID_271177,李治,唐太宗李世民,唐太宗李世民 之弟 ， 唐高宗 李治 之叔 ， 其母 为 柳 宝林 。,人物二 之弟  唐高宗 人物一 之叔  其母 柳 宝林,-1,0
TRAIN_SENT_ID_256089,蒋介石,宋美龄,二 、 蒋介石 向 宋美龄 求婚 的 历程,二  人物一 人物二 求婚 历程,1,0
TRAIN_SENT_ID_259150,刘备,刘禅,丞相 诸葛亮 承 先帝 刘备 遗愿 辅佐 少主 刘禅 治理 蜀国 。,丞相 诸葛亮 承 先帝 人物一 遗愿 辅佐 少主 人物二 治理 蜀国,-1,0
TRAIN_SENT_ID_263779,秦始皇,赵姬,赵姬 — — 秦始皇,人物二   人物一,-1,0
TRAIN_SENT_ID_257749,桓雄,桓因,桓因 → 桓雄 → 檀君,人物二 → 人物一 → 檀君,-1,0
TRAIN_SENT_ID_276388,秦始皇,秦庄襄王,秦始皇 先祖 已 确知 葬 在芷阳 的 有 秦昭襄 王 、 秦庄襄王 和 秦 宣太后 。,人物一 先祖 确知 葬 在芷阳 秦昭襄 王  人物二 秦 宣太后,-1,0
TRAIN_SENT_ID_250039,张无忌,赵敏,张无忌 为什么 选择 了 赵敏,人物一 选择 人物二,1,0
TRAIN_SENT_ID_259076,刘备,刘禅,3 曾效力 过 的 势力 : 益州 刘璋 、 蜀汉 刘备 、 刘禅,曾效力 势力  益州 刘璋  蜀汉 人物一  人物二,-1,0
TRAIN_SENT_ID_278579,岳灵珊,岳不群,岳灵珊 （ 师姐 ） 仇敌 : 余沧海 / 青城派 ， 木高峰 ， 岳不群 盟友 : 左冷禅,人物一  师姐  仇敌  余沧海  青城派  木高峰  人物二 盟友  左冷禅,-1,0
TRAIN_SENT_ID_273344,秦香莲,陈世美,圣旨 竟是 代 陈世美 脱罪 ， 命 秦香莲 即将 驸马 送回 宫去 。,圣旨 竟是 代 人物二 脱罪  命 人物一 即将 驸马 送回 宫去,1,0
TRAIN_SENT_ID_251364,李安琪,李小鹏,2 、 李小鹏 李安琪,人物二 人物一,1,0
TRAIN_SENT_ID_252359,江别鹤,江玉郎,这时 江别鹤 走 了 进来 问 江玉郎 事情 办得 如何 ～ ？,人物一 走 进来 问 人物二 事情 办得,-1,0
TRAIN_SENT_ID_253532,施南生,徐克,【 策划 】 ： 徐克 施南生,策划   人物二 人物一,1,0
TRAIN_SENT_ID_262078,红邵可,红秀丽,】 红邵可 、 红秀丽 、 蔷薇 姬,人物一  人物二  蔷薇 姬,-1,0
TRAIN_SENT_ID_262945,熊美玲,林秋离,No.84 姐妹 （ 台语 ） 林秋离 熊美玲 蔡幸娟,姐妹  台语  人物二 人物一 蔡幸娟,1,0
TRAIN_SENT_ID_281438,曾雅兰,侯昌明,【 PowerSunday 】 20090419 黄国伦 赵虹 乔 nono 陈志强 曾雅兰 侯允泽 侯昌明 任贤 齐 蝴蝶 姐姐,黄国伦 赵虹 乔  陈志强 人物一 侯允泽 人物二 任贤 齐 蝴蝶 姐姐,1,0
TRAIN_SENT_ID_283431,张月亮,张铁林,（ 第三名 ） 张铁林 张月亮,第三名  人物二 人物一,-1,0
TRAIN_SENT_ID_282126,王菁,何炅,最好 的 朋友 ： 何炅 、 龙丹妮 、 王菁 、 柯蓝,最好 朋友  人物二  龙丹妮  人物一  柯蓝,1,0
TRAIN_SENT_ID_268057,樊梨花,薛丁山,\ 《 薛丁山 与 樊梨花 》,人物二 人物一,1,0
TRAIN_SENT_ID_253647,沈浪,朱七七,朱七七 幽幽 叹 道 ： “ 最 了解 白飞飞 的 ， 毕竟 还是 沈浪 。 ”,人物二 幽幽 叹 道   了解 白飞飞  毕竟 人物一,1,0
TRAIN_SENT_ID_252307,文姜,鲁桓公,鲁桓公 文姜,人物二 人物一,1,0
TRAIN_SENT_ID_249961,张无忌,赵敏,最后 ， 张无忌 辞退 教主 之位 ， 与 赵敏 退隐 江湖 。,最后  人物一 辞退 教主 之位  人物二 退隐 江湖,1,0
TRAIN_SENT_ID_256143,蒋介石,宋美龄,宋美龄 为 蒋介石 祈祷 上帝,人物二 人物一 祈祷 上帝,1,0
TRAIN_SENT_ID_267540,慕容令,慕容垂,慕容垂 同意 了 ， 命 慕容令 断后 。,人物二 同意  命 人物一 断后,-1,0
TRAIN_SENT_ID_264176,刘备,孙尚香,29 ： 刘氏 夫妻 刘备 孙尚香,刘氏 夫妻 人物一 人物二,1,0
TRAIN_SENT_ID_272816,谢烨,顾城,情书 : 顾城 和 谢烨 。,情书  人物二 人物一,1,0
TRAIN_SENT_ID_278945,汪涵,杨乐乐,湖南卫视 歌手 ： 张勇 ， 主持人 ： 李锐 、 张丹丹 、 汪涵 、 杨乐乐 、 李维嘉 、 李兵 、 李湘 、 马可 ，,湖南卫视 歌手  张勇  主持人  李锐  张丹丹  人物一  人物二  李维嘉  李兵  李湘  马可,1,0
TRAIN_SENT_ID_262539,扶苏,秦始皇,扶苏 史籍 记载 : 《 史记 · 卷 六 · 秦始皇 本纪 第六 》,人物一 史籍 记载   史记  卷 六  人物二 本纪 第六,-1,0
TRAIN_SENT_ID_263112,毛福梅,蒋介石,毛福梅 ： 蒋介石 脱下 的 旧 衣裳,人物一  人物二 脱下 旧 衣裳,1,0
TRAIN_SENT_ID_281547,李锐,蒋韵,李锐 蒋韵 用 方块字 深刻 表达 臼己,人物一 人物二 方块字 深刻 表达 臼己,1,0
TRAIN_SENT_ID_276516,尤氏,贾珍,⒈ 贾珍 — — 尤氏 ： 茄官 、 银蝶 儿 、 万儿 、 来升 、 喜儿 、 寿儿 、 栓儿 。,⒈ 人物二   人物一  茄官  银蝶  万儿  来升  喜儿  寿儿  栓儿,1,0
TRAIN_SENT_ID_255867,蒋介石,宋美龄,宋美龄 视察 、 蒋介石 训话,人物二 视察  人物一 训话,1,0
TRAIN_SENT_ID_267292,陆毅,鲍蕾,鲍蕾 自己 刚刚 结束 一部 戏 的 拍摄 回到 上海 ， 一 回来 就 赶去 无锡 探望 陆毅 。,人物二 刚刚 结束 一部 戏 拍摄 回到 上海  回来 赶去 无锡 探望 人物一,1,0
TRAIN_SENT_ID_262964,熊美玲,林秋离,No.189 蝴蝶 的 故乡 林秋离 熊美玲 蔡幸娟 、 邰正宵,蝴蝶 故乡 人物二 人物一 蔡幸娟  邰正宵,1,0
TRAIN_SENT_ID_284081,仇琼英,张清,仇琼英 成亲 : 全羽 （ 张清 ， 下同 ） 得胜 回兵 ， 进城 报捷 ， 邬梨 十分 欢喜 。,人物一 成亲  全羽  人物二  下同  得胜 回兵  进城 报捷  邬梨 十分 欢喜,1,0
TRAIN_SENT_ID_262997,熊美玲,林秋离,No.201 悬崖 边缘 林秋离 熊美玲 叶欢,悬崖 边缘 人物二 人物一 叶欢,1,0
TRAIN_SENT_ID_269285,陆雪琪,张小凡,也 愿意 成全 两个 徒弟 文敏 、 陆雪琪 ， 与 大竹 峰 （ 宋大仁 、 张小凡 ） 的 亲事 。,愿意 成全 两个 徒弟 文敏  人物一  大竹 峰  宋大仁  人物二  亲事,1,0
TRAIN_SENT_ID_277236,张茜,张卫健,不过 ， 那时 刚出道 的 张茜 对 “ 大 明星 ” 张卫健 一点 都 不来电 。,刚出道 人物一  明星  人物二 一点 不来电,1,0
TRAIN_SENT_ID_265899,杨绛,钱钟书,钱钟书 杨绛 的 “ 素 ” 与 “ 不素 ” / 房向东,人物二 人物一  素   不素   房向东,1,0
TRAIN_SENT_ID_281428,万玉枝,高咏,第 2 颗 ： 安宁 村 ， 治 好 高咏 的 病后 ， 万玉枝 赠送 。,颗  安宁 村  治 人物二 病后  人物一 赠送,1,0
TRAIN_SENT_ID_282591,杨蛟,杨天佑,玉帝 得知 后 ， 派 天兵天将 下界 ， 杀 了 杨天佑 和 杨蛟 ， 将瑶 姬压 在 桃山 之下 ， 杨戬 和 杨婵 在 哪吒 和 天 蓬元帅 的 帮助 下 侥幸 逃脱 。,玉帝 得知  派 天兵天将 下界  杀 人物二 人物一  将瑶 姬压 桃山 之下  杨戬 杨婵 哪吒 天 蓬元帅 帮助 侥幸 逃脱,-1,0
TRAIN_SENT_ID_283640,庞祥麟,庞云徽,"小 Call , 小 Call 妈妈 , GiGi , GiGi 妈妈 , 庞祥麟 , 庞云徽 ；",妈妈     妈妈  人物一  人物二,-1,0
TRAIN_SENT_ID_271143,彭丽媛,习近平,彭丽媛 一身 黑 双排 扣 风衣 配合 习近平 的 造型 ， 深色 的 整身 造型 用 丝巾 点亮 ， 简约 而 典雅 。,人物一 一身 黑 双排 扣 风衣 配合 人物二 造型  深色 整身 造型 丝巾 点亮  简约 典雅,1,0
TRAIN_SENT_ID_274548,薛丁山,薛仁贵,藏宝阁 东 窗沿 壁画 《 薛仁贵 征东 、 薛丁山 征西 》,藏宝阁 东 窗沿 壁画  人物二 征东  人物一 征西,-1,0
TRAIN_SENT_ID_268593,潘金莲,武大郎,8 . 武大郎 炊饼 和 潘金莲 肉馅 角儿,人物二 炊饼 人物一 肉馅 角儿,1,0
TRAIN_SENT_ID_272978,吴晗,袁震,在 这里 他 有幸 结识 了 吴晗 ， 袁震 。,有幸 结识 人物一  人物二,1,0
TRAIN_SENT_ID_253803,申雪,赵宏博,冬奥会 ： 李妮娜 ， 申雪 ， 赵宏博 ， 周洋 ， 韩晓鹏,冬奥会  李妮娜  人物一  人物二  周洋  韩晓鹏,1,0
TRAIN_SENT_ID_279071,公孙绿萼,裘千尺,第二百 一 十二章 裘千尺 和 公孙绿萼,第二百 十二章 人物二 人物一,-1,0
TRAIN_SENT_ID_264044,刘备,孙尚香,孙尚香 - - 刘表 刘璋 孟获 公孙瓒 马腾 刘备 杨奉 袁绍 孙权 孙坚 孙策 袁术,人物二   刘表 刘璋 孟获 公孙瓒 马腾 人物一 杨奉 袁绍 孙权 孙坚 孙策 袁术,1,0
TRAIN_SENT_ID_255693,蒋介石,宋美龄,抗战 胜利 后 ， 于海生 之母 过寿 ， 蒋介石 和 宋美龄 都 赠送 了 寿礼 ， 以谢 西安 照顾 之情 。,抗战 胜利  于海生 之母 过寿  人物一 人物二 赠送 寿礼  以谢 西安 照顾 之情,1,0
TRAIN_SENT_ID_262998,熊美玲,林秋离,No.22 今夜 微雨 林秋离 熊美玲 江淑娜,今夜 微雨 人物二 人物一 江淑娜,1,0
TRAIN_SENT_ID_273285,秦香莲,陈世美,秦香莲 赴京 寻夫 ， 找到 陈世美 。,人物一 赴京 寻夫  找到 人物二,1,0
TRAIN_SENT_ID_271670,陆乘风,陆冠英,随后 黄药师 将 陆乘风 重收 门下 ， 授予 “ 旋风 扫叶 腿法 ” 以便 恢复 行走 ， 并 准许 其 传授 桃花岛 武功 给 陆冠英 。,黄药师 人物一 重收 门下  授予  旋风 扫叶 腿法  恢复 行走  准许 传授 桃花岛 武功 人物二,-1,0
TRAIN_SENT_ID_259608,冯小刚,徐帆,2012 - 06 - 24 ： 美酒 一样 的 徐帆 叙述 与 冯小刚 结缘 ...,美酒 人物二 叙述 人物一 结缘,1,0
TRAIN_SENT_ID_257199,孙秀青,西门吹雪,西门吹雪 赶赴 楼兰 去 救 孙秀青 。,人物二 赶赴 楼兰 救 人物一,1,0
TRAIN_SENT_ID_265042,李铭顺,范文芳,范文芳 、 李铭顺 、 孙燕姿 、 蔡健雅 欧菁 仙 、 郑秀珍 、 郑惠玉 、 郑斌辉 李南星 、 葛米星 演唱 的 一首歌,人物二  人物一  孙燕姿  蔡健雅 欧菁 仙  郑秀珍  郑惠玉  郑斌辉 李南星  葛米星 演唱 一首歌,1,0
TRAIN_SENT_ID_271960,林丹,谢杏芳,新闻 、 谢杏芳 、 林丹 、 陶菲克,新闻  人物二  人物一  陶菲克,1,0
TRAIN_SENT_ID_252217,秦嘉,徐淑,夫妻 诗人 秦嘉 、 徐淑 / 65,夫妻 诗人 人物一  人物二,1,0
TRAIN_SENT_ID_277863,张无忌,张翠山,张翠山 / 张无忌 — — 倚天 屠龙记,人物二  人物一   倚天 屠龙记,-1,0
TRAIN_SENT_ID_250050,张无忌,赵敏,技能 ： 此人 武功 不成 ， 烹调 手段 倒算 得 是 第一流 好手 ， 做 几碗 菜肴 ， 张无忌 和 赵敏 吃 来 大加 赞赏 【 第三十五章 节选 】,技能  此人 武功  烹调 手段 倒算 第一流 好手  做 几碗 菜肴  人物一 人物二 吃 大加 赞赏  第三十五章 节选,1,0
TRAIN_SENT_ID_275306,潘巧云,杨雄,杨雄 醉 骂 潘巧云,人物二 醉 骂 人物一,1,0
TRAIN_SENT_ID_259136,刘备,刘禅,第四 编 汉昭烈 帝 刘备 《 遗诏 敕 刘禅 》,第四 编 汉昭烈 帝 人物一  遗诏 敕 人物二,-1,0
TRAIN_SENT_ID_275046,朱七七,沈浪,沈浪 向 朱七七 坦言 ， 关心 并 怜惜 白飞飞 。,人物二 人物一 坦言  关心 怜惜 白飞飞,1,0
TRAIN_SENT_ID_262673,况天佑,马小玲,圣母 、 人 王二人 因为 命运 与 憎恨 决定 开战 ， 眼看 二人 将要 灭世 ， 马小玲 、 况天佑 再次 肩负起 救世 的 重任 。,圣母  王二人 命运 憎恨 决定 开战  眼看 二人 将要 灭世  人物二  人物一 再次 肩负起 救世 重任,1,0
TRAIN_SENT_ID_252256,秦嘉,徐淑,参与 创意 、 修建 了 龙源园 、 兰州 绿色 文化 博览园 、 通渭 秦嘉 徐淑 公园 等 ， 并 参与 指导 了 省内 一批 文化 园区 的 建设 论证 。,参与 创意  修建 龙源园  兰州 绿色 文化 博览园  通渭 人物一 人物二 公园  参与 指导 省内 一批 文化 园区 建设 论证,1,0
TRAIN_SENT_ID_264065,刘备,孙尚香,辅助 ： 郭嘉 、 刘备 、 华佗 、 甘宁 、 孙尚香,辅助  郭嘉  人物一  华佗  甘宁  人物二,1,0
TRAIN_SENT_ID_257302,贾珍,尤氏,惜春 的 兄嫂 贾珍 、 尤氏 对 她 的 关心 是 怎样 的 呢 ？,惜春 兄嫂 人物一  人物二 关心,1,0
TRAIN_SENT_ID_256601,李逍遥,李忆如,身份 ： 盛 渔村 客栈 老板娘 、 李逍遥 的 婶婶 、 李忆如 的 婶婆,身份  盛 渔村 客栈 老板娘  人物一 婶婶  人物二 婶婆,-1,0
TRAIN_SENT_ID_266887,谢培东,谢木兰,徐铁 英走 后 ， 方步 亭 和 谢培东 商议 把 方孟韦 和 谢木兰 送到 法国 留学 。,徐铁 英走  方步 亭 人物一 商议 方孟韦 人物二 送到 法国 留学,-1,0
TRAIN_SENT_ID_255883,蒋介石,宋美龄,但 由于 宋美龄 力荐 周书楷 ， 蒋介石 也表 支持 ， 因为 还 可 落个 不拘一格 起用 新人 的 好 名声 。,人物二 力荐 周书楷  人物一 也表 支持  落个 不拘一格 起用 新人 名声,1,0
TRAIN_SENT_ID_264027,刘备,孙尚香,刘备 ﹐ 孙尚香,人物一 ﹐ 人物二,1,0
TRAIN_SENT_ID_269335,陆雪琪,张小凡,张小凡 与 九尾狐 小白 、 陆雪琪 在 此 都 有 一番 精彩 战斗 场面 。,人物二 九尾狐 小白  人物一 一番 精彩 战斗 场面,1,0
TRAIN_SENT_ID_275216,丁力,冯程程,吕良伟 、 周润发 和 赵雅芝 的 精彩演出 让 观众们 记住 了 “ 丁力 ” 、 “ 许文强 ” 和 “ 冯程程 ” 的 经典 形象 。,吕良伟  周润发 赵雅芝 精彩演出 观众们 记住  人物一    许文强   人物二  经典 形象,1,0
TRAIN_SENT_ID_277352,樊姬,楚庄王,樊妃 冢 历史 : 樊姬 系 楚庄王 宠妃 。,樊妃 冢 历史  人物一 系 人物二 宠妃,1,0
TRAIN_SENT_ID_268721,秦可卿,贾蓉,⒊ 贾蓉 — — 秦可卿 ： 瑞珠 、 宝珠 。,⒊ 人物二   人物一  瑞珠  宝珠,1,0
TRAIN_SENT_ID_270625,赵宏博,申雪,林丹 （ 世界 羽毛球 冠军 ） 、 李永波 （ 国羽 金牌 教练 ） 、 申雪 、 赵宏博 （ 世界 花样 溜冰 冠军 ） 、 刘吉 （ 国家 部长 ） 、,林丹  世界 羽毛球 冠军   李永波  国羽 金牌 教练   人物二  人物一  世界 花样 溜冰 冠军   刘吉  国家 部长,1,0
TRAIN_SENT_ID_269242,陆雪琪,张小凡,师侄 ： 齐昊 、 宋大仁 、 文敏 、 楚誉宏 、 曾书书 、 林惊羽 、 田灵儿 、 陆雪琪 、 张小凡,师侄  齐昊  宋大仁  文敏  楚誉宏  曾书书  林惊羽  田灵儿  人物一  人物二,1,0
TRAIN_SENT_ID_272976,吴晗,袁震,吴晗 与 袁震,人物一 人物二,1,0
TRAIN_SENT_ID_255958,蒋介石,宋美龄,国民党 政府 内迁 重庆 后 ， 范绍增 腾出 范庄 ， 先后 在 范庄 住 过 的 有 蒋介石 、 宋美龄 、 孔祥熙 等 。,国民党 政府 内迁 重庆  范绍增 腾出 范庄  先后 范庄 住 人物一  人物二  孔祥熙,1,0
TRAIN_SENT_ID_256033,蒋介石,宋美龄,后 蒋介石 、 宋美龄 常 在 此 居住 ， 遂 称作 美龄宫 。,人物一  人物二 常 居住  遂 称作 美龄宫,1,0
TRAIN_SENT_ID_274663,傅敏,傅雷,书籍 ： 《 傅雷 家书 》 / 傅敏 .,书籍   人物二 家书   人物一,-1,0
TRAIN_SENT_ID_274141,汤国梨,章太炎,汤国梨 任 该校 教务长 ， 内外 事务 均 由 她 包办 管理 ， 井井有条 ， 为 章太炎 助 一臂之力 。,人物一 该校 教务长  内外 事务 均 包办 管理  井井有条  人物二 助 一臂之力,1,0
TRAIN_SENT_ID_259187,刘备,刘禅,刘备 为了 报仇 ， 丞相 诸葛亮 辅佐 刘禅 治理 蜀国 。,人物一 报仇  丞相 诸葛亮 辅佐 人物二 治理 蜀国,-1,0
TRAIN_SENT_ID_256221,孙尚香,刘备,刘备 可以 放 孙尚香 。,人物二 放 人物一,1,0
TRAIN_SENT_ID_255753,蒋介石,宋美龄,国共 内战 期间 ， 陈诚 胃出血 发作 ， 谭祥 哭求 宋美龄 ， 请 调回 陈诚 ， 蒋介石 派 名医 戚寿南 赴 沈阳 治疗 ， 并 批准 陈诚 辞职 。,国共 内战 期间  陈诚 胃出血 发作  谭祥 哭求 人物二  请 调回 陈诚  人物一 派 名医 戚寿南 赴 沈阳 治疗  批准 陈诚 辞职,1,0
TRAIN_SENT_ID_264060,刘备,孙尚香,结果 被 刘备 手下 大将 赵云 截下 阿斗 ， 孙尚香 独回 了 东吴 。,人物一 手下 大将 赵云 截下 阿斗  人物二 独回 东吴,1,0
