sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_256314,孙尚香,刘备,原本 爱 江山 社稷 高于一切 的 刘备 （ 王全有 饰 ） 竟然 变成 了 爱美 人不爱 江山 的 主公 ， 而 孙尚香 则 变成 追求 婚姻自由 的 女 先锋 。,原本 爱 江山 社稷 高于一切 人物二  王全有 饰  竟然 变成 爱美 人不爱 江山 主公  人物一 变成 追求 婚姻自由 女 先锋,1
TRAIN_SENT_ID_271458,杨云,杨威,恋爱 经历 : 美貌 、 单纯 的 杨云 2000 年 （ 16 岁 ） 刚进 国家队 时 就 引起 了 杨威 的 注意 ， 并 向 杨云 主动 发起 了 进攻 。,恋爱 经历  美貌  单纯 人物一  年   岁  刚进 国家队 时 引起 人物二 注意  人物一 主动 发起 进攻,1
TRAIN_SENT_ID_259126,刘备,刘禅,在 昭烈帝 刘备 与 后主 刘禅 在位 的 四十三年 期间 ， 曹魏 政权 也 发生 一次 大 的 变化 ， 是 什么 变化 呢 ？,昭烈帝 人物一 后主 人物二 在位 四十三年 期间  曹魏 政权 发生 一次 变化  变化,-1
TRAIN_SENT_ID_282502,钟灵,段正淳,他 是 “ 俏 药叉 ” 甘宝宝 的 丈夫 ， 甘宝宝 是 段正淳 的 情人 ， 甘宝宝 与 段正淳 有 一个 私生女 钟灵 。,俏 药叉  甘宝宝 丈夫  甘宝宝 人物二 情人  甘宝宝 人物二 一个 私生女 人物一,-1
TRAIN_SENT_ID_268774,孟明视,百里奚,公元前 628 年冬 ， 秦穆公 不 听 蹇 叔 和 百里奚 的 谏阻 ， 决定 兴师 征讨 郑国 ， 拜 孟明视 为 大将 ， 西乞术 、 白乙丙 为 副将 。,公元前  年冬  秦穆公 听 蹇 叔 人物二 谏阻  决定 兴师 征讨 郑国  拜 人物一 大将  西乞术  白乙丙 副将,-1
TRAIN_SENT_ID_274926,晏几道,晏殊,柳永 、 晏殊 、 晏几道 、 周邦彦 、 李清照 、 秦观 、 姜夔 、 吴文英 、 李煜 、 欧阳修 等 。,柳永  人物二  人物一  周邦彦  李清照  秦观  姜夔  吴文英  李煜  欧阳修,-1
TRAIN_SENT_ID_274467,潘汉年,董慧,潘汉年 比 董慧 大 12 岁 。,人物一 人物二  岁,1
TRAIN_SENT_ID_277494,余鱼同,李沅芷,余鱼同 为 避 李沅 坐船 独行 ， 遇上 关东 三魔及 仇人 言伯干 等 ， 几次 遇险 ， 仗 机警 逃出 ， 亏得 李沅芷 假扮 他 引开 众人 ， 才 得 脱险 。,人物一 避 李沅 坐船 独行  遇上 关东 三魔及 仇人 言伯干  几次 遇险  仗 机警 逃出  亏得 人物二 假扮 引开 众人  脱险,1
TRAIN_SENT_ID_263502,梅葆玖,梅兰芳,录音 梅兰芳 姜妙香 梅葆玖,录音 人物二 姜妙香 人物一,-1
TRAIN_SENT_ID_273941,江冬秀,胡适,胡适 （ 适之 ） 江冬秀 夫妇 书信,人物二  适之  人物一 夫妇 书信,1
TRAIN_SENT_ID_256033,蒋介石,宋美龄,后 蒋介石 、 宋美龄 常 在 此 居住 ， 遂 称作 美龄宫 。,人物一  人物二 常 居住  遂 称作 美龄宫,1
TRAIN_SENT_ID_270244,谭江柏,谭咏麟,2011 谭咏麟 演唱会 歌手 简介 : 香港 著名 歌星 谭咏麟 1950 年 8 月 23 日出 生于 香港 ， 为 已故 足球 名宿 谭江柏 之子 。,人物二 演唱会 歌手 简介  香港 著名 歌星 人物二  年  月  日出 生于 香港  已故 足球 名宿 人物一 之子,-1
TRAIN_SENT_ID_264323,贾环,赵姨娘,贾环 姐弟 之情 : 按理说 ， 探春 也 是 赵姨娘 所 生 ， 而且 还是 女孩 ， 地位 应该 比 贾环 更 不如 ， 可 事实 情况 却 并非如此 ， 在 贾府中 。,人物一 姐弟 之情  按理说  探春 人物二 生  女孩  地位 应该 人物一 更  事实 情况 并非如此  贾府中,-1
TRAIN_SENT_ID_264486,吴健雄,袁家骝,宴会 选择 的 是 安徽 厅 ， 正好 是 吴健雄 和 袁家骝 的 老家 江苏 和 河南 的 中间 ， 周恩来 处事 的 周到 和 细心 使 他俩 大为 感动 。,宴会 选择 安徽 厅  正好 人物一 人物二 老家 江苏 河南 中间  周恩来 处事 周到 细心 他俩 大为 感动,1
TRAIN_SENT_ID_267547,慕容令,慕容垂,慕容令 对 慕容垂 说 ： “ 太傅 忌贤疾能 ， 构事 以来 ， 人 尤 忿恨 。,人物一 人物二 说   太傅 忌贤疾能  构事  尤 忿恨,-1
TRAIN_SENT_ID_276349,岳灵珊,林平之,麻脸 妹 其实 就是 华山派 的 岳灵珊 ， 劝 林平之 拜师 在 华山派 门下 。,麻脸 妹 其实 华山派 人物一  劝 人物二 拜师 华山派 门下,1
TRAIN_SENT_ID_273030,黄月英,黄承彦,母亲 ： 黄氏 ， 民间 传 为 黄月英 ， 黄承彦 之女 。,母亲  黄氏  民间 传 人物一  人物二 之女,-1
TRAIN_SENT_ID_267944,樊梨花,薛丁山,樊梨花 ： 唐太宗 贞观 年间 人 ， 父樊洪为 西凉 国 （ 西突厥 ） 寒江 关守 将 ， 后 投唐 ， 与 薛丁山 结为夫妇 。,人物一  唐太宗 贞观 年间  父樊洪为 西凉 国  西突厥  寒江 关守  投唐  人物二 结为夫妇,1
TRAIN_SENT_ID_259212,刘备,刘禅,孙盛 说 幸亏 好 啊 ， 刘备 运气 好 ， 这个 刘禅 是 个 缺心眼 的 ， 这个 诸葛亮 威望 又 高 ， 镇得 住 ， 要不然 满朝 都 是 闲言碎语 。,孙盛 说 幸亏  人物一 运气  人物二 缺心眼  诸葛亮 威望 高  镇得 住  满朝 闲言碎语,-1
TRAIN_SENT_ID_282687,刘之冰,茹萍,《 守望 幸福 》 饰 ： 母亲 （ 此剧 由 茹萍 、 刘之冰 夫妻 联袂 主演 。,守望 幸福  饰  母亲  此剧 人物二  人物一 夫妻 联袂 主演,1
TRAIN_SENT_ID_284091,郝治平,罗瑞卿,罗瑞卿 将军 及 夫人 郝治平 与 林如高 父子 合影,人物二 将军 夫人 人物一 林如高 父子 合影,1
TRAIN_SENT_ID_274041,白素,卫斯理,卫斯理 的 未婚妻 白素 从 有着 “ 亚洲 最 神秘 地区 ” 之称 的 地方 乘机 回来 ， 怎料 飞机 撞毁 在 一个 荒岛 上 。,人物二 未婚妻 人物一 有着  亚洲 神秘 地区  之称 地方 乘机 回来  怎料 飞机 撞毁 一个 荒岛,1
TRAIN_SENT_ID_261540,关兴,关羽,和 关羽 次子 关兴 是 关系 很 好 的 结拜兄弟 ， 两人 并称 “ 小 关张 ” 。,人物二 次子 人物一 关系 结拜兄弟  两人 并称  关张,-1
TRAIN_SENT_ID_269746,任我行,任盈盈,想想 ， 当 令狐冲 、 任我行 、 向问天 和 任盈盈 他们 冲上 黑木崖 去 杀 东方不败 ， 却 发现 东方不败 揣着 包包 时 … …,想想  令狐冲  人物一  向问天 人物二 冲上 黑木崖 杀 东方不败  发现 东方不败 揣着 包包 时,-1
TRAIN_SENT_ID_256450,刘禅,甘夫人,曹操 取 荆州 ， 刘备 败于 当阳 县长 阪 ， 他 力战 救护 甘夫人 和 备子 刘禅 。,曹操 取 荆州  刘备 败于 当阳 县长 阪  力战 救护 人物二 备子 人物一,-1
TRAIN_SENT_ID_277924,梁从诫,梁思成,梁思成 、 林徽因 一家人 在 1931 年 - 1937 年 在 此 居住 过 七年 ， 1932 年 小儿子 梁从诫 在 这里 出生 。,人物二  林徽因 一家人  年   年 居住 七年   年 小儿子 人物一 出生,-1
TRAIN_SENT_ID_271737,石厚,石碏,九月 ， 卫人 使 右 宰 丑 涖 杀州吁 于 濮 （ 26 ） 、 石碏 使 其 宰孺 羊 肩 涖 杀 石厚 于 陈 ( 27 ) 。,九月  卫人 右 宰 丑 涖 杀州吁 濮     人物二 宰孺 羊 肩 涖 杀 人物一 陈,-1
TRAIN_SENT_ID_275725,邓枢,邓丽君,邓枢 概况 : 邓枢 ， 河北省 邯郸市 大名县 大街 乡 邓台 村人 ， ( 1921.5 . 26 - 1990.5 . 9 ) ， 邓丽君 的 父亲 。,人物一 概况  人物一  河北省 邯郸市 大名县 大街 乡 邓台 村人            人物二 父亲,-1
TRAIN_SENT_ID_270626,赵宏博,申雪,01 - 02 赛季 ， 申雪 和 赵宏博 的 表演 了 倾注 了 教练 姚滨 、 国外 专家 以及 小雪 、 宏博 本人 的 智慧 和 心血 的 《 图兰朵 》 。,赛季  人物二 人物一 表演 倾注 教练 姚滨  国外 专家 小雪  宏博 智慧 心血  图兰朵,1
TRAIN_SENT_ID_276020,贾午,贾充,贾午 暗中 偷出来 送给 韩寿 ， 贾充 的 幕僚 与 韩寿 宴饮 相处 ， 闻到 韩寿 身上 那种 芬芳 的 香气 ， 到 贾充 那里 称赞 。,人物一 暗中 偷出来 送给 韩寿  人物二 幕僚 韩寿 宴饮 相处  闻到 韩寿 身上 那种 芬芳 香气  人物二 称赞,-1
TRAIN_SENT_ID_263700,郭槐,贾充,《 [ 贾充 妻 ] 郭槐 柩 记 》 是 西晋 元康 年 国家图书馆 藏石 出版 的 图书 ， 作者 是 [ 佚名 ] 。,人物二 妻  人物一 柩 记  西晋 元康 年 国家图书馆 藏石 出版 图书  作者  佚名,1
TRAIN_SENT_ID_275180,李仲寓,李煜,周娥皇 ， 南唐 司徒 周宗 长女 ， 李煜 第一任 皇后 ， 育二子 ： 李仲寓 和 李仲宣 。,周娥皇  南唐 司徒 周宗 长女  人物二 第一任 皇后  育二子  人物一 李仲宣,-1
TRAIN_SENT_ID_278536,李秀文,叶挺,同机 殉难 的 还有 八路军 军官 李绍华 、 赵登俊 、 魏万吉 和 叶挺 夫人 李秀文 等 。,同机 殉难 八路军 军官 李绍华  赵登俊  魏万吉 人物二 夫人 人物一,1
TRAIN_SENT_ID_269181,陆雪琪,张小凡,台上 ， 陆雪琪 脸色 肃然 ， 法诀 紧握 如 山 ， 只见 在 半空中 光芒万丈 的 天 琊 忽地 转身 ， 疾如 闪电 ， 带 着 开山 斩海 的 气势 向 张小凡 冲 了 过去 。,台上  人物一 脸色 肃然  法诀 紧握 山  只见 半空中 光芒万丈 天 琊 忽地 转身  疾如 闪电  带 开山 斩海 气势 人物二 过去,1
TRAIN_SENT_ID_269763,任我行,任盈盈,成员 ： 风清扬 ， 东方不败 ， 任盈盈 ， 任我行 ， 令狐冲,成员  风清扬  东方不败  人物二  人物一  令狐冲,-1
TRAIN_SENT_ID_282691,刘之冰,茹萍,（ 刘之冰 儿子 ） : 刘思博 ， 青年 演员 ， 生于 演艺 世家 （ 著名演员 刘之冰 、 茹萍 儿子 ） 。,人物一 儿子   刘思博  青年 演员  生于 演艺 世家  著名演员 人物一  人物二 儿子,1
TRAIN_SENT_ID_260336,穆桂英,杨宗保,彩云 打听 到 说 杨宗保 突发 病症 抽 了 风 穆桂英 听后 记得 要 去 看看 杨宗保 。,彩云 打听 说 人物二 突发 病症 抽 风 人物一 听后 记得 看看 人物二,1
TRAIN_SENT_ID_256594,李逍遥,李忆如,孔璘 携 李忆如 进入 五华 山剑阵 ， 李逍遥 逼 不得 进入 剑阵 破阵 。,孔璘 携 人物二 进入 五华 山剑阵  人物一 逼 进入 剑阵 破阵,-1
TRAIN_SENT_ID_276779,丁夫人,曹操,曹操 原配 正室 丁夫人 没有 生育 ， 曹操 另 一位 刘夫人 生 了 曹昂 和 清河 长 公主 后 就 死 了 ， 曹昂 就 归 丁夫人 抚养 ， 母子 们 感情 很深 。,人物二 原配 正室 人物一 没有 生育  人物二 一位 刘夫人 生 曹昂 清河 长 公主 死  曹昂 人物一 抚养  母子 感情 很深,1
TRAIN_SENT_ID_256800,朱军,谭梅,朱军 和 谭梅 此次 的 任务 包括 花费 80 欧元 到达 亚眠 市 ， 进入 皮卡第 博物馆 进行 参观 ， 并 寻找 一件 历史悠久 与 爱 有关 的 艺术品 。,人物一 人物二 任务 包括 花费  欧元 到达 亚眠 市  进入 皮卡第 博物馆 进行 参观  寻找 一件 历史悠久 爱 艺术品,1
TRAIN_SENT_ID_260479,严嵩,严世蕃,另据 翟鹏 家谱 记载 ： 严嵩 的 儿子 、 吏部 尚书 严世蕃 到 山海卫 “ 阅边 ” 时 ， 途经 抚宁 鼓楼 东 的 “ 尚书府 ” 顺便 到 翟府 拜访 。,另据 翟鹏 家谱 记载  人物一 儿子  吏部 尚书 人物二 山海卫  阅边  时  途经 抚宁 鼓楼 东  尚书府  顺便 翟府 拜访,-1
TRAIN_SENT_ID_259419,贾兰,李纨,1 、 在 稻香村 见到 李纨 及 贾兰 。,稻香村 见到 人物二 人物一,-1
TRAIN_SENT_ID_279246,长孙无极,孟扶摇,长孙无极 缓缓 抬眼 ， 看着 灯下 泪水 盈盈 的 孟扶摇 。,人物一 缓缓 抬眼  看着 灯下 泪水 盈盈 人物二,1
TRAIN_SENT_ID_278598,岳灵珊,岳不群,令狐冲 （ 霍建华 饰 ） ， 由 华山派 掌门 岳不群 抚养 授武 ， 为 华山派 大 弟子 ， 曾 钟情 青梅竹马 的 小 师妹 岳灵珊 。,令狐冲  霍建华 饰   华山派 掌门 人物二 抚养 授武  华山派 弟子  钟情 青梅竹马 师妹 人物一,-1
TRAIN_SENT_ID_270679,赵宏博,申雪,赵宏博 和 申雪 曾 为了 克服 艺术 表现力 上 的 不足 ， 观摩 了 大量 国外 的 艺术 演出 ， 国家队 也 费尽周折 请来 国外 艺术 编导 为 队员 进行 培训 。,人物一 人物二 克服 艺术 表现力 不足  观摩 大量 国外 艺术 演出  国家队 费尽周折 请来 国外 艺术 编导 队员 进行 培训,1
TRAIN_SENT_ID_267629,金正恩,李雪主,2012 年 7 月 25 日 朝鲜 官方 媒体 第一次 在 正式 报道 中 提及 了 金正恩 的 夫人 李雪主 。,年  月  日 朝鲜 官方 媒体 第一次 正式 报道 中 提及 人物一 夫人 人物二,1
TRAIN_SENT_ID_258101,周海婴,鲁迅,1929 年 — — 周海婴 ， 鲁迅 先生 的 儿子 。,年   人物一  人物二 先生 儿子,-1
TRAIN_SENT_ID_284822,云素素,云舞阳,二十年 后 陈玄机 奉 张士诚 昔日 旧部 去 刺杀 云舞阳 ， 遇到 同父异母 的 妹妹 云素素 ， 两人 双双 坠入 爱河 。,二十年 陈玄机 奉 张士诚 昔日 旧部 刺杀 人物二  遇到 同父异母 妹妹 人物一  两人 双双 坠入 爱河,-1
TRAIN_SENT_ID_278489,洪一茜,金惠敬,金惠敬 人物 经历 : 金惠敬 ， 金正日 的 长女 ， 金正日 和 原配 夫人 洪一茜 之女 ， 出 生于 1968 年 。,人物二 人物 经历  人物二  金正日 长女  金正日 原配 夫人 人物一 之女  出 生于  年,-1
TRAIN_SENT_ID_279335,王靖雄,王令尘,王令尘 王令尘 - 家庭 背景 : 父亲 ： 王靖雄 母亲 ： 张艾嘉,人物二 人物二  家庭 背景  父亲  人物一 母亲  张艾嘉,-1
TRAIN_SENT_ID_262771,熊美玲,林秋离,No.2 一人 一个 梦 林秋离 熊美玲 张雨生,一人 一个 梦 人物二 人物一 张雨生,1
TRAIN_SENT_ID_261911,安雯,苏越,经过 婚 苏越 后 的 生活 ， 安雯 和 苏越 深知 ， 夫妻 之间 经历 过 的 美好生活 ， 就是 贮存 在 双方 记忆 深处 的 “ 感情 资本 ” 和 情感 体验 。,婚 人物二 生活  人物一 人物二 深知  夫妻 之间 经历 美好生活  贮存 双方 记忆 深处  感情 资本  情感 体验,1
TRAIN_SENT_ID_269184,陆雪琪,张小凡,陆雪琪 复出 ， 张小凡 何去何从 ？,人物一 复出  人物二 何去何从,1
TRAIN_SENT_ID_276433,祝大姑,祝有涯,但 未 等到 孩子 出世 ， 祝有涯 因 祝大姑 派来 的 蛊 兽 意外 死亡 ， 祝大姑 郁郁寡欢 而 死 ， 这个 愿望 最终 没有 实现 。,未 孩子 出世  人物二 人物一 派来 蛊 兽 意外 死亡  人物一 郁郁寡欢 死  愿望 最终 没有 实现,-1
TRAIN_SENT_ID_250240,秦始皇,胡亥,牧师 苑 简介 : 秦始皇 三十七年 ( 前 210 年 ) ， 秦始皇 病死 ， 秘不 发丧 ， 只有 公子 胡亥 和 丞相 李斯 、 中 车府 令 赵高 知道 内情 。,牧师 苑 简介  人物一 三十七年  前  年   人物一 病死  秘不 发丧  公子 人物二 丞相 李斯  中 车府 令 赵高 知道 内情,-1
TRAIN_SENT_ID_276346,岳灵珊,林平之,在 大 车上 ， 林平之 劝 岳灵珊 离 他 而 去 ， 改嫁 给 令狐冲 ， 不惜 抹黑 自己 并 暴露 最 难以启齿 的 自宫 秘密 。,车上  人物二 劝 人物一  改嫁 令狐冲  不惜 抹黑 暴露 难以启齿 自宫 秘密,1
TRAIN_SENT_ID_269717,鲁元公主,刘邦,楚汉 彭城 之战 ， 刘邦 大败 ， 欲 丢弃 自己 的 子女 ， 即 后来 的 孝惠帝 和 鲁元公主 ， 赖 夏侯婴 多方 保护 ， 二人 才 免于 难 。,楚汉 彭城 之战  人物二 大败  欲 丢弃 子女  后来 孝惠帝 人物一  赖 夏侯婴 多方 保护  二人 免于 难,-1
TRAIN_SENT_ID_266974,关索,关羽,前篇为 关羽 ， 后篇为 关索,前篇为 人物二  后篇为 人物一,-1
TRAIN_SENT_ID_269028,刘德华,朱丽倩,社会活动 : 2011 年 4 月 刘德华 陪 朱丽倩 回家 乡 马来西亚 祭拜 先人 ， 罕有 高调 牵手 爱妻 ， 更 与 助手 保安 筑起 人墙 保护 爱妻 。,社会活动   年  月 人物一 陪 人物二 回家 乡 马来西亚 祭拜 先人  罕有 高调 牵手 爱妻  更 助手 保安 筑起 人墙 保护 爱妻,1
TRAIN_SENT_ID_263322,胡亥,秦始皇,后来 ， 秦始皇 死去 了 ， 赵高 联合 李斯 ， 篡改 了 遗诏 ， 让 胡亥 当上 了 皇帝 。,后来  人物二 死去  赵高 联合 李斯  篡改 遗诏  人物一 当上 皇帝,-1
TRAIN_SENT_ID_269246,陆雪琪,张小凡,月 痕 ， 张小凡 ， 陆雪琪 受命 下山 前往 万蝠 古窟 查探 魔教 消息 ， 此去 有 什么 惊奇 在 等 着 他们 呢 ？,月 痕  人物二  人物一 受命 下山 前往 万蝠 古窟 查探 魔教 消息  此去 惊奇,1
TRAIN_SENT_ID_258632,刘禅,刘备,共同 了解 、 深思 守业 失败 的 刘备 、 刘禅 等 人 的 失败 教训 。,共同 了解  深思 守业 失败 人物二  人物一 失败 教训,-1
TRAIN_SENT_ID_275783,田灵儿,田不易,小说 封面 ： 田灵儿 田灵儿 ： 田不易 与 苏茹 的 独生 女儿 ， 聪颖 无比 ， 资质 过 人 ， 与 张小凡 从小 一起 长大 ， 是 张小凡 幼时 暗恋 的 人 。,小说 封面  人物一 人物一  人物二 苏茹 独生 女儿  聪颖 无比  资质  张小凡 从小 一起 长大  张小凡 幼时 暗恋,-1
TRAIN_SENT_ID_279385,宫洺,宫勋,还有 宫勋 命令 宫洺 杀死 崇光 的 时候 ， 宫洺 很 明显 心软 了 有 米 有 ！,人物二 命令 人物一 杀死 崇光  人物一 明显 心软 米,-1
TRAIN_SENT_ID_253656,沈浪,朱七七,白飞飞 的 悲惨 身世 让 沈浪 更加 同情 ， 朱七七 认为 沈浪 不 查明 真情 ， 只顾 照顾 害 她 爹 的 凶手 ， 心中 愤懑,白飞飞 悲惨 身世 人物一 更加 同情  人物二 认为 人物一 查明 真情  只顾 照顾 害 爹 凶手  心中 愤懑,1
TRAIN_SENT_ID_274502,潘汉年,董慧,4 月 14 日 ， 在 董慧 要求 下 ， 她 被 允许 看望 潘汉年 。,月  日  人物二 要求  允许 看望 人物一,1
TRAIN_SENT_ID_274237,岳雷,岳飞,牛通 人物 经历 : 岳飞 被害 后 ， 岳家 被 查抄 ， 牛通 前往 搭救 岳家 ， 在 七宝 镇 偶遇 岳雷 ， 结为 兄弟 。,牛通 人物 经历  人物二 被害  岳家 查抄  牛通 前往 搭救 岳家  七宝 镇 偶遇 人物一  结为 兄弟,-1
TRAIN_SENT_ID_272790,谢烨,顾城,顾城 和 谢烨 很 感激 ， 大家 关系 很 好 。,人物二 人物一 感激  关系,1
TRAIN_SENT_ID_286730,林鹅峰,林罗山,林鹅峰 （ 1618 ～ 1680 ） 林罗山 第 3 子 ， 学者 。,人物一      人物二  子  学者,-1
TRAIN_SENT_ID_286808,王文林,王长友,王文林 ， 1947 年 出生 ， 北京 人 ， 相声 演员 ， 原名 王惠林 ， 师从 相声 大师 刘宝瑞 ， 相声 名家 王长友 之子 。,人物一   年 出生  北京  相声 演员  原名 王惠林  师从 相声 大师 刘宝瑞  相声 名家 人物二 之子,-1
TRAIN_SENT_ID_252150,查美乐,韩以烈,査 美乐 ( 王心凌 饰演 ) 是 一个 坚强 善良 的 平凡 女孩 ， 她 相信 只 韩以烈 + 查美乐 ( 20 张 ),査 美乐  王心凌 饰演  一个 坚强 善良 平凡 女孩  相信 人物二  人物一   张,1
TRAIN_SENT_ID_255142,胡斐,胡一刀,1977 ， 电视 ， 香港 佳视 ， 卫子云 饰 胡一刀 + 胡斐 ， 白彪 饰 苗人凤 ， 米雪 饰 袁紫衣 ， 李通明 饰 苗若兰 ，,电视  香港 佳视  卫子云 饰 人物二  人物一  白彪 饰 苗人凤  米雪 饰 袁紫衣  李通明 饰 苗若兰,-1
TRAIN_SENT_ID_278816,任盈盈,任我行,出寺 后 与 任盈盈 相救 囚 于梅 庄 的 任我行 。,出寺 人物一 相救 囚 于梅 庄 人物二,-1
