sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_268467,单联全,冯一非,《 我 的 丑娘 》 是 由 单联全 编剧 执导 的 26 集 都市生活 电视剧 ， 该剧 由 张少华 、 江宏恩 、 侯天来 、 冯一非 等 主演 。,丑娘  人物一 编剧 执导  集 都市生活 电视剧  该剧 张少华  江宏恩  侯天来  人物二 主演,1,0
TRAIN_SENT_ID_252618,颜回,孔子,’ ” 意谓 颜回 听 孔子 讲学 ， 从不 提 不同 看法 ， 好象 很 愚笨 。,意谓 人物一 听 人物二 讲学  从不 提 不同 看法  好象 愚笨,1,0
TRAIN_SENT_ID_282521,欧阳零,欧阳坤,身高 ： 根据 欧阳零 的 身高 推算 欧阳坤 站 起来 可能 有 150cm,身高  人物一 身高 推算 人物二 站 起来 可能,-1,0
TRAIN_SENT_ID_262181,陈靖仇,陈辅,经过 一连串 争夺 后 ， 因为 宇文拓 挟持 了 陈辅 为 人质 ， 陈靖仇 只好 而 交出 了 自己 拥有 的 所有 神器 。,一连串 争夺  宇文拓 挟持 人物二 人质  人物一 只好 交出 拥有 神器,1,0
TRAIN_SENT_ID_249034,吕洞宾,韩湘子,老寿星 南极 仙翁 过寿 ， 八大 仙人 （ 即 道家 汉 钟离 、 张果老 、 韩湘子 、 铁拐李 、 曹国舅 、 吕洞宾 、 兰采 和 、 何仙姑 ） 齐来 祝寿 。,老寿星 南极 仙翁 过寿  八大 仙人  道家 汉 钟离  张果老  人物二  铁拐李  曹国舅  人物一  兰采  何仙姑  齐来 祝寿,1,0
TRAIN_SENT_ID_270990,严舆,严白虎,严白虎 、 严舆 、 朱治 、 孙瑜 、 钟离牧,人物二  人物一  朱治  孙瑜  钟离牧,-1,0
TRAIN_SENT_ID_269432,刘伟,马季,《 富 了 以后 》 表演者 ： 马季 、 刘伟,富 以后  表演者  人物二  人物一,1,0
TRAIN_SENT_ID_259802,李偲菘,李伟菘,5.42009 《 潮流 盛典 》 与 林俊杰 羽泉 袁泉 李偲菘 李伟菘 王啸坤 一同 受邀 出席 并 压轴 出场 演唱 主题曲,潮流 盛典  林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 压轴 出场 演唱 主题曲,-1,0
TRAIN_SENT_ID_252582,颜回,孔子,颜回 攫 甑 释意 : 孔子 在 陈国和 蔡国 之间 的 地方 （ 缺粮 ） 受困 ， 饭菜 全无 ， 七天 没 吃 上 米饭 了 。,人物一 攫 甑 释意  人物二 陈国和 蔡国 之间 地方  缺粮  受困  饭菜 全无  七天 没 吃 米饭,1,0
TRAIN_SENT_ID_263343,蔡夫人,蔡瑁,三国演义 10 内容简介 : 《 三国演义 ( 10 ) 》 内容 为 ： 刘表 去世 ， 蔡夫人 和 蔡瑁 把 刘琦 支到 江夏 后 ， 密报 曹操 愿 献出 荆州 。,三国演义  内容简介   三国演义     内容  刘表 去世  人物一 人物二 刘琦 支到 江夏  密报 曹操 愿 献出 荆州,-1,0
TRAIN_SENT_ID_260935,杨露禅,陈长兴,河南 温县 太极拳 传承 人 联合会 是 由 陈家沟 村 人 陈长兴 教授 杨露禅 ， 经杨氏 祖孙三代 教学 于 北京 逐渐 流传 到 全国 的 联合会 。,河南 温县 太极拳 传承 联合会 陈家沟 村 人物二 教授 人物一  经杨氏 祖孙三代 教学 北京 逐渐 流传 全国 联合会,1,0
TRAIN_SENT_ID_266716,龙幽,龙溟,《 仙剑 奇侠传 五前 传 》 龙溟 、 龙幽,仙剑 奇侠传 五前 传  人物二  人物一,-1,0
TRAIN_SENT_ID_265570,张崇基,张崇德,第 19 集 金刚 、 陈蕊蕊 、 小仪 、 单立文 、 吴业坤 、 崔建邦 、 阮兆祥 、 赵学而 、 车婉婉 、 郑俊弘 、 张崇德 、 张崇基,集 金刚  陈蕊蕊  小仪  单立文  吴业坤  崔建邦  阮兆祥  赵学而  车婉婉  郑俊弘  人物二  人物一,-1,0
TRAIN_SENT_ID_273618,马阔海,马青山,酷雷伏 铠甲 主要 召唤 人 : 召唤 者 ： 柯胜 / 李子 / 马青山 / 马阔海,酷雷伏 铠甲 主要 召唤  召唤  柯胜  李子  人物二  人物一,-1,0
TRAIN_SENT_ID_269351,王中军,王中磊,王中磊 、 王中军,人物二  人物一,-1,0
TRAIN_SENT_ID_259394,温策,温慧,当 温策 奉命 带军 上 蜀山 找 逃婚 的 温慧 ， 独孤 宇云 出面 表示 已差 人 通报 掌门 。,人物一 奉命 带军 蜀山 找 逃婚 人物二  独孤 宇云 出面 表示 已差 通报 掌门,-1,0
TRAIN_SENT_ID_284535,杨长在,杨志光,杨志光 — — 杨长在,人物二   人物一,1,0
TRAIN_SENT_ID_258809,张无忌,殷离,同时 ， 张无忌 对于 蒙古 公主 赵敏 、 青梅竹马 的 小伙伴 周芷若 、 表妹 殷离 、 少女 小昭 的 爱幕 却 很 是 不知所措 、 难以 取舍 。,人物一 蒙古 公主 赵敏  青梅竹马 小伙伴 周芷若  表妹 人物二  少女 小昭 爱幕 不知所措  难以 取舍,-1,0
TRAIN_SENT_ID_277694,金艺纶,金赛纶,家庭成员 : 金赛纶 ( 姐 ) 金艺纶 ( 妹 ),家庭成员  人物二  姐  人物一  妹,-1,0
TRAIN_SENT_ID_259754,李偲菘,李伟菘,另外 ， 爱戴 、 陈志朋 、 袁惟仁 、 李偲菘 、 李伟菘 等 各界 知名人士 作为 揭晓 嘉宾 出席 了 本次 盛典 。,爱戴  陈志朋  袁惟仁  人物一  人物二 各界 知名人士 揭晓 嘉宾 出席 本次 盛典,-1,0
TRAIN_SENT_ID_261442,毛泽建,毛泽东,毛泽东 撰联 鼓励 堂妹 毛泽建,人物二 撰联 鼓励 堂妹 人物一,-1,0
TRAIN_SENT_ID_249264,皮皮鲁,鲁西西,皮皮鲁 分身 记 鲁西西 和 豆芽 兵,人物一 分身 记 人物二 豆芽 兵,-1,0
TRAIN_SENT_ID_261087,张豪龙,张柏文,舅舅 ： 张柏文 ， 张豪龙 香港 演员 、 滑水 运动员,舅舅  人物二  人物一 香港 演员  滑水 运动员,-1,0
TRAIN_SENT_ID_255433,罗成,秦琼,5 、 炬 石 炼狱 ： 宇文成都 、 秦琼 、 罗成 、 伍云召 、 薛礼,炬 石 炼狱  宇文成都  人物二  人物一  伍云召  薛礼,-1,0
TRAIN_SENT_ID_251878,曹薰铉,李昌镐,李昌镐 的 师傅 是 围棋 皇帝 曹薰铉 ， 朴永训 的 师傅 是 曾 被 罗洗河 挑落 擂台赛 的 崔圭丙 ！,人物二 师傅 围棋 皇帝 人物一  朴永训 师傅 罗洗河 挑落 擂台赛 崔圭丙,1,0
TRAIN_SENT_ID_262723,周厚恩,周厚安,育有 一男一女 ， 分别 是 周厚安 和 周厚恩 。,育有 一男一女  人物二 人物一,-1,0
TRAIN_SENT_ID_268830,洪凌波,李莫愁,曾斗 之 人 ： 李莫愁 、 公孙止 、 陆无双 、 程英 、 洪凌波,曾斗  人物二  公孙止  陆无双  程英  人物一,1,0
TRAIN_SENT_ID_265482,薛蝌,薛蟠,四 薛 ： 薛蟠 、 薛蝌 、 薛宝钗 、 薛宝琴 。,四 薛  人物二  人物一  薛宝钗  薛宝琴,-1,0
TRAIN_SENT_ID_273673,姜子牙,元始天尊,"他原 是 四川 峨嵋山 的 道 仙 ， 姜子牙 奉 元始天尊 之命 ， 封为 他 为 "" 正一 龙虎 玄坛 真君 "" ， 职责 是 专司 金银财宝 ， 迎祥 纳福 。",他原 四川 峨嵋山 道 仙  人物一 奉 人物二 之命  封为  正一 龙虎 玄坛 真君   职责 专司 金银财宝  迎祥 纳福,1,0
TRAIN_SENT_ID_274687,冯国纶,冯国经,经纶 国际 经济 研究院 是 一家 独立 、 非营利 的 智库 ， 由 香港 的 冯 经纶 慈善 基金 出资 ， 以 冯氏兄弟 （ 冯国经 和 冯国纶 ） 命名 的 智库 组织 。,经纶 国际 经济 研究院 一家 独立  非营利 智库  香港 冯 经纶 慈善 基金 出资  冯氏兄弟  人物二 人物一  命名 智库 组织,-1,0
TRAIN_SENT_ID_282996,邱胜扬,姜昆,演员 有 姜昆 、 戴志诚 、 赵炎 、 周炜 、 王谦祥 、 李增瑞 、 徐惠民 、 邱胜扬 等 。,演员 人物二  戴志诚  赵炎  周炜  王谦祥  李增瑞  徐惠民  人物一,1,0
TRAIN_SENT_ID_255450,罗成,秦琼,第三十六回 专诸巷 罗成 认 舅母 贾柳店 秦琼 待 宾朋,第三十六回 专诸巷 人物一 认 舅母 贾柳店 人物二 宾朋,-1,0
TRAIN_SENT_ID_270809,伍天锡,伍云召,在 兴 唐传 里面 伍天锡 成 了 伍云召 的 堂哥 ， 是 兴唐 第五 杰 ， 手使 大刀 ， 手段 高强 ；,兴 唐传 里面 人物一 成 人物二 堂哥  兴唐 第五 杰  手使 大刀  手段 高强,-1,0
TRAIN_SENT_ID_271264,马季,侯宝林,侯宝林 — — 贾振良 、 黄铁良 、 杨紫阳 、 马季 、 胡必达 、 殷培田 、 贾冀光 、 丁广泉 、 康达夫 、 李如刚 、 吴兆南 、 师胜杰 、 郝爱民,人物二   贾振良  黄铁良  杨紫阳  人物一  胡必达  殷培田  贾冀光  丁广泉  康达夫  李如刚  吴兆南  师胜杰  郝爱民,1,0
TRAIN_SENT_ID_277692,金艺纶,金赛纶,家庭成员 : 金赛纶 ( 姐 ) 金艺纶 （ 妹 ）,家庭成员  人物二  姐  人物一  妹,-1,0
TRAIN_SENT_ID_264945,贾元春,贾宝玉,贾元春 赏赐 端午节 礼 ， 贾宝玉 同 薛宝钗 的 一样 ， 宝黛 生疑 。,人物一 赏赐 端午节 礼  人物二 薛宝钗  宝黛 生疑,-1,0
TRAIN_SENT_ID_257593,毛泽民,毛泽东,毛泽民 到 长沙 后 ， 首先 在 毛泽东 任主事 的 湖南省 立 第一 师范 附小 搞 校务 ， 负责管理 全校师生 的 伙食 。,人物一 长沙  人物二 任主事 湖南省 立 第一 师范 附小 搞 校务  负责管理 全校师生 伙食,-1,0
TRAIN_SENT_ID_272648,卫少儿,卫青,母亲 卫媪 是 平阳侯 家 的 女奴 ， 生有 四男 三女 ， 即 长子 卫长君 ， 长女 卫君孺 、 次女 卫少儿 、 三女 卫子夫 ， 次子 卫青 ， 三子 卫步 ， 四子 卫广 。,母亲 卫媪 平阳侯 家 女奴  生有 四男 三女  长子 卫长君  长女 卫君孺  次女 人物一  三女 卫子夫  次子 人物二  三子 卫步  四子 卫广,-1,0
TRAIN_SENT_ID_271234,苏贤方,苏贤达,堆翠堂 的 老 掌柜 ， 苏贤方 和 苏贤达 的 父亲 。,堆翠堂 老 掌柜  人物一 人物二 父亲,-1,0
TRAIN_SENT_ID_257050,洪敬尧,洪荣宏,「 洪氏 三 兄弟 」 在 台湾 歌坛 都 是 名人 ， 洪荣宏 、 洪敬尧 、 洪荣 良都 承袭 了 父亲 洪一峰 的 音乐 细胞 。,洪氏 三 兄弟  台湾 歌坛 名人  人物二  人物一  洪荣 良都 承袭 父亲 洪一峰 音乐 细胞,-1,0
TRAIN_SENT_ID_255227,赵海燕,赵本山,赵本山 、 宋小宝 、 赵海燕,人物二  宋小宝  人物一,1,0
TRAIN_SENT_ID_271532,孟优,孟获,【 蜀国 益州 酒馆 】 姜维 魏延 马良 糜竺 孟获 祝融 夫人 孟优 沙摩柯 大地 火焰 暴风,蜀国 益州 酒馆  姜维 魏延 马良 糜竺 人物二 祝融 夫人 人物一 沙摩柯 大地 火焰 暴风,-1,0
TRAIN_SENT_ID_260690,王重阳,全真七子,孙不二 （ 1119 — 1182 ） 法名 不二 ， 号 清净 散人 ， 或 王重阳 与 全真七子 称 孙仙姑 。,孙不二      法名 不二  号 清净 散人  人物一 人物二 称 孙仙姑,1,0
TRAIN_SENT_ID_253835,赵合德,赵飞燕,— — 西汉 之 赵飞燕 、 赵合德,西汉 人物二  人物一,-1,0
TRAIN_SENT_ID_262257,尤二姐,尤三姐,尤三姐 与 贾珍 淫乱 ， 不仅 是 自觉 的 ， 而且 尤老娘 、 尤二姐 都 “ 知局 ” 默许 ， 这正 反映 了 尤家 母女 在 宁府 的 可悲 地位 。,人物二 贾珍 淫乱  自觉  尤老娘  人物一  知局  默许  这正 反映 尤家 母女 宁府 可悲 地位,-1,0
TRAIN_SENT_ID_261572,南宫敬叔,孟懿子,还有 少数 出身 于 贵族 的 ， 如 鲁国 的 孟懿子 和 南宫敬叔 ， 宋国 的 司马 牛 等 。,少数 出身 贵族  鲁国 人物二 人物一  宋国 司马 牛,-1,0
