sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_257976,夏东海,刘梅,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  人物一   妈妈  妈  刘星  夏雨  夏雪   人物二  阿姨  通用,1,0
TRAIN_SENT_ID_265642,袁泉,夏雨,夏雨 与 袁泉,人物二 人物一,1,0
TRAIN_SENT_ID_284162,公孙恭,公孙度,公孙度 ， 后继者 为 公孙康 、 公孙恭 及 公孙渊,人物二  后继者 公孙康  人物一 公孙渊,-1,0
TRAIN_SENT_ID_268592,潘金莲,武大郎,第十一回 景阳冈 武松 打 猛虎 潘金莲 药 鸩 武大郎,第十一回 景阳冈 武松 猛虎 人物一 药 鸩 人物二,1,0
TRAIN_SENT_ID_273759,范文芳,李铭顺,李铭顺 、 范文芳,人物二  人物一,1,0
TRAIN_SENT_ID_287055,夏侯夬,夏侯道迁,《 北史 · 夏侯道迁 传 》 ： “ ﹝ 夏侯夬 ﹞ 不胜 楚痛 ， 大叫 。 ”,北史  人物二 传    ﹝ 人物一 ﹞ 不胜 楚痛  大叫,-1,0
TRAIN_SENT_ID_269207,陆雪琪,张小凡,张小凡 ， 鬼历 ， 陆雪琪 ， 碧遥 。,人物二  鬼历  人物一  碧遥,1,0
TRAIN_SENT_ID_273924,江冬秀,胡适,遵从 母命 的 婚姻 — — 胡适 与 江冬秀,遵从 母命 婚姻   人物二 人物一,1,0
TRAIN_SENT_ID_264409,杨天佑,杨婵,大 金乌 奉命 下令 诛杀 杨家 满门 ， 杀 了 杨天佑 和 杨蛟 ， 杨戬 和 杨婵 在 天 蓬元帅 的 相助 之下 幸免于难 。,金乌 奉命 下令 诛杀 杨家 满门  杀 人物一 杨蛟  杨戬 人物二 天 蓬元帅 相助 之下 幸免于难,-1,0
TRAIN_SENT_ID_277220,张茜,张卫健,陈梦吉 传奇 幕后 制作 : 张卫健 与 张茜 的 情定 传奇,陈梦吉 传奇 幕后 制作  人物二 人物一 情定 传奇,1,0
TRAIN_SENT_ID_276747,丁夫人,曹操,祖母 （ 继 ） ： 丁夫人 ， 曹昂 的 养母 ， 曹操 的 正室 。,祖母  继   人物一  曹昂 养母  人物二 正室,1,0
TRAIN_SENT_ID_265381,戚夫人,刘如意,虐杀 戚夫人 和 刘如意 ， 表现 了 吕雉 的 暴虐 和 不仁 。,虐杀 人物一 人物二  表现 吕雉 暴虐 不仁,-1,0
TRAIN_SENT_ID_269316,陆雪琪,张小凡,正魔 二次大战 后 碧瑶 失踪 ， 张小凡 在 陆雪琪 的 温柔 照顾 和 小白 的 开导 下 最终 战胜 了 心 魔 ， 回归 青云 ， 并 通过 诛 仙剑 阵 击败 魔教 。,正魔 二次大战 碧瑶 失踪  人物二 人物一 温柔 照顾 小白 开导 最终 战胜 心 魔  回归 青云  诛 仙剑 阵 击败 魔教,1,1
TRAIN_SENT_ID_272338,金正恩,金正日,这是 金正恩 上台 后 第二次 担任 治丧 委员会 委员长 ， 第一次 是 在 金正日 逝世 的 时候 。,这是 人物一 上台 第二次 担任 治丧 委员会 委员长  第一次 人物二 逝世,-1,0
TRAIN_SENT_ID_251334,廖仲恺,何香凝,廖仲恺 、 何香凝 纪念馆,人物一  人物二 纪念馆,1,0
TRAIN_SENT_ID_268077,樊梨花,薛丁山,第七 台 薛丁山 与 樊梨花 。,第七 台 人物二 人物一,1,0
TRAIN_SENT_ID_277714,李启铭,李刚,后 被 闻声 赶来 的 保安 和 学生 截获 ， 在 被 拦截 后 ， 李启铭 叫嚣 道 ： “ 有 本事 你们 去告 我 ， 我 爸爸 是 李刚 ” 。,闻声 赶来 保安 学生 截获  拦截  人物一 叫嚣 道   本事 去告  爸爸 人物二,-1,0
TRAIN_SENT_ID_260535,严嵩,严世蕃,嘉靖 帝看 后 震怒 ， 急召 严嵩 查问 此事 是否 与 严世蕃 有关 。,嘉靖 帝看 震怒  急召 人物一 查问 此事 是否 人物二,-1,0
TRAIN_SENT_ID_251171,廖仲恺,何香凝,（ 四 ） 明孝陵 与 廖仲恺 、 何香凝 墓,四  明孝陵 人物一  人物二 墓,1,0
TRAIN_SENT_ID_272868,杨威,杨云,炒婚 ， 贬义词 ， 以 婚姻 的 名义 秀 一把 自己 的 爱情 ， 从 著名 体操选手 杨威 与 杨云 的 婚姻 开始 ， 被 网友 在 网络 上 热议 。,炒婚  贬义词  婚姻 名义 秀 一把 爱情  著名 体操选手 人物一 人物二 婚姻  网友 网络 热议,1,1
TRAIN_SENT_ID_268653,潘金莲,武大郎,嫁个 武大郎 ， 难保 不成 潘金莲 / 72,嫁个 人物二  难保 人物一,1,0
TRAIN_SENT_ID_272226,金正恩,金正日,金正日 逝世 后 ， 金敬姬 被 看成 金正恩 “ 最 亲近 的 保护 人 ” 。,人物二 逝世  金敬姬 看成 人物一  亲近 保护,-1,0
TRAIN_SENT_ID_286385,吕玲绮,吕布,实战 视频 ： 吕玲绮 吕布 传 06 究极 下 邳 掠夺 战,实战 视频  人物一 人物二 传  究极 邳 掠夺 战,-1,0
TRAIN_SENT_ID_277030,阎维文,刘卫星,刘卫星 不仅 承担 全家 所有 的 家务 ， 还 从 事业 上 全力支持 阎维文 。,人物二 承担 全家 家务  事业 全力支持 人物一,1,0
TRAIN_SENT_ID_284248,秦彝,秦琼,这 秦安 的 武艺 乃是 秦彝 的 亲传 ， 自然 是 尽心竭力 地 传授 秦琼 武艺 。,秦安 武艺 乃是 人物一 亲传  自然 尽心竭力 传授 人物二 武艺,-1,0
TRAIN_SENT_ID_260821,何超琼,许晋亨,何超琼 = 许晋亨,人物一  人物二,1,0
TRAIN_SENT_ID_268236,王小利,李琳,《 幸福 的 我们 俩 》 是 王小利 、 李琳 演唱 的 一首 歌曲 。,幸福 俩  人物一  人物二 演唱 一首 歌曲,1,0
TRAIN_SENT_ID_268625,潘金莲,武大郎,西门庆 怂恿 潘金莲 毒死 了 武大郎 。,西门庆 怂恿 人物一 毒死 人物二,1,-1
TRAIN_SENT_ID_257749,桓雄,桓因,桓因 → 桓雄 → 檀君,人物二 → 人物一 → 檀君,-1,0
TRAIN_SENT_ID_283457,张伯驹,潘素,琵琶 记 ： 张伯驹 与 潘素,琵琶 记  人物一 人物二,1,0
TRAIN_SENT_ID_257367,贾珍,尤氏,1 、 贾珍 — — 尤氏 ： 银蝶 儿 万儿 来升 喜儿 寿儿 栓儿,人物一   人物二  银蝶 万儿 来升 喜儿 寿儿 栓儿,1,0
TRAIN_SENT_ID_253928,况天涯,马小玲,紫 ： 马家 的 血 加上 僵尸 血 将 变成 特殊 的 紫眼 僵尸 “ 况天涯 ” “ 马小玲 ” “ 汤金 宝 ” 。,紫  马家 血 加上 僵尸 血 变成 特殊 紫眼 僵尸  人物一   人物二   汤金 宝,-1,0
TRAIN_SENT_ID_277704,李启铭,李刚,李启铭 ： 我爸 是 李刚,人物一  我爸 人物二,-1,0
TRAIN_SENT_ID_274908,晏几道,晏殊,南宋 诗人 、 大臣 ， 宰相 晏殊 曾孙 ， 词人 晏几道 的 侄孙 。,南宋 诗人  大臣  宰相 人物二 曾孙  词人 人物一 侄孙,-1,0
TRAIN_SENT_ID_251083,尤三姐,柳湘莲,柳湘莲 在 尤三姐 尸前 发誓 报仇 ， 背剑 策马 ， 落荒 而 去 。,人物二 人物一 尸前 发誓 报仇  背剑 策马  落荒,1,0
TRAIN_SENT_ID_266651,李国豪,李小龙,演员 ： 王玫 / 李小龙 / 琳达 / 李国豪 / 李香凝,演员  王玫  人物二  琳达  人物一  李香凝,-1,0
TRAIN_SENT_ID_266882,谢培东,谢木兰,方步 亭 在 何其沧 家 见到 梁经纶 ， 告诉 他 谢木兰 已死 的 消息 ， 而 谢培东 和 方孟敖 都 是 共产党 。,方步 亭 何其沧 家 见到 梁经纶  告诉 人物二 已死 消息  人物一 方孟敖 共产党,-1,-1
TRAIN_SENT_ID_267378,许志安,郑秀文,银 ： 《 非 一般 爱火 》 许志安 、 郑秀文,银   非 爱火  人物一  人物二,1,0
TRAIN_SENT_ID_264315,贾环,赵姨娘,赵姨娘 、 贾环 、 钱槐 一伙 强盗 掠走 宝玉 ， 关在岳 神庙 。,人物二  人物一  钱槐 一伙 强盗 掠走 宝玉  关在岳 神庙,-1,1
TRAIN_SENT_ID_262154,诸葛尚,诸葛瞻,对话 ： 诸葛尚 – 甘宁 诸葛瞻 – 陆抗,对话  人物一  甘宁 人物二  陆抗,-1,0
TRAIN_SENT_ID_275689,林立衡,叶群,林立衡 反抗 ， 遭 叶群 辱骂 毒打 ， 愤恨 自杀 ， 幸 被 抢救 过来 。,人物一 反抗  遭 人物二 辱骂 毒打  愤恨 自杀  幸 抢救 过来,-1,0
TRAIN_SENT_ID_273419,杨乐乐,汪涵,主持 ： 李湘 、 汪涵 、 杨乐乐 、 李响 、 夏颖,主持  李湘  人物二  人物一  李响  夏颖,1,0
TRAIN_SENT_ID_277185,张茜,张卫健,《 小宝 与 康熙 》 （ 40 集 ） （ 张卫健 ， 谭耀文 ， 朱茵 ， 陈法蓉 ， 吴晨 君 ， 张茜 ， 麦家琪 ， 吴孟达 ， 林心如 ， 舒琪 ）,小宝 康熙    集   人物二  谭耀文  朱茵  陈法蓉  吴晨 君  人物一  麦家琪  吴孟达  林心如  舒琪,1,0
TRAIN_SENT_ID_266977,关索,关羽,关羽 = 简雍 + 关索 + 关兴 ( 2 ),人物二  简雍  人物一  关兴,-1,0
TRAIN_SENT_ID_249350,后稷,姜嫄,上阁 寺 历史 记载 : 《 水经注 》 卷 十八 载 ： 邰 （ 武功 ） “ 城 东北 有 姜嫄 祠 ， 城 西南 百步 有 后稷 祠 ， 眉 之 邰亭 地 ” 。,上阁 寺 历史 记载   水经注  卷 十八 载  邰  武功   城 东北 人物二 祠  城 西南 百步 人物一 祠  眉 邰亭,-1,0
TRAIN_SENT_ID_272867,杨威,杨云,杨云 在 婚礼 上 许下 了 唯一 的 心愿 ， 那 就是 要 和 杨威 厮守 到 老 。,人物二 婚礼 许下 唯一 心愿  人物一 厮守 老,1,0
TRAIN_SENT_ID_274800,丁玲,胡也频,最终 ， 冯雪峰 离开 了 杭州 ， 胡也频 与 丁玲 就 和好如初 了 。,最终  冯雪峰 离开 杭州  人物二 人物一 和好如初,1,0
TRAIN_SENT_ID_263337,胡亥,秦始皇,秦始皇 灭 几 大国 ， 能力 无边 ， 开始 赵高 居心 不正 ， 胡亥 昏庸 无能 ， 最终 国家 灭亡 。,人物二 灭 大国  能力 无边  赵高 居心 不正  人物一 昏庸 无能  最终 国家 灭亡,-1,1
TRAIN_SENT_ID_262934,熊美玲,林秋离,No.46 好像 很久没 下过 雨 林秋离 熊美玲 凤飞飞,好像 很久没 下过 雨 人物二 人物一 凤飞飞,1,0
TRAIN_SENT_ID_272436,包惜弱,杨铁心,杨铁心 挺 枪刺 倒 门边 一名 兵丁 ， 俯身 伸臂 ， 把 包惜弱 抱上 马背 ， 高声 叫 道 ： “ 大哥 ， 跟着 我来 ！ ”,人物二 挺 枪刺 倒 门边 一名 兵丁  俯身 伸臂  人物一 抱上 马背  高声 道   大哥  跟着 我来,1,0
TRAIN_SENT_ID_274497,潘汉年,董慧,"江青 反革命 集团 被 粉碎 后 ， "" 潘案 "" 尚未 来得及 重新处理 ， 潘汉年 病情恶化 逝世 ， 董慧 仍 留在 农场 。",江青 反革命 集团 粉碎   潘案  尚未 来得及 重新处理  人物一 病情恶化 逝世  人物二 留在 农场,1,0
TRAIN_SENT_ID_263005,熊美玲,林秋离,No.12 不在乎 我 伤心 的 人 林秋离 熊美玲 叶瑷菱,不在乎 伤心 人物二 人物一 叶瑷菱,1,0
TRAIN_SENT_ID_271183,李治,唐太宗李世民,唐太宗李世民 和 唐高宗 李治 两世六伐 高句丽 ， 长山 列岛 重 入 唐朝 版图 。,人物二 唐高宗 人物一 两世六伐 高句丽  长山 列岛 重 入 唐朝 版图,-1,0
TRAIN_SENT_ID_272190,马小玲,况天佑,歌曲名 ： 原来 只要 共 你 活 一天 （ 况天佑 、 马小玲 在 KTV 唱 的 那首歌 ）,歌曲名  原来 共 活 一天  人物二  人物一  唱 那首歌,1,0
TRAIN_SENT_ID_265242,贾琏,贾赦,贾赦 、 贾政 、 贾珍 、 贾琏 ， 以及 薛蟠 、 孙绍祖 等 ， 都 是 这样 。,人物二  贾政  贾珍  人物一  薛蟠  孙绍祖,-1,0
TRAIN_SENT_ID_260287,穆桂英,杨宗保,马步灯 相关 寓意 : 作为 一种 汉族 民俗文化 ， “ 忠勇 报国 杨家将 ” 旨在 表现 穆桂英 、 杨宗保 、 孟良 、 焦赞 忠勇 报国 。,马步灯 相关 寓意  一种 汉族 民俗文化   忠勇 报国 杨家将  旨在 表现 人物一  人物二  孟良  焦赞 忠勇 报国,1,0
TRAIN_SENT_ID_249328,后稷,姜嫄,李 媤 在 太湖 巧遇 苗裔 神人 姜枫 ， 他 是 后稷 之母 姜嫄 的 弟弟 ， 正 修炼 奇异 法术 。,李 媤 太湖 巧遇 苗裔 神人 姜枫  人物一 之母 人物二 弟弟  正 修炼 奇异 法术,-1,0
TRAIN_SENT_ID_281746,苏荃,韦小宝,随后 洪 教主 出现 ， 韦小宝 与 苏荃 好不容易 才 干掉 他 。,洪 教主 出现  人物二 人物一 好不容易 干掉,1,0
TRAIN_SENT_ID_281554,李锐,蒋韵,李锐 ， 蒋韵 合著 《 人间 》,人物一  人物二 合著  人间,1,0
TRAIN_SENT_ID_262164,诸葛尚,诸葛瞻,这次 修 还 新起 东西 斋 各三楹 ， 增塑 了 蒋琬 及 诸葛瞻 、 诸葛尚 肖像 ， 标著十将 名额 。,修 新起 东西 斋 各三楹  增塑 蒋琬 人物二  人物一 肖像  标著十将 名额,-1,0
TRAIN_SENT_ID_272804,谢烨,顾城,谢烨 致 顾城,人物一 人物二,1,0
TRAIN_SENT_ID_284416,宋哀公,宋戴公,宋惠公 与 宋哀公 、 宋戴公 三公 王陵 三峰 并峙 ， 故 名 “ 三陵 台 ” 。,宋惠公 人物一  人物二 三公 王陵 三峰 并峙  名  三陵 台,-1,0
TRAIN_SENT_ID_256336,孙尚香,刘备,字士元 ， 昵称 凤雏 ， 喜欢 孙尚香 视 刘备 ( 脩 ) 为 情敌 。,字士元  昵称 凤雏  喜欢 人物一 视 人物二  脩  情敌,1,0
TRAIN_SENT_ID_265144,尤二姐,贾琏,贾琏 借机 接近 尤二姐 （ 吃 槟榔 好不好 ？ ）,人物二 借机 接近 人物一  吃 槟榔 好不好,1,0
TRAIN_SENT_ID_277396,樊姬,楚庄王,樊姬 屡次 苦口婆心 地 劝导 ， 却 收效甚微 ， 楚庄王 依旧 我行我素 。,人物一 屡次 苦口婆心 劝导  收效甚微  人物二 依旧 我行我素,1,0
TRAIN_SENT_ID_268176,樊梨花,薛丁山,圆雕 吉子 《 薛丁山 与 樊梨花 》,圆雕 吉子  人物二 人物一,1,0
TRAIN_SENT_ID_282240,易连恺,秦桑,18 . 邂逅 · 【 迷雾 围城 】 （ 原名 《 夜色 》 ） 主角 ： 易连恺 ， 秦桑,邂逅   迷雾 围城   原名  夜色   主角  人物一  人物二,1,0
TRAIN_SENT_ID_270548,关平,关羽,剧情 图片 4 、 关平 、 马良 、 周仓 在 麦城 之战会 死 ， 但 还是 建议 多练 下 ， 不然 敌人 太 多 ， 光靠 关羽 一人 根本 逃不掉 （ 修改 的 除外 ） 。,剧情 图片   人物一  马良  周仓 麦城 之战会 死  建议 多练  敌人 太  光靠 人物二 一人 根本 逃不掉  修改,-1,-1
TRAIN_SENT_ID_276710,刘梅,夏东海,刘梅 觉得 事情 重大 ， 决定 阻止 马军 的 鲁莽 行为 ， 她 一方面 让 夏东海 去 找 马军 的 妈妈 ， 一方面 不动声色 地 稳住 马军 。,人物一 觉得 事情 重大  决定 阻止 马军 鲁莽 行为  人物二 找 马军 妈妈  不动声色 稳住 马军,1,0
TRAIN_SENT_ID_273411,杨乐乐,汪涵,照片 里 初为人 父母 的 汪涵 杨乐乐 幸福 满满 ， 彼此 深情 对 望 。,照片 里 初为人 父母 人物二 人物一 幸福 满满  深情,1,0
TRAIN_SENT_ID_273421,杨乐乐,汪涵,重庆 啤酒节 主持人 （ 同场 主持 有 ： 汪涵 、 杨乐乐 、 陈述 、 李湘 ）,重庆 啤酒节 主持人  同场 主持  人物二  人物一  陈述  李湘,1,0
TRAIN_SENT_ID_282688,刘之冰,茹萍,2 . 刘之冰 在 拍摄 现场 只要 一有 空闲 就 会 为 茹萍 送上 热茶 。,人物一 拍摄 现场 一有 空闲 会 人物二 送上 热茶,1,0
TRAIN_SENT_ID_281549,李锐,蒋韵,北岳 文艺 出版社 文化 讲座 : 山西省 图书馆 与 北岳 文艺 出版社 联合 举办 的 文学 讲座 ， 邀请 山西省 著名作家 李锐 和 蒋韵 主讲 。,北岳 文艺 出版社 文化 讲座  山西省 图书馆 北岳 文艺 出版社 联合 举办 文学 讲座  邀请 山西省 著名作家 人物一 人物二 主讲,1,1
TRAIN_SENT_ID_269791,李讷,江青,得到 同意 后 ， 李讷 开始 筹办 江青 的 寻觅 墓地 安葬 。,得到 同意  人物一 筹办 人物二 寻觅 墓地 安葬,-1,0
TRAIN_SENT_ID_285562,文馨,陈笑飞,一连串 的 意外 ， 把 陈笑飞 和 林多美 往 错误 的 道路 上越 推越 远 ， 他们 不断 犯下 过错 ， 令 文馨 及其 家人 陷入 危机 。,一连串 意外  人物二 林多美 错误 道路 上越 推越 远  不断 犯下 过错  令 人物一 家人 陷入 危机,1,0
TRAIN_SENT_ID_274517,薛丁山,薛仁贵,但 薛仁贵 却 不满 于 薛丁山 阵上 招亲 ， 于是 将 之锁 人 天牢 ， 以示 惩戒 。,人物二 不满 人物一 阵上 招亲  之锁 天牢  以示 惩戒,-1,0
TRAIN_SENT_ID_283018,孟扶摇,长孙无极,视 孟扶摇 为 情敌 ， 被 黑珍珠 所 倾慕 ， 最 爱 主人 长孙无极 。,视 人物一 情敌  黑珍珠 倾慕  爱 主人 人物二,1,0
TRAIN_SENT_ID_249354,后稷,姜嫄,姜嫄 （ yu á n ） ： 周 始祖 后稷 之母 。,人物二   á    周 始祖 人物一 之母,-1,0
TRAIN_SENT_ID_264126,刘备,孙尚香,赵云 用 诸葛 所付 锦囊 之计 ， 诈称 曹操 袭取 荆州 ， 刘备 求 孙尚香 同走 ， 孙允 ， 辞母 同 刘潜 逃 。,赵云 诸葛 所付 锦囊 之计  诈称 曹操 袭取 荆州  人物一 求 人物二 同走  孙允  辞母 刘潜 逃,1,0
TRAIN_SENT_ID_253674,沈浪,朱七七,沈浪 向 朱七七 坦言 ， 关心 并 怜惜 白飞飞 。,人物一 人物二 坦言  关心 怜惜 白飞飞,1,0
TRAIN_SENT_ID_279234,长孙无极,孟扶摇,看 孟扶摇 噙 一抹 苦笑 沉入 睡眠 ， 长孙无极 伸手 ， 缓缓 抵在 她 后心 ， 闭目 ， 真 气流 转 一周 ， 在 她 丹田 之内 飞速 的 转过 一圈 。,人物二 噙 一抹 苦笑 沉入 睡眠  人物一 伸手  缓缓 抵在 后心  闭目  真 气流 转 一周  丹田 之内 飞速 转过 一圈,1,0
TRAIN_SENT_ID_259311,刘备,刘禅,8 蜀汉 ： 汉昭烈 帝 刘备 ， 后主 刘禅 。,蜀汉  汉昭烈 帝 人物一  后主 人物二,-1,-1
TRAIN_SENT_ID_262967,熊美玲,林秋离,No.183 睡不着 的 时候 林秋离 熊美玲 蓝心湄,睡不着 人物二 人物一 蓝心湄,1,0
TRAIN_SENT_ID_257842,王安忆,茹志鹃,但 茹志鹃 却 声言 王安忆 的 文学 之路 是 她 个人 的 选择 。,人物二 声言 人物一 文学 之路 个人 选择,-1,0
TRAIN_SENT_ID_253780,申雪,赵宏博,亚洲 影响力 体育 运动员 申雪 赵宏博,亚洲 影响力 体育 运动员 人物一 人物二,1,0
TRAIN_SENT_ID_272726,徐天宏,周绮,此梦 已 清楚 表明 ， 徐天宏 已 在 周绮 心头 留下 深刻 的 不可磨灭 的 印象 ， 她 已 不能 忘却 他 。,此梦 清楚 表明  人物一 人物二 心头 留下 深刻 不可磨灭 印象  不能 忘却,1,0
TRAIN_SENT_ID_277214,张茜,张卫健,张卫健 、 袁咏仪 、 郑国霖 、 胡静 、 张茜 、 潘洁 、 杨升,人物二  袁咏仪  郑国霖  胡静  人物一  潘洁  杨升,1,0
TRAIN_SENT_ID_256089,蒋介石,宋美龄,二 、 蒋介石 向 宋美龄 求婚 的 历程,二  人物一 人物二 求婚 历程,1,0
TRAIN_SENT_ID_259422,贾兰,李纨,089 、 梦 功名 贾兰 拾 青紫 博花 诰 李纨 负 虚名,梦 功名 人物一 拾 青紫 博花 诰 人物二 负 虚名,-1,0
TRAIN_SENT_ID_274484,潘汉年,董慧,潘汉年 的 后事 料理 完毕 ， 董慧 回到 江 茶场 ， 更为 寂寞 孤苦 。,人物一 后事 料理 完毕  人物二 回到 江 茶场  更为 寂寞 孤苦,1,1
TRAIN_SENT_ID_257695,许晋亨,何超琼,何超琼 = 许晋亨,人物二  人物一,1,0
TRAIN_SENT_ID_282559,寇乃馨,黄国伦,美味 鉴定家 ： 唐立淇 、 黄国伦 、 寇乃馨 、 欧子 豪 金牌 厨师,美味 鉴定家  唐立淇  人物二  人物一  欧子 豪 金牌 厨师,1,-1
TRAIN_SENT_ID_262746,熊美玲,林秋离,No.143 痛彻 心扉 林秋离 熊美玲 何家劲,痛彻 心扉 人物二 人物一 何家劲,1,0
TRAIN_SENT_ID_266275,钱学森,蒋英,钱学森 与 蒋英 … … … … … … … … … … … … …,人物一 人物二,1,0
TRAIN_SENT_ID_283290,李俐,满文军,李俐 一听 满文军 的 名字 ， 眼睛 一 亮 。,人物一 一听 人物二 名字  眼睛 亮,1,0
TRAIN_SENT_ID_251212,廖仲恺,何香凝,廖仲恺 何香凝,人物一 人物二,1,0
TRAIN_SENT_ID_277937,言希,温衡,言希 ： 08 - 69 ， 记住 了 温衡 ： 记住 什么 ？,人物一      记住 人物二  记住,1,0
TRAIN_SENT_ID_281392,车太贤,崔锡恩,崔锡恩 成名 的 比 车太贤 还 早 ， 她 是 韩国 很 有名 的 作词家 。,人物二 成名 人物一 早  韩国 有名 作词家,1,0
TRAIN_SENT_ID_252148,查美乐,韩以烈,查美乐 凭 的 就是 这种 不怕 打击 ， 绝不 后退 的 执着 精神 ， 最终 赢得 了 少爷 脾气 的 韩以烈 。 ”,人物一 这种 打击  绝不 后退 执着 精神  最终 赢得 少爷 脾气 人物二,1,0
TRAIN_SENT_ID_285010,庄月明,李嘉诚,李嘉诚 这位 小表妹 庄月明 ， 不但 聪明伶俐 和 心地善良 ， 而且 自幼 在 香港 的 高级 书院 读书 ， 后来 曾 赴 海 留学 精通 多种语言 文化 。,人物二 这位 小表妹 人物一  聪明伶俐 心地善良  自幼 香港 高级 书院 读书  后来 赴 海 留学 精通 多种语言 文化,1,-1
TRAIN_SENT_ID_266271,钱学森,蒋英,钱学森 爱好音乐 ， 尤其 是 在 蒋英 的 艺术 熏陶 下 ， 他 对 音乐 艺术 有 了 更 深沉 的 感悟 ， 也 给 他 的 科学事业 增添 了 无比 的 色彩 。,人物一 爱好音乐  尤其 人物二 艺术 熏陶  音乐 艺术 更 深沉 感悟  科学事业 增添 无比 色彩,1,1
TRAIN_SENT_ID_277670,曾叔常,曾书书,诛 仙风 回峰 : 曾书书 ： 青云 门风 回峰 首座 曾叔常 独子 ， 性子 活泼 机灵 ， 喜欢 收集 奇珍异宝 。,诛 仙风 回峰  人物二  青云 门风 回峰 首座 人物一 独子  性子 活泼 机灵  喜欢 收集 奇珍异宝,-1,-1
TRAIN_SENT_ID_272664,段延庆,段誉,第一百 一 十五章 段延庆 VS 段誉 【 二 更 】,第一百 十五章 人物一  人物二  二 更,-1,1
