sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_252307,文姜,鲁桓公,鲁桓公 文姜,人物二 人物一,1,0
TRAIN_SENT_ID_258634,刘禅,刘备,8 蜀汉 ： 汉昭烈 帝 刘备 ， 后主 刘禅 。,蜀汉  汉昭烈 帝 人物二  后主 人物一,-1,0
TRAIN_SENT_ID_277121,浦安修,彭德怀,只是 在 那些 粗大 胳膊 松懈 的 片刻 ， 浦安修 才 看到 彭德怀 不屈 的 头颅 。,粗大 胳膊 松懈 片刻  人物一 看到 人物二 不屈 头颅,1,0
TRAIN_SENT_ID_262746,熊美玲,林秋离,No.143 痛彻 心扉 林秋离 熊美玲 何家劲,痛彻 心扉 人物二 人物一 何家劲,1,0
TRAIN_SENT_ID_262926,熊美玲,林秋离,No.136 就是 我爱你 林秋离 熊美玲 林慧萍,我爱你 人物二 人物一 林慧萍,1,0
TRAIN_SENT_ID_284371,红玉,贾芸,第二十七回 红玉 对 贾芸 心怀 私情 ， 又 巴不得 去 侍候 凤姐 ， 庚辰 本有 两条 相连 的 眉批 ：,第二十七回 人物一 人物二 心怀 私情  巴不得 侍候 凤姐  庚辰 本有 两条 相连 眉批,1,0
TRAIN_SENT_ID_256123,蒋介石,宋美龄,蒋介石 住 “ 云 岫 ” 楼 ， 宋美龄 住 “ 松厅 ” 。,人物一 住  云 岫  楼  人物二 住  松厅,1,0
TRAIN_SENT_ID_256074,蒋介石,宋美龄,戴笠 患病 住院 ， 宋美龄 代表 蒋介石 亲往 探望 ， 从此 备受 恩宠 。,戴笠 患病 住院  人物二 代表 人物一 亲往 探望  备受 恩宠,1,0
TRAIN_SENT_ID_256153,蒋介石,宋美龄,宋美龄 与 蒋介石 闹别扭,人物二 人物一 闹别扭,1,0
TRAIN_SENT_ID_257279,金蛇郎君,温仪,金蛇郎君 本想 化解 恩怨 ， 但是 温家 却 利用 单纯 无知 的 温仪 ， 给 夏雪宜 下 了 毒 。,人物一 本想 化解 恩怨  温家 利用 单纯 无知 人物二  夏雪宜 毒,1,0
TRAIN_SENT_ID_281728,宋共公,宋文公,历适 宋文公 、 宋共公 、 宋平公 。,历适 人物二  人物一  宋平公,-1,0
TRAIN_SENT_ID_268602,潘金莲,武大郎,— — 悔恨 的 潘金莲 ， 悉心 地 照顾 着 受伤 的 武大郎 。,悔恨 人物一  悉心 照顾 受伤 人物二,1,0
TRAIN_SENT_ID_265277,贾琏,贾赦,【 秋桐 】 贾赦 赏给 贾琏 的 侍妾 。,秋桐  人物二 赏给 人物一 侍妾,-1,0
TRAIN_SENT_ID_267122,公子羽,明月心,公子羽 替 重伤 的 明月心 挡 下 重重围困 。,人物一 重伤 人物二 挡 重重围困,1,0
TRAIN_SENT_ID_275936,黄日华,黄芷晴,黄日华 之 千金 黄芷晴 继承 父母 才貌 ， 获得 「 校花 」 美誉 ； 在 大学毕业 後 ， 加入 城市 电讯 ， 并 参与 艺员 进修班 ， 提升 演技 及 表演 技巧 。,人物一 千金 人物二 继承 父母 才貌  获得  校花  美誉  大学毕业 後  加入 城市 电讯  参与 艺员 进修班  提升 演技 表演 技巧,-1,0
TRAIN_SENT_ID_262851,熊美玲,林秋离,No.29 心事 林秋离 熊美玲 蓝心湄,心事 人物二 人物一 蓝心湄,1,0
TRAIN_SENT_ID_273507,殷素素,张翠山,张翠山 与 殷素素 还 活着 ！,人物二 人物一 活着,1,0
TRAIN_SENT_ID_265693,贾环,贾政,第十回 贾环 谗言 进 贾政 宝玉 横祸 遭 毒打,第十回 人物一 谗言 进 人物二 宝玉 横祸 遭 毒打,-1,0
TRAIN_SENT_ID_278836,卫少儿,霍去病,主角 ： 霍去病 ┃ 配角 ： 绿阶 、 卫青 、 刘彻 、 卫少儿 、 卫子夫 … …,主角  人物二 ┃ 配角  绿阶  卫青  刘彻  人物一  卫子夫,-1,-1
TRAIN_SENT_ID_276128,许仙,许仕林,媚娘 曾 企图 勾引 出家 后 的 许仙 未果 ， 又 企图 勾引 许仕林 却 被 小青 揭穿 而 未果 。,媚娘 企图 勾引 出家 人物一 未果  企图 勾引 人物二 小青 揭穿 未果,-1,0
TRAIN_SENT_ID_251253,廖仲恺,何香凝,已经 被 囚禁 62 天 的 廖仲恺 立刻 在 何香凝 的 陪同 下 逃往 香港 。,已经 囚禁  天 人物一 立刻 人物二 陪同 逃往 香港,1,1
TRAIN_SENT_ID_279252,长孙无极,孟扶摇,孟扶摇 忍不住 笑一笑 ， 长孙无极 凑身 过去 ， 吻吻 她 额角 ， 道 ： “ 你 这 小 傻瓜 ， 劝 你 是 没用 的 ， 咱们 … …,人物二 忍不住 笑一笑  人物一 凑身 过去  吻吻 额角  道   傻瓜  劝 没用,1,0
TRAIN_SENT_ID_258062,周海婴,鲁迅,雏 ： 指 鲁迅 的 幼儿 周海婴 。,雏  指 人物二 幼儿 人物一,-1,0
TRAIN_SENT_ID_262469,扶苏,秦始皇,在 密谋 期间 ， 赵高 等 人 便 筑起 高台 把 秦始皇 的 尸体 晾于 其 上 ， 待 扶苏 自裁 后方 离开 沙丘 返回 咸阳 。,密谋 期间  赵高 便 筑起 高台 人物二 尸体 晾于  人物一 自裁 后方 离开 沙丘 返回 咸阳,-1,0
TRAIN_SENT_ID_258384,张兆和,沈从文,张兆和 致 沈从文 之三,人物一 人物二 之三,1,0
TRAIN_SENT_ID_265072,李铭顺,范文芳,李铭顺 、 范文芳 主演 。,人物一  人物二 主演,1,0
TRAIN_SENT_ID_264331,贾环,赵姨娘,赵姨娘 、 贾环 一伙人 终于 霸占 下 园子 ， 在 荣禧堂 摆开 宴席 ， 庆功 贺喜 。,人物二  人物一 一伙人 终于 霸占 园子  荣禧堂 摆开 宴席  庆功 贺喜,-1,-1
TRAIN_SENT_ID_255684,蒋介石,宋美龄,第五章 宋美龄 旋风 外交 蒋介石 位居 四强,第五章 人物二 旋风 外交 人物一 位居 四强,1,0
TRAIN_SENT_ID_273194,黄苗子,郁风,黄苗子 跟 郁风 是 美术界 的 朋友 多 ， 盛家伦 音乐界 的 朋友 多 ， 吴祖光 是 戏剧界 的 朋友 多 。,人物一 人物二 美术界 朋友  盛家伦 音乐界 朋友  吴祖光 戏剧界 朋友,1,0
TRAIN_SENT_ID_262976,熊美玲,林秋离,No.65 我 的 心 不 改变 林秋离 熊美玲 桂侠,心 改变 人物二 人物一 桂侠,1,0
TRAIN_SENT_ID_256601,李逍遥,李忆如,身份 ： 盛 渔村 客栈 老板娘 、 李逍遥 的 婶婶 、 李忆如 的 婶婆,身份  盛 渔村 客栈 老板娘  人物一 婶婶  人物二 婶婆,-1,0
TRAIN_SENT_ID_275286,潘巧云,杨雄,杨雄 假称 还愿 ， 将 潘巧云 与 迎儿 带上 翠屏山 。,人物二 假称 还愿  人物一 迎儿 带上 翠屏山,1,1
TRAIN_SENT_ID_284582,荣安固伦公主,符珍,荣安固伦公主 额 驸 : 符珍 （ ？,人物一 额 驸  人物二,1,0
TRAIN_SENT_ID_272199,马小玲,况天佑,"马小玲 已死 , 况天佑 欲 使 她 复活 , 就 请求 人王 告知 永恒 国度 的 秘密 。",人物一 已死  人物二 欲 复活  请求 人王 告知 永恒 国度 秘密,1,0
TRAIN_SENT_ID_270478,关平,关羽,4 、 关平 、 马良 、 周仓 在 麦城 之战会 死 ， 但 还是 建议 多练 下 ， 不然 敌人 太 多 ， 光靠 关羽 一人 根本 逃不掉 （ 修改 的 除外 ） 。,人物一  马良  周仓 麦城 之战会 死  建议 多练  敌人 太  光靠 人物二 一人 根本 逃不掉  修改,-1,0
TRAIN_SENT_ID_253669,沈浪,朱七七,三 更 ， 沈浪 、 金无望 为 追查 窗外 神秘 人 离开 ， 留下 朱七七 照看 白飞飞 。,三 更  人物一  金无望 追查 窗外 神秘 离开  留下 人物二 照看 白飞飞,1,0
TRAIN_SENT_ID_249875,张无忌,赵敏,这 一番话 侃侃 道 来 ， 不亢不卑 ， 连 张无忌 和 赵敏 也 是 暗暗 叫好 。,一番话 侃侃 道  不亢不卑  人物一 人物二 暗暗 叫好,1,0
TRAIN_SENT_ID_271883,阎婆惜,宋江,宋江 也 楞住 了 ， 他 也 没想到 自己 会 刺出 那一剑 ， 但是 他 不 后悔 ， 因为 他 觉得 是 阎婆惜 对不起 他 。,人物二 楞住  没想到 会 刺出 那一剑  后悔  觉得 人物一 对不起,1,1
TRAIN_SENT_ID_259915,花月奴,江枫,可 千不该 万不该 的 ， 江枫 爱上 了 她 的 奴婢 花月奴 。,千不该 万不该  人物二 爱上 奴婢 人物一,1,0
TRAIN_SENT_ID_267413,许志安,郑秀文,此歌 是 许志安 的 音乐 代表作 之一 ， 后 被 郑秀文 、 高胜美 等 歌手 翻唱 。,此歌 人物一 音乐 代表作  人物二  高胜美 歌手 翻唱,1,0
TRAIN_SENT_ID_284897,戚芳,戚长发,血刀 弟子 一 、 血刀 弟子 二 、 血刀 弟子 三 、 水笙 、 戚长发 、 万震山 、 南门 四奇 、 戚芳 、 丁典 、 梅念笙 、 血刀老祖,血刀 弟子  血刀 弟子 二  血刀 弟子 三  水笙  人物二  万震山  南门 四奇  人物一  丁典  梅念笙  血刀老祖,-1,0
TRAIN_SENT_ID_286385,吕玲绮,吕布,实战 视频 ： 吕玲绮 吕布 传 06 究极 下 邳 掠夺 战,实战 视频  人物一 人物二 传  究极 邳 掠夺 战,-1,0
TRAIN_SENT_ID_262840,熊美玲,林秋离,No.20 什么 是 爱 林秋离 熊美玲 甄秀珍,爱 人物二 人物一 甄秀珍,1,0
TRAIN_SENT_ID_253618,沈浪,朱七七,因 朱七七 已亡 ， 沈浪 决定 与 王怜花 结伴 前往 东海 极境 ， 一去不返 。,人物二 已亡  人物一 决定 王怜花 结伴 前往 东海 极境  一去不返,1,0
TRAIN_SENT_ID_279556,李芳远,李成桂,这样 ， 李成桂 和 李芳果 多次 求 而 不得 的 明朝 册封 ， 终于 被 李芳远 得到 了 。,人物二 李芳果 多次 求 明朝 册封  终于 人物一 得到,-1,0
TRAIN_SENT_ID_284277,芮玮,高莫静,使用者 高莫静 ， 芮玮 及其 子芮白 。,使用者 人物二  人物一 子芮白,1,-1
TRAIN_SENT_ID_259341,刘备,刘禅,懦 刘禅 与 智 刘备,懦 人物二 智 人物一,-1,0
TRAIN_SENT_ID_262760,熊美玲,林秋离,No.432 拖搁 再 拖 林秋离 熊美玲 陈亚兰,拖搁 拖 人物二 人物一 陈亚兰,1,0
TRAIN_SENT_ID_253502,祝彪,扈三娘,扈家庄 ： 宋江 引兵 攻 扈家庄 ， 祝彪 未婚妻 扈三娘 自邻 庄来援 ， 与 梁山 好汉 酣斗 ， 擒获 王英 ， 力败众 头领 ， 后 被 林冲 所 擒 。,扈家庄  宋江 引兵 攻 扈家庄  人物一 未婚妻 人物二 自邻 庄来援  梁山 好汉 酣斗  擒获 王英  力败众 头领  林冲 擒,1,0
TRAIN_SENT_ID_265998,杨绛,钱钟书,您 的 朋友 梁宗岱 、 钱钟书 、 杨绛 等 都 有 过 类似 经历 。,朋友 梁宗岱  人物二  人物一 类似 经历,1,0
TRAIN_SENT_ID_263302,胡亥,秦始皇,赵高 思来想去 ， 决定 冒险 扣留 秦始皇 遗诏 ， 进而 谋划 胡亥 继位 ， 以 保住 自己 的 政治 地位 。,赵高 思来想去  决定 冒险 扣留 人物二 遗诏  谋划 人物一 继位  保住 政治 地位,-1,0
TRAIN_SENT_ID_268400,秦始皇,扶苏,扶苏 ： 秦始皇 长子 ， 曾 反对 实行 焚书坑儒 、 重法 绳之臣 等 政策 。,人物二  人物一 长子  反对 实行 焚书坑儒  重法 绳之臣 政策,-1,-1
TRAIN_SENT_ID_279097,高兰英,张奎,黄飞虎 随 武王伐纣 ， 一路上 屡 立大功 ， 后 在 渑池县 被 高兰英 用 太原 神针 遮住 眼目 ， 死 于 张奎 刀下 。,黄飞虎 武王伐纣  一路上 屡 立大功  渑池县 人物一 太原 神针 遮住 眼目  死 人物二 刀下,1,0
TRAIN_SENT_ID_272108,张翠山,殷素素,在 扬刀立 威 大会 ， 金毛狮 王 谢逊 一声 狮子吼 ， 把 众人 都 吼 晕 了 ， 夺 了 屠龙刀 ， 并 把 张翠山 和 殷素素 强行 带走 ， 想 找 清静 的 地方 研究 。,扬刀立 威 大会  金毛狮 王 谢逊 一声 狮子吼  众人 吼 晕  夺 屠龙刀  人物一 人物二 强行 带走  想 找 清静 地方 研究,1,0
TRAIN_SENT_ID_271043,江枫,花月奴,可 江枫 放弃 花月奴 是 怎样 ？,人物一 放弃 人物二,1,0
TRAIN_SENT_ID_268585,潘金莲,武大郎,— — “ 舅舅 ” 和 武松 回来 ， 潘金莲 将 武大郎 的 受害 真相 告知 了 他们 。,舅舅  武松 回来  人物一 人物二 受害 真相 告知,1,0
TRAIN_SENT_ID_283062,余克稷,张瑞芳,"但 余克稷 从 北平 到 重庆 宋 工作 , 又 是 征得 张瑞芳 同意 的 。",人物一 北平 重庆 宋 工作  征得 人物二 同意,1,0
TRAIN_SENT_ID_275994,贾午,贾充,521 董承 522 董旻 523 董昭 524 董厥 525 董衡 526 董袭 527 虞翻 528 贾午 529 贾充 530 贾南风,董承  董旻  董昭  董厥  董衡  董袭  虞翻  人物一  人物二  贾南风,-1,0
TRAIN_SENT_ID_260356,穆桂英,杨宗保,师爷 穆桂英 三擒三纵 杨宗保 ( 1956 ) ....,师爷 人物一 三擒三纵 人物二,1,0
TRAIN_SENT_ID_268635,潘金莲,武大郎,潘金莲 试图 勾引 武松 ， 被 拒绝 ， 被 当地 富户 西门庆 勾引 ， 奸情 败露 后 ， 两人 毒死 了 武大郎 。,人物一 试图 勾引 武松  拒绝  富户 西门庆 勾引  奸情 败露  两人 毒死 人物二,1,0
TRAIN_SENT_ID_253665,沈浪,朱七七,朱七七 说 王怜花 学不来 沈浪 的 笑容 。,人物二 说 王怜花 学不来 人物一 笑容,1,0
TRAIN_SENT_ID_283138,崔宏,崔浩,崔浩 之 父 崔宏 ， 有 辅佐 之才 ， 官至 天部 大人 ， 封 为 白马 公 ， 为 北魏 先朝 重臣 。,人物二 父 人物一  辅佐 之才  官至 天部 大人  封 白马 公  北魏 先朝 重臣,-1,-1
TRAIN_SENT_ID_284176,水均益,杨迪,杨迪 水均益 新闻报道 背景,人物二 人物一 新闻报道 背景,1,0
TRAIN_SENT_ID_265886,杨绛,钱钟书,本书 全面 详实 地 了解 杨绛 和 钱钟书 ， 以及 两家 长辈 的 不为人知 的 轶事 典故,本书 全面 详实 了解 人物一 人物二  两家 长辈 不为人知 轶事 典故,1,0
TRAIN_SENT_ID_281423,万玉枝,高咏,第二颗 ： 安宁 村 ， 治 好 高咏 的 病 之后 ， 万玉枝 送 的 。,第二颗  安宁 村  治 人物二 病 之后  人物一 送,1,1
TRAIN_SENT_ID_268254,王小利,李琳,本 山体 《 同桌 的 你 》 台词 全文 : 演员 ： 赵本山 、 王小利 、 小 沈阳 、 李琳,山体  同桌  台词 全文  演员  赵本山  人物一  沈阳  人物二,1,1
TRAIN_SENT_ID_273981,白素,卫斯理,卫斯理 与 白素 相关 书目 : 编号,人物二 人物一 相关 书目  编号,1,0
TRAIN_SENT_ID_282750,苏三,王景隆,正当 苏三 在 洪洞 死牢 含冤负屈 之际 ， 适值 王景隆 升任 山西 巡按 。,正当 人物一 洪洞 死牢 含冤负屈 之际  适值 人物二 升任 山西 巡按,1,0
TRAIN_SENT_ID_274554,薛丁山,薛仁贵,经常 演出 的 节目 有 《 岳飞 传 》 《 薛仁贵 东征 》 《 薛丁山 西征 》 《 三国演义 》 等 连台本戏 。,经常 演出 节目  岳飞 传   人物二 东征   人物一 西征   三国演义  连台本戏,-1,0
TRAIN_SENT_ID_272436,包惜弱,杨铁心,杨铁心 挺 枪刺 倒 门边 一名 兵丁 ， 俯身 伸臂 ， 把 包惜弱 抱上 马背 ， 高声 叫 道 ： “ 大哥 ， 跟着 我来 ！ ”,人物二 挺 枪刺 倒 门边 一名 兵丁  俯身 伸臂  人物一 抱上 马背  高声 道   大哥  跟着 我来,1,0
TRAIN_SENT_ID_259586,冯小刚,徐帆,李亚鹏 王菲 ， 章子怡 周迅 ， 范冰冰 李冰 冰 ， 李宇春 刘晓庆 ， 黄晓明 陈坤 ， 冯小刚 徐帆 ， 刘德华 成龙 … …,李亚鹏 王菲  章子怡 周迅  范冰冰 李冰 冰  李宇春 刘晓庆  黄晓明 陈坤  人物一 人物二  刘德华 成龙,1,0
TRAIN_SENT_ID_287019,阮巡,吴琼,吴琼 阮巡 の 姐弟恋,人物二 人物一 の 姐弟恋,1,0
TRAIN_SENT_ID_262852,熊美玲,林秋离,No.3 一生 情 一生 还 林秋离 熊美玲 范怡文,一生 情 一生 人物二 人物一 范怡文,1,0
TRAIN_SENT_ID_272208,马小玲,况天佑,马小玲 和 况天佑 再 一次 携手 创造 奇迹 ！,人物一 人物二 一次 携手 创造 奇迹,1,0
TRAIN_SENT_ID_260239,穆桂英,杨宗保,阿哥 有心 赛过 杨宗保 ， 阿妹 有心 赛过 穆桂英 。,阿哥 有心 赛过 人物二  阿妹 有心 赛过 人物一,1,0
TRAIN_SENT_ID_275952,夏东海,夏雨,于是 ， 夏东海 和 刘梅 拉 着 是 刘星 、 夏雨 ， 买 了 好多 东西 去 看 那个 被 撞伤 的 老奶奶 ， 老奶奶 的 儿媳妇 接待 了 他们 。,人物一 刘梅 拉 刘星  人物二  买 好多 东西 撞伤 老奶奶  老奶奶 儿媳妇 接待,-1,0
TRAIN_SENT_ID_286261,王天助,陈珊妮,表嫂 ： 陈珊妮 、 李佳佳 （ 王天助 前妻 ）,表嫂  人物二  李佳佳  人物一 前妻,1,0
TRAIN_SENT_ID_273054,杨铁心,包惜弱,郭啸天 战死 在 牛家村 ， 杨铁心 、 包惜弱 、 和 李萍 带 着 身孕 分别 逃走 。,郭啸天 战死 牛家村  人物一  人物二  李萍 带 身孕 逃走,1,0
TRAIN_SENT_ID_264027,刘备,孙尚香,刘备 ﹐ 孙尚香,人物一 ﹐ 人物二,1,0
TRAIN_SENT_ID_270828,石之轩,石青璇,从 石之轩 的 深情 忏悔 ， 可以 想像 她 的 至情至性 ； 从 石青璇 蕙质兰心 可以 想像 她 的 风华绝代 。,人物一 深情 忏悔  想像 至情至性  人物二 蕙质兰心 想像 风华绝代,-1,0
TRAIN_SENT_ID_260240,穆桂英,杨宗保,梅兰芳 — — 穆桂英 姜妙香 — — 杨宗保 孙盛武 — — 穆瓜 王泉奎 — — 孟良 景荣庆 — — 焦赞 李世霖 — — 杨延昭,梅兰芳   人物一 姜妙香   人物二 孙盛武   穆瓜 王泉奎   孟良 景荣庆   焦赞 李世霖   杨延昭,1,0
TRAIN_SENT_ID_273350,秦香莲,陈世美,青天 难断 － 陈世美 与 秦香莲 皇帝 国家 戏剧 院,青天 难断  人物二 人物一 皇帝 国家 戏剧 院,1,0
TRAIN_SENT_ID_278098,徐克,施南生,艺术 指导 施南生 NansunShi 徐克 HarkTsui .....,艺术 指导 人物二  人物一,1,0
TRAIN_SENT_ID_253519,祝彪,扈三娘,扈三娘 手刃 祝彪 ， 与 王英 同 上 梁山 。,人物二 手刃 人物一  王英 梁山,1,0
TRAIN_SENT_ID_283640,庞祥麟,庞云徽,"小 Call , 小 Call 妈妈 , GiGi , GiGi 妈妈 , 庞祥麟 , 庞云徽 ；",妈妈     妈妈  人物一  人物二,-1,0
TRAIN_SENT_ID_258646,刘禅,刘备,刘禅 继位 初期 ， 根据 刘备 遗诏 ， 由 丞相 诸葛亮 辅政 ， 政 事无巨细 ， 咸决 于亮 ” 。,人物一 继位 初期  人物二 遗诏  丞相 诸葛亮 辅政  政 事无巨细  咸决 于亮,-1,-1
TRAIN_SENT_ID_264163,刘备,孙尚香,3 . 三国 杀 online 武将 秀 刘备 或 孙尚香 ！,三国 杀  武将 秀 人物一 人物二,1,0
TRAIN_SENT_ID_260261,穆桂英,杨宗保,杨延昭 气 的 把 杨宗保 给 困到 了 天波府 ， 回去 之后 大娘 和 三娘 把 事情 的 经过 给 佘太君 说 了 ， 还 说 穆桂英 擒住 了 杨延昭 驼 在 马上 还 打 了 屁股 。,杨延昭 气 人物二 困到 天波府  回去 之后 大娘 三娘 事情 佘太君 说  说 人物一 擒住 杨延昭 驼 马上 屁股,1,1
TRAIN_SENT_ID_271904,阎婆惜,宋江,戴宗 原本 是 在 江州 两院 做 牢头 ， 宋江 因为 阎婆惜 的 人命官司 来江州 服刑 ， 正好 在 他 的 管区 之内 。,戴宗 原本 江州 两院 做 牢头  人物二 人物一 人命官司 来江州 服刑  正好 管区 之内,1,0
TRAIN_SENT_ID_250198,秦始皇,胡亥,胡亥 解释 说 ， 这得 多亏 了 赵高 ， 赵高 就是 秦始皇 的 影子 ， 自己 就是 赵高 带大 的 。,人物二 解释 说  这得 多亏 赵高  赵高 人物一 影子  赵高 带大,-1,-1
TRAIN_SENT_ID_266979,关索,关羽,而 不论 “ 关 汉寿 ” ， 还是 “ 关索 ” ， 都 是 对 关羽 的 尊称 。,关 汉寿    人物一   人物二 尊称,-1,0
TRAIN_SENT_ID_257305,贾珍,尤氏,抄家 之后 ， 贾珍 、 尤氏 、 邢岫烟 、 贾赦 、 邢德全 被 发配 。,抄家 之后  人物一  人物二  邢岫烟  贾赦  邢德全 发配,1,1
TRAIN_SENT_ID_282363,张奎,高兰英,BOSS 战 ： 张奎 + 高兰英 。,战  人物一  人物二,1,0
TRAIN_SENT_ID_271966,林丹,谢杏芳,虽然 成名 后 林丹 送 谢杏芳 的 都 是 路 虎 、 十万元 级 的 名表 等 礼物 。,成名 人物一 送 人物二 路 虎  十万元 级 名表 礼物,1,0
TRAIN_SENT_ID_260383,穆桂英,杨宗保,《 杨宗保 与 穆桂英 》 （ 开元 艺坊 ， 力霸 友联 电视台 ）,人物二 人物一   开元 艺坊  力霸 友联 电视台,1,0
TRAIN_SENT_ID_265126,杜晓苏,雷宇峥,10 . 等待 · 【 佳期 如梦 之 海上 繁花 】 [ 主角 ： 杜晓苏 ， 雷宇峥 ， 邵振嵘 ],等待   佳期 如梦 海上 繁花   主角  人物一  人物二  邵振嵘,1,0
TRAIN_SENT_ID_284437,孙小宝,金玲,蹦迪 八大 扯 主持人 : 孙小宝 金玲,蹦迪 八大 扯 主持人  人物一 人物二,1,0
TRAIN_SENT_ID_277216,张茜,张卫健,余嘉碧 群星 祝福 : 张卫健 与 太太 张茜 借助 网络 的 力量 ， 在 微博 呼吁 大家 为 其母 祈祷 。,余嘉碧 群星 祝福  人物二 太太 人物一 借助 网络 力量  微博 呼吁 其母 祈祷,1,0
TRAIN_SENT_ID_273229,秦香莲,陈世美,写 宋代 陈世美 别妻 秦香莲 入京 赴试 ， ， 被 招为 驸马 ， 抛弃 妻儿 。,写 宋代 人物二 别妻 人物一 入京 赴试   招为 驸马  抛弃 妻儿,1,1
TRAIN_SENT_ID_261741,苗人凤,苗若兰,苗人凤 误会 胡斐 之后 为何 火气 特别 大 ， 是因为 他 的 那 一段 不堪回首 的 伤心事 ， 对 苗若兰 的 事 特别 敏感 。,人物一 误会 胡斐 之后 火气 特别  是因为 一段 不堪回首 伤心事  人物二 事 特别 敏感,-1,1
TRAIN_SENT_ID_269285,陆雪琪,张小凡,也 愿意 成全 两个 徒弟 文敏 、 陆雪琪 ， 与 大竹 峰 （ 宋大仁 、 张小凡 ） 的 亲事 。,愿意 成全 两个 徒弟 文敏  人物一  大竹 峰  宋大仁  人物二  亲事,1,0
TRAIN_SENT_ID_277730,万圣龙王,万圣公主,在 祭赛国 ， 师徒 扫塔辨奇 冤枉 ， 在 二郎神 和 梅山 七圣 的 相助 下 ， 孙悟空 等 荡平 碧波 潭 ， 打死 万圣龙王 、 万圣公主 ， 击伤 九头 虫 。,祭赛国  师徒 扫塔辨奇 冤枉  二郎神 梅山 七圣 相助  孙悟空 荡平 碧波 潭  打死 人物一  人物二  击伤 九头 虫,-1,0
