sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_287110,钟廷森,陈秋霞,陈秋霞 个人 生活 : 1981 年 ， 陈秋霞 嫁给 了 商人 钟廷森 为妻 ， 钟廷森 现为 马来西亚 金狮 机构 的 董事 主席 。,人物二 个人 生活   年  人物二 嫁给 商人 人物一 为妻  人物一 现为 马来西亚 金狮 机构 董事 主席,1
TRAIN_SENT_ID_257209,孙秀青,西门吹雪,我 想 大家 不会 忘记 ， 孙秀青 是 峨嵋 弟子 ， 而 西门吹雪 是 她 的 杀师 仇人 。,想 不会 忘记  人物一 峨嵋 弟子  人物二 杀师 仇人,1
TRAIN_SENT_ID_252244,秦嘉,徐淑,东 汉桓帝 时期 的 著名 夫妻 诗人 秦嘉 和 徐淑 生于 榜罗镇 。,东 汉桓帝 时期 著名 夫妻 诗人 人物一 人物二 生于 榜罗镇,1
TRAIN_SENT_ID_256175,蒋介石,宋美龄,传闻 逸事 : 传说 1929 年 6 月 1 日 ， 宋美龄 随 蒋介石 参加 孙中山 的 奉安 大典 。,传闻 逸事  传说  年  月  日  人物二 人物一 参加 孙中山 奉安 大典,1
TRAIN_SENT_ID_282680,刘之冰,茹萍,演员 刘之冰 是 黑龙江 人 ， 这次 作为 杭州 女婿 ， 和 妻子 茹萍 一 起来 参加 我们 的 座谈会 。,演员 人物一 黑龙江  杭州 女婿  妻子 人物二 起来 参加 座谈会,1
TRAIN_SENT_ID_251623,吴绮莉,吴卓林,2 个人 生活 : （ 2012 年 ） 成龙 的 绯闻 女友 吴绮莉 已 在 上海 定居 多年 ， 她 和 成龙 的 私生女 儿 吴卓林 ， 绰号 “ 小龙女 ” 。,个人 生活    年  成龙 绯闻 女友 人物一 上海 定居 多年  成龙 私生女 人物二  绰号  小龙女,-1
TRAIN_SENT_ID_263029,上官庭芝,上官婉儿,上官庭芝 前朝 宫廷 文学 侍从 ， 上官婉儿 之 父 。,人物一 前朝 宫廷 文学 侍从  人物二 父,-1
TRAIN_SENT_ID_255576,江欣燕,吴积逊,1991 年 江欣燕 认识 了 她 的 第二任 丈夫 吴积逊 ， 两人 相恋 一年 后 即 订婚 并 开始 同居 生活 。,年 人物一 认识 第二任 丈夫 人物二  两人 相恋 一年 订婚 同居 生活,1
TRAIN_SENT_ID_252236,秦嘉,徐淑,汉上计 秦嘉 嘉妻 徐淑 诗,汉上计 人物一 嘉妻 人物二 诗,1
TRAIN_SENT_ID_271123,彭丽媛,习近平,彭丽媛 个人 生活 : 丈夫 ： 习近平 家庭 照 ( 3 张 ),人物一 个人 生活  丈夫  人物二 家庭   张,1
TRAIN_SENT_ID_263699,郭槐,贾充,贾充 后妻 郭槐 奇妒 。,人物二 后妻 人物一 奇妒,1
TRAIN_SENT_ID_284024,胡青牛,王难姑,胡青牛 人物 关系 : 妻子 ﹕ 王难姑,人物一 人物 关系  妻子 ﹕ 人物二,1
TRAIN_SENT_ID_279161,赵薇,黄有龙,早前 ， 2010 年 赵薇 和 黄有龙 就 同游 日本 ， 在 名店 扫货时 被 人 认出 。,早前   年 人物一 人物二 同游 日本  名店 扫货时 认出,1
TRAIN_SENT_ID_278816,任盈盈,任我行,出寺 后 与 任盈盈 相救 囚 于梅 庄 的 任我行 。,出寺 人物一 相救 囚 于梅 庄 人物二,-1
TRAIN_SENT_ID_286102,蔡志明,蔡进炮,（ 《 意 难忘 》 中 人物 ） : 蔡志明 是 蔡进炮 、 杨淑珍 之子 ， 蔡志英 同父异母 的 哥哥 。,意 难忘  中 人物   人物一 人物二  杨淑珍 之子  蔡志英 同父异母 哥哥,-1
TRAIN_SENT_ID_251374,李安琪,李小鹏,（ 第一季 第二名 ） 李小鹏 李安琪,第一季 第二名  人物二 人物一,1
TRAIN_SENT_ID_262662,况天佑,马小玲,况天佑 ， 马小玲 ： 不能 同 生 ， 只愿 同死 ， 千秋万世 ， 至死不渝 。,人物一  人物二  不能 生  只愿 同死  千秋万世  至死不渝,1
TRAIN_SENT_ID_258408,张兆和,沈从文,书中 还 收录 了 不 为人所知 的 ， 胡适 在 两人 情感 中 的 作用 、 沈从文 在 四九年 精神 崩溃 和 自杀 前后 的 文字 、 张兆和 从未 曝光 过 的 日记 。,书中 收录 为人所知  胡适 两人 情感 中 作用  人物二 四九年 精神 崩溃 自杀 文字  人物一 从未 曝光 日记,1
TRAIN_SENT_ID_287236,周春秀,陈乐丹,在 每天 的 训练 生活 中 ， 周春秀 和 陈乐丹 从 谈得来 到 相互 欣赏 爱慕 发展 成为 恋人 ， 这 段 恋情 还 促进 了 两人 各自 事业 的 上升 。,每天 训练 生活 中  人物一 人物二 谈得来 相互 欣赏 爱慕 发展 成为 恋人  段 恋情 促进 两人 事业 上升,1
TRAIN_SENT_ID_269243,陆雪琪,张小凡,张小凡 和 陆雪琪 仿佛 回到 了 以前 那般 ， 相互配合 着 攻 向 了 远处 已经 褪去 “ 碧瑶 ” 伪装 的 女子 。,人物二 人物一 仿佛 回到 以前  相互配合 攻 远处 已经 褪去  碧瑶  伪装 女子,1
TRAIN_SENT_ID_283782,李静民,姜昆,望 着 突然 从天而降 的 女儿 ， 姜昆 和 李静民 都 惊呆 了 。,突然 从天而降 女儿  人物二 人物一 惊呆,1
TRAIN_SENT_ID_277463,贾演,贾代化,简介 : 中国 87 版 《 红楼梦 》 中 的 贾敬 古典小说 《 红楼梦 》 中 人物 ， 宁国公 贾演 的 孙子 ， 京营 节度使 世袭 一等 神威 将军 贾代化 的 次子 。,简介  中国  版  红楼梦  中 贾敬 古典小说  红楼梦  中 人物  宁国公 人物一 孙子  京营 节度使 世袭 一等 神威 将军 人物二 次子,-1
TRAIN_SENT_ID_282129,王菁,何炅,2015 年 9 月 ， 超能 大星 探 爆出 视频 ， 画面 中 ， 何炅 王菁 出双入对 ， 看起来 恋情 已经 坐实 。,年  月  超能 大星 探 爆出 视频  画面 中  人物二 人物一 出双入对  看起来 恋情 已经 坐实,1
TRAIN_SENT_ID_274464,潘汉年,董慧,待 到 潘汉年 走出 秦城 ， 到 了 团河 农场 后 ， 董慧 也 来到 了 他 的 身边 。,人物一 走出 秦城  团河 农场  人物二 来到 身边,1
TRAIN_SENT_ID_250067,张无忌,赵敏,成婚 之际 赵敏 以 谢逊 毛发 相胁 使得 婚礼 生变 ， 周芷若 遂 与 张无忌 决裂 ， 回到 峨嵋 专心 习武 ， 一心 完成 师父 遗愿 光大 峨嵋 。,成婚 之际 人物二 谢逊 毛发 相胁 婚礼 生变  周芷若 遂 人物一 决裂  回到 峨嵋 专心 习武  一心 完成 师父 遗愿 光大 峨嵋,1
TRAIN_SENT_ID_253350,姚明,姚沁蕾,姚明 携 夫人 叶莉 女儿 姚沁蕾 现身 球赛 现场 ， 一家 三口 的 出席 NBA 国际 系列赛 ， 十分 抢镜 。,人物一 携 夫人 叶莉 女儿 人物二 现身 球赛 现场  一家 三口 出席  国际 系列赛  十分 抢镜,-1
TRAIN_SENT_ID_271451,杨云,杨威,杨文昌 个人 生活 : 杨文昌 家庭 : 杨文昌 是 家里 的 独生子 ， 父亲 是 世界 奥运冠军 杨威 ， 母亲 是 前 中国 女子 体操队 队长 杨云 。,杨文昌 个人 生活  杨文昌 家庭  杨文昌 家里 独生子  父亲 世界 奥运冠军 人物二  母亲 前 中国 女子 体操队 队长 人物一,1
TRAIN_SENT_ID_260276,穆桂英,杨宗保,1 . 杨宗保 大战 穆桂英,人物二 大战 人物一,1
TRAIN_SENT_ID_270611,赵宏博,申雪,赵宏博 申雪 ， 获 双人滑 冠军 ； “ 巨无霸 ” 冰梯 ， 等 吉尼斯 记录 。,人物一 人物二  获 双人滑 冠军   巨无霸  冰梯  吉尼斯 记录,1
TRAIN_SENT_ID_277834,郭芙蓉,吕青柠,永久 使用者 ： 郭芙蓉 （ 练 成 两层 ） 、 郭蔷薇 （ 堂妹 ） 、 郭巨侠 （ 练 成 九层 圆满 ） 、 莫小贝 （ 小 郭教 的 ） 、 吕青橙 （ 练 成 七层 ） 、 吕青柠,永久 使用者  人物一  练 成 两层   郭蔷薇  堂妹   郭巨侠  练 成 九层 圆满   莫小贝  郭教   吕青橙  练 成 七层   人物二,-1
TRAIN_SENT_ID_277998,陆馛,陆俟,东 平郡王 陆馛 : 陆馛 ， 陆俟 长子 ， 袭 封东 平郡王 。,东 平郡王 人物一  人物一  人物二 长子  袭 封东 平郡王,-1
TRAIN_SENT_ID_260124,周海婴,许广平,朱安 将 许广平 看做 姐妹 ， 视 周海婴 如己 出 。,朱安 人物二 看做 姐妹  视 人物一 如己 出,-1
TRAIN_SENT_ID_255822,蒋介石,宋美龄,1922 年 12 月 在 上海 初识 蒋介石 ， 蒋介石 一见倾心 ， 一直 追求 宋美龄 ， 但 宋美龄 一直 拿捏 不准 ， 后 在 姐姐 宋霭龄 的 劝说 下 终于 同意 。,年  月 上海 初识 人物一  人物一 一见倾心  一直 追求 人物二  人物二 一直 拿捏 不准  姐姐 宋霭龄 劝说 终于 同意,1
TRAIN_SENT_ID_263668,陈文琦,王雪红,陈文琦 的 妻子 王雪红 是 公司 的 董事长 ， 她 是 台塑 企业 董事长 王永庆 的 女儿 。,人物一 妻子 人物二 公司 董事长  台塑 企业 董事长 王永庆 女儿,1
TRAIN_SENT_ID_254340,金友庄,高凌风,20090127 来宾 ： 侯昌明 、 高凌风 、 小亮 哥 、 曾雅兰 、 金友庄 、 林姿佑,来宾  侯昌明  人物二  小亮 哥  曾雅兰  人物一  林姿佑,1
TRAIN_SENT_ID_263888,刘嘉玲,梁朝伟,主演 : 梁朝伟 / 羽田 美智子 / 刘嘉玲 / 李嘉欣 / 高捷 / 潘迪华 / 伊能静 / 魏筱惠 / 方璇 / 陈宝莲 / 许安安,主演  人物二  羽田 美智子  人物一  李嘉欣  高捷  潘迪华  伊能静  魏筱惠  方璇  陈宝莲  许安安,1
TRAIN_SENT_ID_272431,包惜弱,杨铁心,杨铁心 、 包惜弱 最后 时辰 已到 ， 不能不 死 。,人物二  人物一 最后 时辰 已到  不能不 死,1
TRAIN_SENT_ID_285195,李云峰,徐若瑄,其实 在 1 月份 ， 徐若瑄 就 透过 经纪人 向 《 ETtoday 东森 新闻 云 》 记者 证实 ， 25 日 和 新加坡 富商 李云峰 在 台北 完成 订婚 仪式 。,其实  月份  人物二 透过 经纪人   东森 新闻 云  记者 证实   日 新加坡 富商 人物一 台北 完成 订婚 仪式,1
TRAIN_SENT_ID_268067,樊梨花,薛丁山,薛丁山 : 男 ， 平辽王 薛仁贵 之子 ， 俊逸 挺拔 ， 忠厚老实 像 块 木头 ， 却 又 偏偏 极有 女人 缘 ， 让 痴情 的 樊梨花 一度 伤心 而 去 。,人物二  男  平辽王 薛仁贵 之子  俊逸 挺拔  忠厚老实 块 木头  偏偏 极有 女人 缘  痴情 人物一 一度 伤心,1
TRAIN_SENT_ID_259580,冯小刚,徐帆,《 一地 鸡毛 》 是 由 冯小刚 执导 ， 陈道明 、 徐帆 、 修宗迪 等 人 主演 的 一部 剧情片 。,一地 鸡毛  人物一 执导  陈道明  人物二  修宗迪 主演 一部 剧情片,1
TRAIN_SENT_ID_267135,蒋肇聪,蒋介石,人物 生平 : 早年 经历 : 青年 蒋介石 蒋介石 父 蒋肇聪 继承 祖业 经营 盐铺 ， 1895 年病 殁 。,人物 生平  早年 经历  青年 人物二 人物二 父 人物一 继承 祖业 经营 盐铺   年病 殁,-1
TRAIN_SENT_ID_275179,李仲寓,李煜,李仲寓 （ 958 年 — 996 年 ） ， 字叔章 ， 南唐 后主 李煜 与 国后 周娥皇 之 长子 （ 太子 ） ， 南唐 国亡 后 ， 宋授 右千牛卫 大将军 。,人物一   年   年   字叔章  南唐 后主 人物二 国后 周娥皇 长子  太子   南唐 国亡  宋授 右千牛卫 大将军,-1
TRAIN_SENT_ID_272452,包惜弱,杨铁心,"完颜洪烈 见 包惜弱 美貌 温柔 ， 楚楚可怜 , 爱上 了 她 , 便 设计 杀害 杨铁心 等 人 ， 又 英雄救美 欲 博得 芳心 。",完颜洪烈 见 人物一 美貌 温柔  楚楚可怜  爱上  便 设计 杀害 人物二  英雄救美 欲 博得 芳心,1
TRAIN_SENT_ID_273299,秦香莲,陈世美,《 陈世美 与 秦香莲 》 饰 公主,人物二 人物一  饰 公主,1
TRAIN_SENT_ID_266522,严世蕃,严嵩,其子 严世蕃 是 他 的 得力助手 ， 但 自从 严嵩 的 夫人 去世 ， 他 就 不能 再 参政 。,其子 人物一 得力助手  人物二 夫人 去世  不能 参政,-1
TRAIN_SENT_ID_276727,刘梅,夏东海,一天 ， 刘星 蓬头垢面 的 很 晚 回家 ， 刘梅 和 夏东海 感到 很 紧张 。,一天  刘星 蓬头垢面 晚 回家  人物一 人物二 感到 紧张,1
TRAIN_SENT_ID_277440,王力宏,王嘉莉,王嘉莉 ， 2014 年 7 月 9 日 出生 ， 亚洲 天王 王力宏 之女 ， 母亲 李靓蕾 。,人物二   年  月  日 出生  亚洲 天王 人物一 之女  母亲 李靓蕾,-1
TRAIN_SENT_ID_262058,李纨,贾兰,李纨 和 贾兰,人物一 人物二,-1
TRAIN_SENT_ID_265083,金仙公主,窦德妃,第二年 ， 窦德妃 生 李隆基 ， 另有 两女 金仙公主 、 玉真 公主 。,第二年  人物二 生 李隆基  另有 两女 人物一  玉真 公主,-1
TRAIN_SENT_ID_266527,严世蕃,严嵩,3 . 严嵩 严世蕃 父子,人物二 人物一 父子,-1
TRAIN_SENT_ID_278947,汪涵,杨乐乐,杨乐乐 抱 着 婴儿 一脸 甜蜜 ， 汪涵 主动 献 吻 爱妻 ， 从 表情 显而易见 ， 早已 甜到 心头 ， 激情 澎湃 。,人物二 抱 婴儿 一脸 甜蜜  人物一 主动 献 吻 爱妻  表情 显而易见  早已 甜到 心头  激情 澎湃,1
TRAIN_SENT_ID_277606,王凝之,王羲之,婚姻 平淡 : 王凝之 是 王羲之 的 次子 ， 善 草书 、 隶书 ， 先后 出任 江州 刺史 、 左 将军 、 会稽 内史 ， 却信 五斗 米 道 ， 平时 踏星步 斗 ， 拜神 起 乩 。,婚姻 平淡  人物一 人物二 次子  善 草书  隶书  先后 出任 江州 刺史  左 将军  会稽 内史  却信 五斗 米 道  平时 踏星步 斗  拜神 乩,-1
TRAIN_SENT_ID_272092,张翠山,殷素素,张翠山 写 到 “ 锋 ” 字 的 最后 一笔 ， 银钩 和 铁笔 同时 在 石壁 上 一撑 ， 翻身 落地 ， 轻轻 巧巧 的 落 在 殷素素 身旁 。,人物一 写  锋  字 最后 一笔  银钩 铁笔 石壁 一撑  翻身 落地  轻轻 巧巧 落 人物二 身旁,1
TRAIN_SENT_ID_259262,刘备,刘禅,在 长阪 坡 的 恶战 中 ， 奋力 保护 刘禅 和 甘夫人 脱险 ； 刘备 西征 时期 ， 为 平定 益州 战 做出 贡献 。,长阪 坡 恶战 中  奋力 保护 人物二 甘夫人 脱险  人物一 西征 时期  平定 益州 战 做出 贡献,-1
TRAIN_SENT_ID_274048,白素,卫斯理,（ 旧版 名 ： 纸猴 ） （ 下 半部 又名 ： 卫斯理 与 白素 ）,旧版 名  纸猴   半部 又名  人物二 人物一,1
TRAIN_SENT_ID_277926,梁从诫,梁思成,《 薪火 四代 》 是 百花文艺出版社 出版 的 图书 ， 作者 是 梁思成 / 梁思诚 / 梁从诫 / 梁帆 。,薪火 四代  百花文艺出版社 出版 图书  作者 人物二  梁思诚  人物一  梁帆,-1
TRAIN_SENT_ID_255977,蒋介石,宋美龄,5 、 《 蒋介石 宋美龄 在 台湾 的 日子 》 ， 华文出版社 ， 1999 年 10 月 版 ， 参与 ， 本人 完成 15 万字 。,人物一 人物二 台湾 日子   华文出版社   年  月 版  参与  完成  万字,1
TRAIN_SENT_ID_277984,吴君如,陈可辛,吴君如 还 现场 打电话 给 自己 的 泰国 老公 陈可辛 ， 让 大导 验明 其 真身 。,人物一 现场 打电话 泰国 老公 人物二  大导 验明 真身,1
TRAIN_SENT_ID_258568,刘禅,刘备,建安 十二年 （ 公元 207 年 ） 春 ， 刘备 的 甘夫人 在 此处 梦见 一 星斗 入腹 ， 后 怀孕 生下 一子 ， 取名 刘禅 ， 乳名 阿斗 。,建安 十二年  公元  年  春  人物二 甘夫人 梦见 星斗 入腹  怀孕 生下 一子  取名 人物一  乳名 阿斗,-1
TRAIN_SENT_ID_254323,左蓝,余则成,更 让 余则成 惊讶 的 是 ， 深爱 的 女朋友 左蓝 也 是 共产党 。,更 人物二 惊讶  深爱 女朋友 人物一 共产党,1
TRAIN_SENT_ID_264463,吴健雄,袁家骝,2008 年 获 “ 吴健雄 、 袁家骝 奖 ” 奖教金,年 获  人物一  人物二 奖  奖教金,1
TRAIN_SENT_ID_265153,尤二姐,贾琏,尤二姐 总是 自责 自己 是 一个 “ 无 品行 ” 的 人 ， 即使 在 贾琏 这个 浪荡 公子 面前 也 对 自己 的 淫 奔 “ 前科 ” 悔恨 不已 。,人物一 总是 自责 一个  品行   人物二 浪荡 公子 面前 淫 奔  前科  悔恨 不已,1
TRAIN_SENT_ID_279458,郭啸天,李萍,李萍 — — 刘筱萍 饰 ， 郭啸天 — — 黄文豪 饰,人物二   刘筱萍 饰  人物一   黄文豪 饰,1
TRAIN_SENT_ID_269068,刘德华,朱丽倩,为 确保 大小 平安 ， 刘德华 于是 安排 朱丽倩 入住 北京 房子 ， 每日 由 助手 、 保镖 及 司机 一行 人 护送 妻子 到 场馆 。,确保 大小 平安  人物一 安排 人物二 入住 北京 房子  每日 助手  保镖 司机 一行 护送 妻子 场馆,1
TRAIN_SENT_ID_272468,包惜弱,杨铁心,将 死 之际 ， 得 心慈 无比 的 杨铁心 之妻 包惜弱 所救 ， 完颜洪烈 对 包惜弱 一见倾心 ， 不能自已 。,死 之际  心慈 无比 人物二 之妻 人物一 所救  完颜洪烈 人物一 一见倾心  不能自已,1
TRAIN_SENT_ID_269077,刘德华,朱丽倩,人工受孕 明星 : 刘德华 和 朱丽倩 ：,人工受孕 明星  人物一 人物二,1
TRAIN_SENT_ID_278460,胡善祥,朱瞻基,1 明朝 驸马 : （ 年 ） ， 明宣宗 朱瞻基 长女 ， 母 胡善祥 。,明朝 驸马   年   明宣宗 人物二 长女  母 人物一,1
TRAIN_SENT_ID_279233,长孙无极,孟扶摇,长孙无极 玄元 再见 : 咬 了 咬牙 ， 孟扶摇 发狠 ， 突然 一把 将 剩下 的 四根 药草 全部 塞进 自己 嘴里 ， 怒道 ， “ 叫 你 偷 ！,人物一 玄元 再见  咬 咬牙  人物二 发狠  突然 一把 剩下 四根 药草 塞进 嘴里  怒道   偷,1
TRAIN_SENT_ID_283374,李京实,崔明浩,一同 出演 的 李京实 的 丈夫 崔明浩 说 “ 并 不是 最近 帮忙 家事 的 意思 ， 而是 全部 由 男人 来 做 的 意思 。 ”,一同 出演 人物一 丈夫 人物二 说  最近 帮忙 家事 意思  男人 做 意思,1
TRAIN_SENT_ID_266585,许晋亨,李嘉欣,李嘉欣 也 乖乖 投降 ， 她 告诉 媒体 ， 小 JM 的 中文名 已经 敲定 ， 将会用 许晋亨 那个 ， 但 还是 需要 公公 最终 拍板 。,人物二 乖乖 投降  告诉 媒体   中文名 已经 敲定  将会用 人物一  需要 公公 最终 拍板,1
TRAIN_SENT_ID_262671,况天佑,马小玲,"而 这次 我 写 的 主角 , 不是 况天佑 与 马小玲 , 而是 电视剧 里 未曾 出现 过 的 尹天 和 马颖 儿 。",写 主角  人物一 人物二  电视剧 里 未曾 出现 尹天 马颖,1
TRAIN_SENT_ID_282918,刘小薇,冯小宁,由 冯小宁 执导 并 编剧 ， 潘长江 、 郭达 、 刘小薇 、 胡晓光 、 戴菲菲 联袂 主演 。,人物二 执导 编剧  潘长江  郭达  人物一  胡晓光  戴菲菲 联袂 主演,1
TRAIN_SENT_ID_284079,石彩凤,余定邦,余定邦 （ 曾虹畅 饰 ） 余老八 与 石彩凤 之子 ， 葛大妮 的 继子 ， 刀客 家族 唯一 传承 人 ， 是 个 拥有 复杂 内心世界 的 冷面 腹黑 男 。,人物二  曾虹畅 饰  余老八 人物一 之子  葛大妮 继子  刀客 家族 唯一 传承  拥有 复杂 内心世界 冷面 腹黑 男,-1
TRAIN_SENT_ID_256242,孙尚香,刘备,孙尚香 自 荆州 回 吴后 ， 未能 还 蜀 ； 讹闻 刘备 死于 伐 吴兵 败之役 ， 痛不欲生 ， 乃入 宫 辞别 其母 ， 赴 江边 望西 哭 奠 ， 祭 罢 投江 而 死 。,人物一 荆州 回 吴后  未能 蜀  讹闻 人物二 死于 伐 吴兵 败之役  痛不欲生  乃入 宫 辞别 其母  赴 江边 望西 哭 奠  祭 罢 投江 死,1
TRAIN_SENT_ID_284918,宣姜,齐僖公,当初 ， 卫惠公 即位 时 年龄 小 ， 齐僖公 就让 卫宣公 的 儿子 昭伯 与 他 的 庶母 宣姜 通奸 ， 宣姜 不 愿意 ， 昭伯 就 强迫 她 。,当初  卫惠公 即位 时 年龄  人物二 就让 卫宣公 儿子 昭伯 庶母 人物一 通奸  人物一 愿意  昭伯 强迫,-1
TRAIN_SENT_ID_259015,刘备,刘禅,附 ： 对 刘备 、 诸葛亮 、 刘禅 的 评价,附  人物一  诸葛亮  人物二 评价,-1
TRAIN_SENT_ID_272930,王岳伦,王诗龄,村长 去 哪鹅 Angela （ 安吉拉 ） : 王诗龄 ， 2009 年 10 月 13 日出 生于 中国 北京 ， 主持人 李湘 与 导演 王岳伦 的 女儿 ， 小名 恬恬 。,村长 哪鹅   安吉拉   人物二   年  月  日出 生于 中国 北京  主持人 李湘 导演 人物一 女儿  小名 恬恬,-1
TRAIN_SENT_ID_286948,曹帅,黄英,曹帅 个人 生活 : 2009 年 ， 曹帅 因 作为 《 快乐 女声 》 总决赛 的 表演 嘉宾 而 与 黄英 相识 ， 相识 半年 之后 ， 两人 开始 交往 。,人物一 个人 生活   年  人物一  快乐 女声  总决赛 表演 嘉宾 人物二 相识  相识 半年 之后  两人 交往,1
TRAIN_SENT_ID_252099,黄毅清,黄奕,2014 年 10 月 10 日 ， 黄奕 和 黄毅清 二人 在 法院 签字 ， 正式 离婚 。,年  月  日  人物二 人物一 二人 法院 签字  正式 离婚,1
TRAIN_SENT_ID_264972,刘星,刘梅,夏东海 转而 劝 刘梅 对 刘星 要 慢慢来 ， 要 说服 不能 压服 。,夏东海 转而 劝 人物二 人物一 慢慢来  说服 不能 压服,-1
TRAIN_SENT_ID_283577,张志毅,张德江,张志毅 家庭 : 儿 ， 张德江 ， 现任 中共 中央政治局常委 ， 十二届 全国人大常委会 委员长 。,人物一 家庭   人物二  现任 中共 中央政治局常委  十二届 全国人大常委会 委员长,-1
TRAIN_SENT_ID_258937,王熙凤,贾琏,1 荣府 公关 : 贾琏 是 王熙凤 的 丈夫 ， 贾赦 的 儿子 。,荣府 公关  人物二 人物一 丈夫  贾赦 儿子,1
TRAIN_SENT_ID_265229,尤二姐,贾琏,前面 我们 说 过 ， 因 贾琏 与 贾珍 、 贾蓉 相 串通 偷 娶 尤二姐 ， 王熙凤 找到 宁国府 大闹 。,前面 说  人物二 贾珍  贾蓉 相 串通 偷 娶 人物一  王熙凤 找到 宁国府 大闹,1
