sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_249225,皮皮鲁,鲁西西,6 剧集 背景 : 中国儿童艺术剧院 联手 “ 童话 大王 ” 郑渊洁 最新 推出 童话剧 《 皮皮鲁 鲁西西 》 系列 作品 之二 ， 根据 魔方 大厦 改编 。,剧集 背景  中国儿童艺术剧院 联手  童话 大王  郑渊洁 最新 推出 童话剧  人物一 人物二  系列 作品 之二  魔方 大厦 改编,1
TRAIN_SENT_ID_257502,姜昆,马季,马季 巧喻 点拨 姜昆,人物二 巧喻 点拨 人物一,-1
TRAIN_SENT_ID_260682,王重阳,全真七子,重阳 宫 全真七子 : “ 七真 ” 王重阳 的 七位 嫡传 弟子 。,重阳 宫 人物二   七真  人物一 七位 嫡传 弟子,-1
TRAIN_SENT_ID_256883,仲由,孔子,而 孔子 欲 隳 三桓之城 （ 费 、 郈 、 成 ） ， 季桓子 听 仲由 劝谏 而令 隳 费 、 郈 （ 费是 季氏 城邑 ， 郈 是 叔 孙氏 城邑 ） ， 而 孟氏 不愿 毁成 。,人物二 欲 隳 三桓之城  费  郈  成   季桓子 听 人物一 劝谏 而令 隳 费  郈  费是 季氏 城邑  郈 叔 孙氏 城邑   孟氏 不愿 毁成,-1
TRAIN_SENT_ID_256570,周武,周文,10 . 周公 ： 姓姬 ， 名旦 ， 周文 王之子 ， 周武 王之弟 ， 西周 初 政治家 ， 相传 周朝 的 典章制度 都 是 他 制定 的 。,周公  姓姬  名旦  人物二 王之子  人物一 王之弟  西周 初 政治家  相传 周朝 典章制度 制定,1
TRAIN_SENT_ID_258154,刘星,夏雪,后来 夏雪 认识 到 自己 的 错误 ， 将 化学 复习 要 目送 给 刘星 ， 还 拿出 自己 的 鞋 让 刘星 穿 。,后来 人物二 认识 错误  化学 复习 目送 人物一  拿出 鞋 人物一 穿,1
TRAIN_SENT_ID_254011,周恩寿,周恩来,周恩寿 因 作战 负伤 与 中共 脱离 了 联系 ， 又 和 周恩来 断 了 来往 / 经 叶剑英 联系 ， 周恩寿 见到 了 中共 特别 会计室 负责人 赖祖烈,人物一 作战 负伤 中共 脱离 联系  人物二 断 来往  叶剑英 联系  人物一 见到 中共 特别 会计室 负责人 赖祖烈,1
TRAIN_SENT_ID_252469,颜回,孔子,出自 《 孔子 家语 · 颜回 》 。,出自  人物二 家语  人物一,-1
TRAIN_SENT_ID_253167,胡青牛,胡青羊,胡青牛 甚至 把 自己 的 妹妹 胡青羊 许配给 他 为 妻 ， 哪知 后来 他 却 害死 了 胡青牛 的 妹妹 ， 而 这个 人 就是 华山派 掌门人 鲜于通 。,人物一 妹妹 人物二 许配给 妻  哪知 后来 害死 人物一 妹妹  华山派 掌门人 鲜于通,1
TRAIN_SENT_ID_261567,南宫敬叔,孟懿子,孔子 私学 的 学生 主要 是 由 平民 所 组成 的 ﹐ 据近 人 考证 ﹐ 孔子 学生 真正 来自 贵族 的 ﹐ 只有 南宫敬叔 ﹑ 司马 牛 和 孟懿子 等 少数几 人 。,孔子 私学 学生 主要 平民 组成 ﹐ 据近 考证 ﹐ 孔子 学生 真正 贵族 ﹐ 人物一  司马 牛 人物二 少数几,1
TRAIN_SENT_ID_256873,仲由,孔子,孔子 说 ： “ 仲由 的 勇敢 程度 比我强 。 ”,人物二 说   人物一 勇敢 程度 比我强,-1
TRAIN_SENT_ID_273619,马阔海,马青山,召唤 人 ： 萧风 （ 主要 铠甲 召唤 人 ） 、 端木燕 、 马青山 、 马阔海 （ 电影版 ）,召唤  萧风  主要 铠甲 召唤   端木燕  人物二  人物一  电影版,1
TRAIN_SENT_ID_268999,韩非,荀子,稷下 黄老学派 的 学说 经过 荀子 ﹑ 韩非 改造 后 ﹐ 向 唯物论 方向 发展 ﹐ 产生 了 积极 的 意义 。,稷下 黄老学派 学说 人物二  人物一 改造 ﹐ 唯物论 方向 发展 ﹐ 产生 积极 意义,-1
TRAIN_SENT_ID_254252,张顺,张横,阮小二 、 阮小五 、 张横 、 张顺 ， 都 是 中 上 人物 。 ”,阮小二  阮小五  人物二  人物一  中 人物,1
TRAIN_SENT_ID_274066,南宫敬叔,孔子,23 岁 时 跟随 老师 孔子 及 同学 南宫敬叔 、 仲由 等 人 ， 周游列国 ， 考察 周 社会 的 吏制 和 道德规范 。,岁 时 跟随 老师 人物二 同学 人物一  仲由  周游列国  考察 周 社会 吏制 道德规范,-1
TRAIN_SENT_ID_283409,卓凤鸣,吕洞宾,大 师兄 谢云流 叛出 师门 后 ， 吕洞宾 一直 郁郁寡欢 ， 卓凤鸣 觉得 纯阳 内乱 是 朝廷 权力斗争 造成 的 ， 一直 对此 心怀 愤恨 。,师兄 谢云流 叛出 师门  人物二 一直 郁郁寡欢  人物一 觉得 纯阳 内乱 朝廷 权力斗争 造成  一直 对此 心怀 愤恨,-1
TRAIN_SENT_ID_253028,颜回,孔子,孔子 弟子 颜回 和 原宪 的 并称 。,人物二 弟子 人物一 原宪 并称,-1
TRAIN_SENT_ID_253062,颜回,孔子,生于 鲁国 萧邑 ， 孔子 高徒 ， 在 孔门 中以 德行 与 颜回 并称 ， 为 七十二 贤 之一 。,生于 鲁国 萧邑  人物二 高徒  孔门 中以 德行 人物一 并称  七十二 贤,-1
TRAIN_SENT_ID_260722,王重阳,全真七子,王重阳 与 全真七子 （ 长春 子 丘处机 、 玉阳子 王处一 、 广宁子 郝大通 、,人物一 人物二  长春 子 丘处机  玉阳子 王处一  广宁子 郝大通,-1
TRAIN_SENT_ID_271525,孟优,孟获,对于 历史 小说 《 三国演义 》 记述 的 印证 见于 《 新纂 云南 通志 · 释道 传 》 ： “ 汉 孟优 ， 蒙化 人 ， 居巍 宝山 ， 土帅 孟获 兄 也 。,历史 小说  三国演义  记述 印证 见于  新纂 云南 通志  释道 传    汉 人物一  蒙化  居巍 宝山  土帅 人物二 兄,1
TRAIN_SENT_ID_274402,林丽娟,李多奎,新 中国 成立 后 ， 李多奎 接受 新 思想 ， 先后 收 赵鸣 华 、 李鸣岩 、 林丽娟 、 王梦云 、 王晓临 、 许爱华 等 一批 年轻 女演员 为徒 。,新 中国 成立  人物二 接受 新 思想  先后 收 赵鸣 华  李鸣岩  人物一  王梦云  王晓临  许爱华 一批 年轻 女演员 为徒,-1
TRAIN_SENT_ID_263025,钱婆婆,汤婆婆,然后 钱婆婆 要千寻 交出 白龙 ， 因为 白龙奉 汤婆婆 的 命令 ， 偷取 了 钱婆婆 的 魔女 合约 印章 。,人物一 要千寻 交出 白龙  白龙奉 人物二 命令  偷取 人物一 魔女 合约 印章,1
TRAIN_SENT_ID_250094,武敦儒,武修文,武敦儒 、 武修文 的 名字 就 跟 “ 花铁干 ” 一样 ， 名字 不错 ， 可是 与 姓氏 冲突 。,人物一  人物二 名字  花铁干   名字 不错  姓氏 冲突,1
TRAIN_SENT_ID_264253,陈真,霍元甲,陈真 历史 原型 : 霍元甲 创立 精武 体育 会 不到 半年 就 英年早逝 ， 对 精武 日后 的 发扬光大 只是 起到 了 象征性 作用 。,人物一 历史 原型  人物二 创立 精武 体育 会 不到 半年 英年早逝  精武 日后 发扬光大 起到 象征性 作用,-1
TRAIN_SENT_ID_273358,杨锐,张之洞,戊戌变法 失败 、 杨锐 等 “ 六 君子 ” 死难 后 ， 张之洞 在 鸡鸣寺 倡建 此楼 ， 以 杜甫 诗句 “ 忧来 豁 蒙蔽 ” 命名 ， 作为 纪念 。,戊戌变法 失败  人物一  六 君子  死难  人物二 鸡鸣寺 倡建 此楼  杜甫 诗句  忧来 豁 蒙蔽  命名  纪念,-1
TRAIN_SENT_ID_255220,赵海燕,赵本山,2013 年 ， 《 中奖 了 》 导演 、 客串 老板 合作 演员 ： 赵本山 、 赵海燕 、 刘小光 、 田娃,年   中奖  导演  客串 老板 合作 演员  人物二  人物一  刘小光  田娃,-1
TRAIN_SENT_ID_252640,颜回,孔子,颜回 请教 孔子 说 ： “ 孟孙才 这个 人 ， 他 的 母亲 死 了 ， 哭泣 时 没有 一滴 眼泪 ， 心中 不觉 悲伤 ， 居丧 时 也 不 哀痛 。,人物一 请教 人物二 说   孟孙才  母亲 死  哭泣 时 没有 一滴 眼泪  心中 不觉 悲伤  居丧 时 哀痛,-1
TRAIN_SENT_ID_252496,颜回,孔子,春秋时期 ， 孔子 经常 教育 他 的 学生 向 颜回 学习 ， 不要 追慕 富贵 与 享受 ， 用心 读书 。,春秋时期  人物二 经常 教育 学生 人物一 学习  不要 追慕 富贵 享受  用心 读书,-1
TRAIN_SENT_ID_272358,文殊广法天尊,金吒,文殊广法天尊 传授给 金吒 的 法宝 ， 上面 有 三个 金环 。,人物一 传授给 人物二 法宝  上面 三个 金环,-1
TRAIN_SENT_ID_253089,颜回,孔子,棂 星门 后 是 大成 门 ， 正殿 是 大成殿 ， 供 孔子 坐像 ， 颜回 、 曾 参 、 子思 、 孟轲 立像 和 七十二 贤人 ， 以及 程颐 、 朱熹 牌位 。,棂 星门 大成 门  正殿 大成殿  供 人物二 坐像  人物一  参  子思  孟轲 立像 七十二 贤人  程颐  朱熹 牌位,-1
TRAIN_SENT_ID_285215,陈斌,刘欢,在 刘欢 战队 导师 考核 中 ， 陈斌 与 徐海星 合作 演唱 了 一首 《 美女 与 野兽 》 （ 《 爱在蔓延中 》 ） ， 被 徐海星 击败 ， 止步 于 此 。,人物二 战队 导师 考核 中  人物一 徐海星 合作 演唱 一首  美女 野兽    爱在蔓延中    徐海星 击败  止步,-1
TRAIN_SENT_ID_275499,庞林,庞统,习祯 家庭成员 : 妹习 氏 ， 嫁予 同 郡 庞林 （ 庞统 胞弟 ） 为妻 ，,习祯 家庭成员  妹习 氏  嫁予 郡 人物一  人物二 胞弟  为妻,1
TRAIN_SENT_ID_275928,孙莹莹,孙芸芸,一 现身 ， 总是 闪光灯 焦点 ， 孙莹莹 与 孙芸芸 这 对 孙家 姊妹花 ， 美丽 身影 总能 攻占 媒体 版面 。,现身  总是 闪光灯 焦点  人物一 人物二 孙家 姊妹花  美丽 身影 总能 攻占 媒体 版面,1
TRAIN_SENT_ID_264601,凌波,凌音,凌音 凌波 姐妹 、 铁笔 拜入 蜀山 派 。,人物二 人物一 姐妹  铁笔 拜入 蜀山 派,1
TRAIN_SENT_ID_252429,颜回,孔子,一会 ， 饭熟 了 ， 颜回 请 孔子 吃饭 ， 孔子 假装 没 看见 （ 颜回 抓饭 吃 的 事情 ） 。,一会  饭熟  人物一 请 人物二 吃饭  人物二 假装 没 看见  人物一 抓饭 吃 事情,-1
TRAIN_SENT_ID_261659,程英,陆无双,"他 的 到来 , 会 给 杨过 、 小龙女 等 人 带来 怎样 的 改变 , 陆无双 、 程英 这些 薄命 红颜 的 命运 是否 会 因 他 而 改变 , 看 下去 就 知道 了 … …",到来  会 杨过  小龙女 带来 改变  人物二  人物一 薄命 红颜 命运 是否 会 改变  下去 知道,1
TRAIN_SENT_ID_251414,李瀚章,李鸿章,李文安 有六子 ， 李瀚章 居长 ， 李鸿章 居次 ， 以下 依次 为 李鹤章 、 李蕴章 、 李凤章 、 李昭庆 。,李文安 有六子  人物一 居长  人物二 居次  以下 依次 李鹤章  李蕴章  李凤章  李昭庆,1
TRAIN_SENT_ID_252678,颜回,孔子,战国时期 以 孔子 弟子 颜回 为 代表 的 儒家 八派 之一 。,战国时期 人物二 弟子 人物一 代表 儒家 八派,-1
TRAIN_SENT_ID_259795,李偲菘,李伟菘,夜光 航线 美丽 的 推荐 曲 : 【 夜光 航线 】 词 ： 易家扬 曲 ： 李偲菘 / 李伟菘,夜光 航线 美丽 推荐 曲   夜光 航线  词  易家扬 曲  人物一  人物二,1
TRAIN_SENT_ID_250388,赵飞燕,赵合德,后来 姐姐 赵飞燕 因 无法 产下 皇子 ， 也 是 赵合德 为 赵飞燕 解围 ， 使 其 免遭 被 废 。,后来 姐姐 人物一 无法 产下 皇子  人物二 人物一 解围  免遭 废,1
TRAIN_SENT_ID_275811,俞明颐,俞明诗,有 三子 一女 ， 长子 俞明震 ， 次子 俞明 观 ， 三子 俞明颐 ， 长女 俞明诗 。,三子 一女  长子 俞明震  次子 俞明 观  三子 人物一  长女 人物二,1
TRAIN_SENT_ID_271240,马季,侯宝林,侯宝林 曾 说 过 大意 如此 的话 “ 别人 都 是 木头 ， 只有 马季 是 块 玉 ” 。,人物二 说 大意  木头  人物一 块 玉,-1
TRAIN_SENT_ID_271228,毛岸龙,毛岸青,当时 与 他 同住 在 这里 的 有 他 的 夫人 杨开慧 及 儿子 毛岸英 、 毛岸青 、 毛岸龙 。,当时 同住 夫人 杨开慧 儿子 毛岸英  人物二  人物一,1
TRAIN_SENT_ID_252522,颜回,孔子,回 也 屡空 ： 回 ， 颜回 ， 孔子 的 门徒 ； 屡空 ， 经常 贫困,回 屡空  回  人物一  人物二 门徒  屡空  经常 贫困,-1
TRAIN_SENT_ID_249303,陆无双,程英,陆无双 最后 的 归宿 是 程英 ， 她 寻回 儿时 玩伴 的 表姊 ， 而 这个 自小 便 让 她 三分 的 表姊 ， 是 真心 维护 她 ， 而 又 有 能力 这样 做 的 。,人物一 最后 归宿 人物二  寻回 儿时 玩伴 表姊  自小 便 三分 表姊  真心 维护  能力 做,1
TRAIN_SENT_ID_251421,李瀚章,李鸿章,"出版 信息 : 作者 ： （ 清 ） 曾国藩 著 , （ 清 ） 李瀚章 编撰 , （ 清 ） 李鸿章 校刊",出版 信息  作者   清  曾国藩 著   清  人物一 编撰   清  人物二 校刊,1
TRAIN_SENT_ID_260741,薛丁山,薛金莲,程咬金 听 了 少女 薛金莲 羞涩 含蓄 的 回报 ， 明白 了 是 窦仙童 看上 了 薛丁山 ； 听 了 更为 羞涩 含蓄 的 汇报 ， 又 明白 了 是 窦一虎 看上 了 薛金莲 。,程咬金 听 少女 人物二 羞涩 含蓄 回报  明白 窦仙童 看上 人物一  听 更为 羞涩 含蓄 汇报  明白 窦一虎 看上 人物二,1
TRAIN_SENT_ID_257812,林平之,岳不群,"令狐冲 自幼 与 岳不群 之女 岳灵珊 情投意合 , 岂料 林平之 的 出现 , 令 岳灵珊 转 投其 怀抱 。",令狐冲 自幼 人物二 之女 岳灵珊 情投意合  岂料 人物一 出现  令 岳灵珊 转 投其 怀抱,-1
TRAIN_SENT_ID_267577,吴魏,吴狄,不是 疯子 ， 不是 吴狄 ， 而是 吴魏 。,疯子  人物二  人物一,1
TRAIN_SENT_ID_260584,金敬姬,金正日,金敬姬 病危 传言 : 金敬姬 2004 年 : 金敬姬 （ 左二 ） 随 金正日 视察 ( 6 张 ),人物一 病危 传言  人物一  年  人物一  左二  人物二 视察   张,1
TRAIN_SENT_ID_259811,李偲菘,李伟菘,港台 ： 阿弟仔 、 李偲菘 、 李伟菘 （ 蔡依林 《 舞娘 》 ） 音乐 风云榜 第 08 届 （ 2008 年 ） : 内地 ： 汪峰 《 勇敢 的 心 》,港台  阿弟仔  人物一  人物二  蔡依林  舞娘   音乐 风云榜  届   年   内地  汪峰  勇敢 心,1
TRAIN_SENT_ID_260683,王重阳,全真七子,14 、 想 检验 武功 的话 试试 王重阳 和 全真七子 的 天罡 北斗 阵 ， 多数 是 有去无回 。,想 检验 武功 试试 人物一 人物二 天罡 北斗 阵  多数 有去无回,-1
TRAIN_SENT_ID_263341,蔡夫人,蔡瑁,蔡瑁 告其 姊 蔡夫人 曰 ： “ 刘备 遣 三 将 居外 ， 而 自居 荆州 ， 久 必为 患 。 ”,人物二 告其 姊 人物一 曰   刘备 遣 三 居外  自居 荆州  久 必为 患,1
TRAIN_SENT_ID_253838,赵合德,赵飞燕,但 在 赵飞燕 、 赵合德 姐妹 入宫 后 而 受 排挤 失宠 ， 求 供养 太后 于 长信 宫 。,人物二  人物一 姐妹 入宫 受 排挤 失宠  求 供养 太后 长信 宫,1
TRAIN_SENT_ID_257827,林平之,岳不群,此外 ， 林平之 虽然 憎恨 岳不群 ， 又 薄待 岳灵珊 ， 但 言语 上 仍然 对 她 不失 敬意 ， 亦 没有 对 她 做 过 什么 。,人物一 憎恨 人物二  薄待 岳灵珊  言语 仍然 不失 敬意  没有 做,-1
TRAIN_SENT_ID_263650,尹澄,尹夏沫,画展 之初 ， 前来 参观 的 人 并不多 ， 除了 尹夏沫 、 欧辰 和 珍恩 每天 都 在 ， 大多数 来 的 是 尹澄 生前 的 老师 、 好友 和 同学 。,画展 之初  前来 参观 并不多  人物二  欧辰 珍恩 每天  大多数 人物一 生前 老师  好友 同学,1
TRAIN_SENT_ID_267527,扈成,扈三娘,玩家 找到 扈三娘 后 得知 事情 真相 ： 当日 扈三娘 兄长 扈成 投降 梁山 ， 被 祝龙 发现 ， 而 血洗 了 扈家庄 。,玩家 找到 人物二 得知 事情 真相  当日 人物二 兄长 人物一 投降 梁山  祝龙 发现  血洗 扈家庄,1
TRAIN_SENT_ID_267599,李沧海,李秋水,李沧海 是 1994 年 电影 《 新 天龙八部 之 天山童姥 》 中 的 角色 ， 即 李秋水 的 妹妹 ， 姐妹俩 均 由 林青霞 饰演 。,人物一  年 电影  新 天龙八部 天山童姥  中 角色  人物二 妹妹  姐妹俩 均 林青霞 饰演,1
TRAIN_SENT_ID_268947,韩非,荀子,他 和 韩非 都 是 荀子 的 学生 ， 两人 在 私交 方面 是 冤家 ， 学术 和 政治 主张 却 相同 ， 都 尊法 贱儒 ， 狂热 拥护 极端 的 君主专制 。,人物一 人物二 学生  两人 私交 方面 冤家  学术 政治 主张 相同  尊法 贱儒  狂热 拥护 极端 君主专制,-1
TRAIN_SENT_ID_284639,石冰,傅小石,"石冰 ， 石冰 自幼 酷爱 美术 , 师从 傅小石 先生 学习 国画 。",人物一  人物一 自幼 酷爱 美术  师从 人物二 先生 学习 国画,-1
TRAIN_SENT_ID_249322,陆无双,程英,他 不想 改变 什么 ， 然而 就是 因为 他 ， 南帝 变 了 ， 东邪 变 了 ， 郭靖 变 了 ， 黄蓉变 了 ， 杨过 变 了 ， 小龙女 变 了 ， 程英 变 了 ， 陆无双 变 了 … …,不想 改变   南帝 变  东邪 变  郭靖 变  黄蓉变  杨过 变  小龙女 变  人物二 变  人物一 变,1
TRAIN_SENT_ID_265550,张崇基,张崇德,张崇基 、 张崇德 - 兄弟 的 天空,人物一  人物二  兄弟 天空,1
TRAIN_SENT_ID_250695,鲁西西,皮皮鲁,魔方 大厦 剧集 背景 : 中国儿童艺术剧院 联手 “ 童话 大王 ” 郑渊洁 最新 推出 童话剧 《 皮皮鲁 鲁西西 》 系列 作品 之二 ， 根据 魔方 大厦 改编 。,魔方 大厦 剧集 背景  中国儿童艺术剧院 联手  童话 大王  郑渊洁 最新 推出 童话剧  人物二 人物一  系列 作品 之二  魔方 大厦 改编,1
TRAIN_SENT_ID_253098,颜回,孔子,孔子 忍不住 喜动 笑颜 地说 ： “ 颜回 ， 如果 你 以后 富有 了 ， 我 就要 做 你 的 管家 。 ”,人物二 忍不住 喜动 笑颜 地说   人物一  以后 富有  做 管家,-1
TRAIN_SENT_ID_252735,颜回,孔子,孔子 回答 说 ： “ 有个 叫 颜回 的 学生 最 喜欢 学习 ， 他 不 把 怒气 转移 到 别人 头上 ， 不 重复 犯 同样 的 错误 。,人物二 回答 说   有个 人物一 学生 喜欢 学习  怒气 转移 头上  重复 犯 同样 错误,-1
TRAIN_SENT_ID_259632,公孙胜,罗真人,⑤ 明 施耐庵 《 水浒 》 第五十三回 《 戴宗 二取 公孙胜 李逵 独劈 罗真人 》 戴宗 又 苦苦 哀告 道 ： “ 若 是 哥哥 不肯 去 时 ， 宋公明 毕 被 高廉 捉 了 。 ”,⑤ 明 施耐庵  水浒  第五十三回  戴宗 二取 人物一 李逵 独劈 人物二  戴宗 苦苦 哀告 道   哥哥 不肯 时  宋公明 毕 高廉 捉,-1
TRAIN_SENT_ID_270591,全真七子,王重阳,在 教主 王重阳 及 七个 弟子 （ 全真七子 ） 的 倡导 下 ， 形成 了 一个 以 佛教 丛林 制度 为 楷模 、 要求 住庙 、 出家 、 吃斋 、 断 欲 的 新 道教 派系 。,教主 人物二 七个 弟子  人物一  倡导  形成 一个 佛教 丛林 制度 楷模  要求 住庙  出家  吃斋  断 欲 新 道教 派系,-1
TRAIN_SENT_ID_272408,方兰生,方如沁,百里屠苏 、 方兰生 、 欧阳少恭 、 陵越 、 红玉 、 方如沁 、 孙月言 ： 晴雪,百里屠苏  人物一  欧阳少恭  陵越  红玉  人物二  孙月言  晴雪,1
TRAIN_SENT_ID_277825,傅清,傅恒,侄 ： 富察 · 广成 、 富察 · 傅文 、 富察 · 傅清 、 富察 · 傅恒 。,侄  富察  广成  富察  傅文  富察  人物一  富察  人物二,1
TRAIN_SENT_ID_260700,王重阳,全真七子,周伯通 ， 是 金庸 小说 《 射雕 英雄传 》 及 《 神雕侠侣 》 中 的 人物 ， 王重阳 ( “ 中 神通 ” ) 的 师弟 ， 全真七子 的 师叔 。,周伯通  金庸 小说  射雕 英雄传   神雕侠侣  中 人物  人物一   中 神通   师弟  人物二 师叔,-1
TRAIN_SENT_ID_284014,田神玉,田神功,767 年 ， 田神功 入朝 长安 ， 被 加封 为 检校 尚书 右仆射 ， 773 年 ， 田神功 再次 入朝 ， 回任 后 病死 ， 其弟 田神玉 自封 为 汴 宋 节度 留后 。,年  人物二 入朝 长安  加封 检校 尚书 右仆射   年  人物二 再次 入朝  回任 病死  其弟 人物一 自封 汴 宋 节度 留后,1
TRAIN_SENT_ID_274091,南宫敬叔,孔子,前 524 年 ， 孟僖子 将 死 ， 嘱咐 二 子 （ 孟懿子 与 南宫敬叔 ） 师侍 孔子 。,前  年  孟僖子 死  嘱咐 二 子  孟懿子 人物一  师侍 人物二,-1
TRAIN_SENT_ID_273701,姜子牙,元始天尊,富又富 不了 ， 走 又 走 不了 ， 姜子牙 就 懒于 朝政 ， 四处 蹭 饭 蹭 酒 ， 还 时不时 的 往 恩师 元始天尊 那里 跑 。,富又富 不了  走 走 不了  人物一 懒于 朝政  四处 蹭 饭 蹭 酒  时不时 恩师 人物二 跑,-1
TRAIN_SENT_ID_256936,仲由,孔子,春秋战国 时期 ， 村名 原称 堤上 ， 仲由 孝母 负米 曾 路经 此地 ， 后 从师 孔子 ， 周游列国 。,春秋战国 时期  村名 原称 堤上  人物一 孝母 负米 路经  从师 人物二  周游列国,-1
TRAIN_SENT_ID_268953,韩非,荀子,韩非 的 人性论 ， 部分 的 受 了 荀子 的 性恶论 的 影响 ， 同时 ， 也 继承 了 商鞅 的 人性 好利 的 观点 。,人物一 人性论  部分 受 人物二 性恶论 影响   继承 商鞅 人性 好利 观点,-1
TRAIN_SENT_ID_273618,马阔海,马青山,酷雷伏 铠甲 主要 召唤 人 : 召唤 者 ： 柯胜 / 李子 / 马青山 / 马阔海,酷雷伏 铠甲 主要 召唤  召唤  柯胜  李子  人物二  人物一,1
TRAIN_SENT_ID_274063,南宫敬叔,孔子,义云 ： 《 史记 》 云 ： 孔子 与 南宫敬叔 适周 问礼 於 老子 ， 老子 曰 ： 子 之 所言 ， 其人骨 已朽 矣 ， 独其言 在 尔 。,义云   史记  云  人物二 人物一 适周 问礼 於 老子  老子 曰  子 所言  其人骨 已朽  独其言,-1
TRAIN_SENT_ID_283964,贾伦,侯耀文,2008 年 拜 中国铁路文工团 著名 相声 演员 侯耀文 大 弟子 贾伦 为师,年 拜 中国铁路文工团 著名 相声 演员 人物二 弟子 人物一 为师,-1
TRAIN_SENT_ID_266688,龙幽,龙溟,两人 在 地洞 放走 了 被 封印 的 血手 ， 误入 神魔 之隙 ， 结识 了 龙溟 的 弟弟 龙幽 （ 自称 西域 商人 ） 。,两人 地洞 放走 封印 血手  误入 神魔 之隙  结识 人物二 弟弟 人物一  自称 西域 商人,1
TRAIN_SENT_ID_255379,罗成,秦琼,罗 周为 罗艺 （ 罗成 之 父 ） 的 养子 ， 闻听 秦琼 嗟叹 中道 出 罗成 姓名 ， 罗周始 知 与 秦琼 为 姑表亲 。,罗 周为 罗艺  人物一 父  养子  闻听 人物二 嗟叹 中道 出 人物一 姓名  罗周始 知 人物二 姑表亲,1
