sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_267821,杨绛,钱瑗,杨绛 先生 称 钱瑗 为 她 “ 平生 唯一 杰作 ” ， 简单 平淡 的 语言 中 透出 无尽 的 自豪 与 满意 。,人物一 先生 称 人物二  平生 唯一 杰作   简单 平淡 语言 中 透出 无尽 自豪 满意,-1
TRAIN_SENT_ID_270299,宣姜,卫宣公,宣姜 后 被迫 嫁 与 卫宣公 另 一个 儿子 公子 顽 ， 生 了 子女 五人 ： 公子 齐子 、 卫戴公 、 卫文公 、 宋 桓夫人 、 许穆 宣姜 夫人 ．,人物一 被迫 嫁 人物二 一个 儿子 公子 顽  生 子女 五人  公子 齐子  卫戴公  卫文公  宋 桓夫人  许穆 人物一 夫人 ．,1
TRAIN_SENT_ID_268437,秦始皇,扶苏,太子 山 ， 藏语 称 “ 阿尼念卿 ” ， 地处 合作 市 卡加 道 乡 境内 ， 相传 秦始皇 长子 扶苏 ， 曾 带兵 征战 于 此 ， 太子 山遂 而 得名 。,太子 山  藏语 称  阿尼念卿   地处 合作 市 卡加 道 乡 境内  相传 人物一 长子 人物二  带兵 征战  太子 山遂 得名,-1
TRAIN_SENT_ID_252125,黄毅清,黄奕,2014 年 7 月 4 日 黄毅清 与 黄奕 签署 离婚 协议 。,年  月  日 人物一 人物二 签署 离婚 协议,1
TRAIN_SENT_ID_272820,谢烨,顾城,当 德国 向 顾城 发来 写作 邀请函 时 ， 谢烨 看到 了 自己 的 机会 。,德国 人物二 发来 写作 邀请函 时  人物一 看到 机会,1
TRAIN_SENT_ID_267799,梁从诫,林徽因,倏忽 人间 四月 天 — — 回忆 我 的 母亲 林徽因 梁从诫,倏忽 人间 四月 天   回忆 母亲 人物二 人物一,-1
TRAIN_SENT_ID_270742,梁萧,花晓霜,儿孙 ： 花清渊 （ 孙 ） ， 凌霜君 （ 孙媳妇 ） ， 花 慕容 （ 孙女 ） ， 云殊 （ 孙女婿 ） ， 花晓霜 （ 曾孙女 ） ， 梁萧 （ 曾 孙女婿 ） ， 花镜圆 （ 曾孙 ）,儿孙  花清渊  孙   凌霜君  孙媳妇   花 慕容  孙女   云殊  孙女婿   人物二  曾孙女   人物一  孙女婿   花镜圆  曾孙,1
TRAIN_SENT_ID_266983,关索,关羽,鲍氏系 关羽 第三 子 关索 之妻 ， 武力 过 人 ， 随军 征战 ， 死后 葬 于 此地 。,鲍氏系 人物二 第三 子 人物一 之妻  武力  随军 征战  死后 葬,-1
TRAIN_SENT_ID_278998,林诗音,龙啸云,欢因 误伤 义兄 龙啸云 之子 ， 重遇 阔别 廿年 的 龙啸云 和 已 成为 龙妻 的 旧情 人 林诗音 （ 李琳琳 ） 。,欢因 误伤 义兄 人物二 之子  重遇 阔别 廿年 人物二 成为 龙妻 旧情 人物一  李琳琳,1
TRAIN_SENT_ID_267907,杨宗保,杨延昭,杨宗保 与 穆桂英 剧情 介绍 : 《 杨宗保 与 穆桂英 》 大宋 元帅 杨延昭 之子 杨宗保 为 破 辽兵 天门 阵而 杨宗保 与 穆桂英 到 穆柯寨 来 索讨 龙木 。,人物一 穆桂英 剧情 介绍   人物一 穆桂英  大宋 元帅 人物二 之子 人物一 破 辽兵 天门 阵而 人物一 穆桂英 穆柯寨 索讨 龙木,-1
TRAIN_SENT_ID_260883,贾珍,贾蓉,暴力 教育 : 贾蓉 长期 受到 父亲 贾珍 的 “ 暴力 教育 ” 。,暴力 教育  人物二 长期 父亲 人物一  暴力 教育,-1
TRAIN_SENT_ID_267406,许志安,郑秀文,2013 年 主演 电影 《 盲探 》 ； 11 月 30 日 ， 郑秀文 和 许志安 在 印尼 巴厘岛 秘婚 。,年 主演 电影  盲探    月  日  人物二 人物一 印尼 巴厘岛 秘婚,1
TRAIN_SENT_ID_272631,白先勇,白崇禧,由于 白崇禧 离家 抗战 ， 白先勇 的 母亲 马佩璋 女士 就 成 了 白 、 马 两个 大家族 的 主心骨 。,人物二 离家 抗战  人物一 母亲 马佩璋 女士 成 白  马 两个 大家族 主心骨,-1
TRAIN_SENT_ID_271480,钱基博,钱钟书,现代 有 钱基博 ， 钱穆 ， 钱钟书 ， 钱学森 、 钱伟长 、 钱三强 ， 钱正英 ， 钱其琛 ， 钱永健 ， 钱文忠 。,现代 人物一  钱穆  人物二  钱学森  钱伟长  钱三强  钱正英  钱其琛  钱永健  钱文忠,-1
TRAIN_SENT_ID_264808,张欣,潘石屹,那时 ， 潘石屹 的 事业 刚刚 起步 ， 而 张欣 已经 是 华尔街 某 著名 企业 的 高管 。,人物二 事业 刚刚 起步  人物一 已经 华尔街 著名 企业 高管,1
TRAIN_SENT_ID_277122,浦安修,彭德怀,浦安修 认为 丈夫 的 厄运 缘起 于 那 封信 ， 她 几次 问 彭德怀 ： “ 你 为什么 要 写 那 封信 呢 ？,人物一 认为 丈夫 厄运 缘起 封信  几次 问 人物二   写 封信,1
TRAIN_SENT_ID_265333,刘德华,刘向蕙,刘德华 女儿 首 曝光 2012 年 5 月 ， 51 岁 的 刘德华 破格 当爸 ， 在 女儿 刘向蕙 出生 后 ， 刘德华 便 和 媒体 进行 攻防战 。,人物一 女儿 首 曝光  年  月   岁 人物一 破格 当爸  女儿 人物二 出生  人物一 便 媒体 进行 攻防战,-1
TRAIN_SENT_ID_271057,彭丽媛,习近平,而 习近平 主席 除了 送给 默克尔 一套 瓷器 花瓶 之外 ， 第一夫人 彭丽媛 还 赠送 了 一套 中国 的 民族音乐 。,人物二 主席 送给 默克尔 一套 瓷器 花瓶 之外  第一夫人 人物一 赠送 一套 中国 民族音乐,1
TRAIN_SENT_ID_268131,樊梨花,薛丁山,3 剧情 介绍 : 《 薛丁山 与 樊梨花 》 唐朝 薛府 当家的 薛仁贵 元帅 ， 脾气 可说是 又 硬 又 臭 ， 剧照 ( 14 张 ),剧情 介绍   人物二 人物一  唐朝 薛府 当家的 薛仁贵 元帅  脾气 可说是 硬 臭  剧照   张,1
TRAIN_SENT_ID_276244,西门吹雪,孙秀青,西门吹雪 ﹝ 黄元申 ﹞ 自 目睹 其 夫人 孙秀青 ﹝ 黄杏秀 ﹞ 与 陆小凤 ﹝ 刘松仁 ﹞ 同 在 一床 以后 ， 便 下决心 杀掉 凤 。,人物一 ﹝ 黄元申 ﹞ 目睹 夫人 人物二 ﹝ 黄杏秀 ﹞ 陆小凤 ﹝ 刘松仁 ﹞ 一床 以后  便 下决心 杀掉 凤,1
TRAIN_SENT_ID_261527,关兴,关羽,据 史书 记载 ， 关羽 只 有关 平与 关兴 两个 儿子 。,史书 记载  人物二 平与 人物一 两个 儿子,-1
TRAIN_SENT_ID_265582,陈纪,陈群,陈群 后 被 举为 茂才 ， 除 任柘令 ， 不到 任 ， 于是 随 父亲 陈纪 往 徐州 避难 。,人物二 举为 茂才  任柘令  不到  父亲 人物一 徐州 避难,-1
TRAIN_SENT_ID_268114,樊梨花,薛丁山,制片人 新 薛丁山 三气 樊梨花 ( 1952 ) ....,制片人 新 人物二 三气 人物一,1
TRAIN_SENT_ID_264153,刘备,孙尚香,孙尚香 在 镇江 甘露寺 招亲 ， 许配给 蜀主 刘备 ， 人称 孙夫人 。,人物二 镇江 甘露寺 招亲  许配给 蜀主 人物一  人称 孙夫人,1
TRAIN_SENT_ID_270226,谭江柏,谭咏麟,1 歌手 信息 : 谭咏麟 （ 1950 年 8 年 23 日 － ） 绰号 「 谭 校长 」 ， 为 已故 足球 名宿 谭江柏 之子 ， 合并 图册 ( 2 张 ),歌手 信息  人物二   年  年  日   绰号  谭 校长   已故 足球 名宿 人物一 之子  合并 图册   张,-1
TRAIN_SENT_ID_264338,贾环,赵姨娘,赵姨娘 这 人物 身份 极为 特殊 ， 她 被 称为 是 半个 主子 ， 她 是 贾政之 妾 ， 是 贾环 和 贾探春 之母 。,人物二 人物 身份 极为 特殊  称为 半个 主子  贾政之 妾  人物一 贾探春 之母,-1
TRAIN_SENT_ID_266989,关索,关羽,盗贼 离开 俞元 的 时候 不敢 走 陆路 ， 因为 出 俞元 的 每个 关口 都 有 关银屏 的 弟弟 关索 （ 关羽 的 第三 子 ） 的 庙宇 。,盗贼 离开 俞元 不敢 走 陆路  出 俞元 每个 关口 关银屏 弟弟 人物一  人物二 第三 子  庙宇,-1
TRAIN_SENT_ID_267896,杨宗保,杨延昭,穆桂英 褂帅 ， 杨宗保 为 先行官 ， 宗保 因见 女将 褂帅 ， 宗保 不服 调遣 ， 违反 军令 ， 即 欲 问斩 ， 经 众将 与 杨延昭 求情 ， 方蒙 赦免 。,穆桂英 褂帅  人物一 先行官  宗保 因见 女将 褂帅  宗保 不服 调遣  违反 军令  欲 问斩  众将 人物二 求情  方蒙 赦免,-1
TRAIN_SENT_ID_256432,刘禅,甘夫人,建安 十二年 （ 公元 207 年 ） 春 ， 刘备 的 甘夫人 在 此处 梦见 一 星斗 入腹 ， 后 怀孕 生下 一子 ， 取名 刘禅 ， 乳名 阿斗 。,建安 十二年  公元  年  春  刘备 人物二 梦见 星斗 入腹  怀孕 生下 一子  取名 人物一  乳名 阿斗,-1
TRAIN_SENT_ID_260789,李格非,李清照,李清照 画像 父 李格非 为 当时 著名 学者 ， 夫 赵明诚 为 金石 考据 家 。,人物二 画像 父 人物一 当时 著名 学者  夫 赵明诚 金石 考据 家,-1
TRAIN_SENT_ID_260307,穆桂英,杨宗保,杨宗保 招亲 / 大破 天门 阵 / 七彩 杨宗保 扎脚 穆桂英,人物二 招亲  大破 天门 阵  七彩 人物二 扎脚 人物一,1
TRAIN_SENT_ID_281713,龚慈恩,林炜,孟飞 、 龚慈恩 、 伍宇娟 、 林炜,孟飞  人物一  伍宇娟  人物二,1
TRAIN_SENT_ID_255726,蒋介石,宋美龄,没 几天 ， 一座 呆板 、 简陋 得 跟 景观 很 不 匹配 的 小桥 建成 ， 蒋介石 带 着 宋美龄 去 现场 验收 。,没 几天  一座 呆板  简陋 景观 匹配 小桥 建成  人物一 带 人物二 现场 验收,1
TRAIN_SENT_ID_259821,焦仁和,张悬,4 歌手 信息 : 张悬 ， 台湾歌手 ， 本名 焦安溥 ， 海基会 前 副董事长 兼 秘书长 及 中华民国 行政院 侨务 委员会 委员长 焦仁和 之女 。,歌手 信息  人物二  台湾歌手  本名 焦安溥  海基会 前 副董事长 兼 秘书长 中华民国 行政院 侨务 委员会 委员长 人物一 之女,-1
TRAIN_SENT_ID_273253,秦香莲,陈世美,如果 均州 历史 上 有 陈世美 、 秦香莲 这 两个 人 ， 那 有没有 历史文献 或 文物 遗存 能 证明 呢 ？,均州 历史 人物二  人物一 两个  有没有 历史文献 文物 遗存 证明,1
TRAIN_SENT_ID_267490,宋霭龄,孔祥熙,另 一种 幕后 权力 ： 教母 与 财神 — — 孔祥熙 、 宋霭龄 公馆,一种 幕后 权力  教母 财神   人物二  人物一 公馆,1
TRAIN_SENT_ID_272599,贾蓉,秦可卿,秦可卿 ， 是 中国 古典小说 《 红楼梦 》 的 人物 ， 是 宁国府 贾蓉 的 妻子 。,人物二  中国 古典小说  红楼梦  人物  宁国府 人物一 妻子,1
TRAIN_SENT_ID_262044,李纨,贾兰,李纨 正在 那里 给 贾兰 改诗 ， 冒冒失失 的 见 一个 丫头 进来 回说 ： “ 大 奶奶 ！,人物一 正在 人物二 改诗  冒冒失失 见 一个 丫头 进来 回说   奶奶,-1
TRAIN_SENT_ID_281958,萧淑妃,李治,之后 在 郭德纲 、 王力可 主演 的 宫廷 轻喜剧 《 梦回 唐朝 》 中 饰演 唐高宗 李治 的 妃子 萧淑妃 。,之后 郭德纲  王力可 主演 宫廷 轻喜剧  梦回 唐朝  中 饰演 唐高宗 人物二 妃子 人物一,1
TRAIN_SENT_ID_269656,石清,闵柔,石清 最后 将 答案 告诉 了 她 ， 梅芳姑 什么 都 强 ， 不但 比 闵柔 强 ， 而且 比 石清 也 强 ， 石清 和 她 在 一起 ， 自惭形秽 。,人物一 最后 答案 告诉  梅芳姑 强  人物二 强  人物一 强  人物一 一起  自惭形秽,1
TRAIN_SENT_ID_275333,潘巧云,杨雄,"周 知府 丫鬟 小翠 也 为 祝家庄 买通 , 将 杨雄 骗 到 妓院 看门 ， 并 泼 污水 导致 潘巧云 对 杨雄 的 极大 不满 。",周 知府 丫鬟 小翠 祝家庄 买通  人物二 骗 妓院 看门  泼 污水 导致 人物一 人物二 极大 不满,1
TRAIN_SENT_ID_250203,秦始皇,胡亥,赵高 ， 可能 是 赵国 贵族 后裔 ， 侍侯少 公子 胡亥 深得 秦始皇 赏识 。,赵高  可能 赵国 贵族 后裔  侍侯少 公子 人物二 深得 人物一 赏识,-1
TRAIN_SENT_ID_285292,杨拯贵,杨虎城,杨拯贵 （ 亦 称 杨 拯国 ） ， 女 ， 祖籍 是 陕西 蒲城县 ， 1941 年 生于 贵州 息烽 集中营 ， 她 是 杨虎城 最小 的 女儿 ， 母亲 是 谢葆贞 。,人物一  称 杨 拯国   女  祖籍 陕西 蒲城县   年 生于 贵州 息烽 集中营  人物二 最小 女儿  母亲 谢葆贞,-1
TRAIN_SENT_ID_267722,马小玲,况天涯,"期间 ， 况天佑 与 马小玲 ； 不破 与 岳 瑶池 ； 马小虎 与 无 月 ； 况天涯 与 SKY 等 人物 的 情感 , 也 在 这里 深入 表现 。",期间  况天佑 人物一  不破 岳 瑶池  马小虎 月  人物二  人物 情感  深入 表现,-1
TRAIN_SENT_ID_273121,谭蓓蓓,白云江,7 月 28 日 18 时许 ， 侦查员 将 谭蓓蓓 抓获 ， 当日 23 时许 ， 在 桦南县 一 空房 内 将 白云江 抓获 。,月  日  时许  侦查员 人物一 抓获  当日  时许  桦南县 空房 人物二 抓获,1
TRAIN_SENT_ID_260862,贾珍,贾蓉,九 、 熙凤 、 可卿 、 贾蓉 、 贾珍 的 暧昧关系,九  熙凤  可卿  人物二  人物一 暧昧关系,-1
TRAIN_SENT_ID_262869,熊美玲,林秋离,No.4 一夜 情缘 林秋离 熊美玲,一夜 情缘 人物二 人物一,1
TRAIN_SENT_ID_272739,徐天宏,周绮,周绮 心地 单纯 ， 一 望见 底 ， 徐天宏 有武 诸葛 之称 ， 足智多谋 ， 心思 细密 ， 两人 是 相反 的 一对 ， 相反 正好 能 互补 。,人物二 心地 单纯  望见 底  人物一 有武 诸葛 之称  足智多谋  心思 细密  两人 相反 一对  相反 正好 互补,1
TRAIN_SENT_ID_284304,张宏震,张静,总 出品人 ： 卜宇 、 张宏震 、 张静,总 出品人  卜宇  人物一  人物二,1
